text,line,start_pos,end_pos,file,label_struck
The team determined that the licensee regularly replaced piping and components identified as having experienced flow-accelerated corrosion.,136,2959,3098,ML14087A338.txt,U
The team identified no concerns with this commitment change.,136,3098,3158,ML14087A338.txt,U
"Based on review of the actions implemented related to the Flow Accelerated Corrosion Program aging management program, the team concluded the licensee implemented - 30 -",136,3158,3327,ML14087A338.txt,U
actions to effectively manage the effects of aging during the period of extended operation.,138,0,92,ML14087A338.txt,U
The team concluded the licensee met Commitment 17853 prior to the period of extended operation.,138,92,187,ML14087A338.txt,U
10,138,187,190,ML14087A338.txt,U
16.2.10 Inspection and Preventive Maintenance of the Polar Crane Program (17844) The Inspection and Preventive Maintenance of the Polar Crane Program aging management program managed the effects of aging caused by loss of material.,138,190,421,ML14087A338.txt,U
This program included the structural steel associated with the polar crane.,138,421,496,ML14087A338.txt,U
"The team reviewed license renewal documents, program documents, implementing procedures, safety analysis report, and safety evaluation report.",138,496,638,ML14087A338.txt,U
"The team interviewed the program owner and reviewed the last polar crane inspection, lubrication work order, and the related magnetic particle nondestructive examination results.",138,638,816,ML14087A338.txt,U
"The team verified that the licensee inspected, tested, and maintained the polar crane as specified by their procedures and ANSI B30.2-1996, ""Overhead and Gantry Cranes.""",138,816,985,ML14087A338.txt,U
"The team determined the licensee visually inspected the polar crane steel components and tightness checked the bolts every 18 months, in conjunction with other periodic crane inspection activities.",138,985,1182,ML14087A338.txt,U
The team verified that the implementing procedures identified the appropriate test and maintenance requirements.,138,1182,1294,ML14087A338.txt,U
"Based on review of the actions implemented related to the Inspection and Preventative Maintenance of the Polar Crane Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",138,1294,1580,ML14087A338.txt,U
The team concluded the licensee met Commitment 17844 prior to the period of extended operation.,138,1580,1675,ML14087A338.txt,U
11,138,1675,1678,ML14087A338.txt,U
16.2.11 Instrument Air Quality Program (17828) The Instrument Air Quality Program aging management program managed the effects of aging caused by cracking and loss of material.,138,1678,1854,ML14087A338.txt,U
This program applied to all components supplied with instrument air that maintained pressure boundary integrity to perform their intended function.,138,1854,2001,ML14087A338.txt,U
The licensee monitored selected reference points to assess for the presence of water and contaminants.,138,2001,2103,ML14087A338.txt,U
"The team reviewed license renewal documents, implementing procedures, program documents, safety evaluation report, and safety analysis report.",138,2103,2245,ML14087A338.txt,U
"The team interviewed the program owner, reviewed completed work orders, and reviewed corrective action documents.",138,2245,2358,ML14087A338.txt,U
The team determined that the licensee monitored selected reference points to assess for the presence of water and contaminants.,138,2358,2485,ML14087A338.txt,U
"Letter 1CAN011405 revised the commitment because the industry changed from ISA S7.3-1975, ""Quality Standard for Instrument Air,"" that specified a value of 3.0 microns to ANSI/ISA-S7.0.0.1-1996, ""Quality Standard for Instrument Air,"" that specified a limit of 40 microns for particle size.",138,2485,2773,ML14087A338.txt,U
The team determined that the licensee identified 50 microns as the smallest limit specified in their vendor technical manuals.,138,2773,2899,ML14087A338.txt,U
The licensee demonstrated that they had monitored the instrument air system for adverse effects with the larger filter standard and had identified none.,138,2899,3051,ML14087A338.txt,U
"The team verified that the GALL Report, Revision 2, Section XI.M24, ""Compressed Air Monitoring,"" - 31 -",138,3051,3154,ML14087A338.txt,U
recommended using ANSI/ISA-S7.0.0.1-1996.,140,0,42,ML14087A338.txt,U
The team identified no concerns with this commitment change.,140,42,102,ML14087A338.txt,U
"Based on review of the actions implemented related to the Instrument Air Quality Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",140,102,352,ML14087A338.txt,U
The team concluded the licensee met Commitment 17828 prior to the period of extended operation.,140,352,447,ML14087A338.txt,U
12,140,447,450,ML14087A338.txt,U
"16.2.12 Leakage Detection in Reactor Building Program (17837) The Leakage Detection in Reactor Building Program aging management program managed the effects of aging caused by cracking, loss of material, or loss of mechanical closure integrity.",140,450,694,ML14087A338.txt,U
The components included those in systems that have the potential to leak contaminated water into the reactor building.,140,694,812,ML14087A338.txt,U
"The team reviewed license renewal program basis documents, aging management review documents, procedures, safety analysis report, and safety evaluation report.",140,812,971,ML14087A338.txt,U
"The team interviewed the program owner, reviewed completed work documents related to tracking, trending and resolution of as-found leaks, and reviewed corrective action documents.",140,971,1150,ML14087A338.txt,U
The team determined that this program credited the existing leakage monitoring programs required by the technical specifications and the technical requirements manual.,140,1150,1317,ML14087A338.txt,U
"Specifically, the licensee monitored for leakage through reactor coolant inventory balance, reactor building sump monitoring, and reactor building radioactivity monitoring.",140,1317,1489,ML14087A338.txt,U
"Based on review of the actions implemented related to the Leakage Detection in Reactor Building Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",140,1489,1754,ML14087A338.txt,U
The team concluded the licensee met Commitment 17837 prior to the period of extended operation.,140,1754,1849,ML14087A338.txt,U
13,140,1849,1852,ML14087A338.txt,U
16.2.13 Maintenance Rule Programs (17829 and 17875) The team determined that the licensee implemented two different subprograms under their Maintenance Rule Programs aging management program commitments.,140,1852,2055,ML14087A338.txt,U
"Maintenance Rule Mechanical Program (17829) The Maintenance Rule Mechanical Program aging management program managed the effects of aging caused by cracking, loss of material, and loss of mechanical closure integrity in systems and components.",140,2055,2298,ML14087A338.txt,U
This program included the external surfaces of all systems.,140,2298,2357,ML14087A338.txt,U
"The team reviewed the license renewal application, safety evaluation report, safety analysis report, license renewal documents, implementing procedures, and work instructions.",140,2357,2532,ML14087A338.txt,U
The team interviewed the program owner and reviewed recent inspection reports.,140,2532,2610,ML14087A338.txt,U
"The team determined that the licensee implemented this program using Procedure EN-DC-178, ""System Walkdowns,"" Revision 7.",140,2610,2731,ML14087A338.txt,U
The team determined that - 32 -,140,2731,2762,ML14087A338.txt,U
"this program implemented the requirements described in the GALL Report, Section XI.M36, ""External Surfaces Monitoring of Mechanical Components.""",142,0,145,ML14087A338.txt,U
"Based on review of the actions implemented related to the Maintenance Rule Mechanical Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",142,145,400,ML14087A338.txt,U
The team concluded the licensee met Commitment 17829 prior to the period of extended operation.,142,400,495,ML14087A338.txt,U
"Maintenance Rule Structural Program (17875) The Maintenance Rule Structural Program aging management program managed the effects of aging caused by cracking, loss of material, and change in material properties of structures and components.",142,495,734,ML14087A338.txt,U
This program included the structures and components identified as being within the scope of license renewal.,142,734,842,ML14087A338.txt,U
"The team reviewed the license renewal application, safety evaluation report, and safety analysis report, license renewal documents, implementing procedures, and work instructions.",142,842,1021,ML14087A338.txt,U
The team interviewed the program owner and reviewed recent inspection reports.,142,1021,1099,ML14087A338.txt,U
"The team verified that Procedure EN-DC-150, ""Condition Monitoring of Maintenance Rule Structures,"" Revision 4, provided appropriate guidance for the types of items to evaluate when conducting structures walk downs.",142,1099,1313,ML14087A338.txt,U
"The team observed that the staff had experienced a great deal of turnover in personnel, which seemed to challenge the knowledge transfer of system conditions and procedure compliance.",142,1313,1496,ML14087A338.txt,U
"Specifically, during discussions the first week of inspection, the Structures Monitoring Program staff informed the inspectors that the position of the Program Administrator, as designated in Procedure EN DC-150, Section 4 was not currently filled at the site.",142,1496,1756,ML14087A338.txt,"P, O"
"During the second week on-site, the licensee had identified the Program Administrator.",142,1756,1842,ML14087A338.txt,U
"This misunderstanding was called to the attention of site management, and may require additional clarification for staff on roles and responsibilities for executing the program effectively.",142,1842,2031,ML14087A338.txt,O
The team questioned how the licensee planned to monitor whether changes had occurred between inspections.,142,2031,2136,ML14087A338.txt,U
The team confirmed that the licensee documented their inspections but had not established a means to monitor for changes as specified in Procedure EN-DC-150.,142,2136,2293,ML14087A338.txt,P
"Specifically, Procedure EN-DC-150, Section 5.5.10 specified, ""IF degradations are discovered, THEN they shall be documented so that future monitoring can determine if a trend exists.",142,2293,2475,ML14087A338.txt,U
Proper characterization of the degradation is essential for future trending.,142,2475,2551,ML14087A338.txt,U
"Critical measurements, i.e., crack width, length, depth, or area and depth of spall, shall be documented so that future inspectors can determine the amount of growth, if any.""",142,2551,2726,ML14087A338.txt,U
"Similarly, the team determined that the licensee had not established a means to retrieve the history of structural components (wall, floor, ceiling, support, etc.)",142,2726,2889,ML14087A338.txt,P
or structures as a whole for other than the 5-year planned inspections.,142,2889,2960,ML14087A338.txt,P
"Although personnel review the results from previous 5 year inspection reports, the team determined the present methods for tracking deficiencies could limit effectiveness and ability of engineering personnel to readily retrieve all available history and trends and to monitor issues identified by other means.",142,2960,3269,ML14087A338.txt,P
"The licensee issued LR-LAR-2010-00176, Corrective - 33 -",142,3269,3325,ML14087A338.txt,P
"Action 316 to develop a tool to compile inspections, results and findings that would provide a more effective retrieval of history related to structural components.",144,0,165,ML14087A338.txt,P
The team reviewed how the licensee monitored for changes in groundwater to determine whether the water chemistry had changed.,144,165,290,ML14087A338.txt,U
The team determined that the licensee had not evaluated whether the groundwater had become aggressive to below grade and buried portions of concrete structures since approval of the license renewal application.,144,290,500,ML14087A338.txt,O
"Following this observation, the licensee issued LR-LAR-2010-00176, Corrective Action 316 to include appropriate guidance in EN-DC-150, Attachment 9.21 to ensure the ground water (lake water) chemistry data were reported to the structures monitoring program owner on a periodic basis.",144,500,783,ML14087A338.txt,U
"Based on review of the actions implemented related to the Maintenance Rule Structural Program aging management program, the team concluded the licensee had not completed all actions needed to ensure this aging management program will effectively manage the effects of aging during the period of extended operation.",144,783,1097,ML14087A338.txt,O
"Because the licensee had not established a method to consistently track and trend structural defects, the team concluded that the licensee had not met the conditions of Commitment 17875 prior to the period of extended operation.",144,1097,1325,ML14087A338.txt,"P, O"
The team will review these actions during the Phase 3 inspection.,144,1325,1390,ML14087A338.txt,U
"However, the team determined that the licensee met Commitment 10 related to coatings, as described in a letter to file, Attachment 1.3, Arkansas Nuclear One, Unit 1 [ML070640041].",144,1390,1569,ML14087A338.txt,U
14,144,1569,1572,ML14087A338.txt,U
16.2.14 Oil Analysis Program (17865) The Oil Analysis Program aging management program managed the effects of aging caused by cracking and loss of material.,144,1572,1728,ML14087A338.txt,U
The licensee established controls to keep their oil systems free of water and particulates.,144,1728,1819,ML14087A338.txt,U
"The licensee performed sampling and analysis for the following components: auxiliary building electrical room chillers, emergency diesel generators, decay heat pumps, reactor building spray pumps, primary makeup pumps, diesel-driven fire pump and engine, emergency feedwater pumps and turbine, the alternate AC diesel generator, and the control room chiller compressor.",144,1819,2188,ML14087A338.txt,U
"The team reviewed procedures, program documents, license renewal documents, the safety analysis report, and safety evaluation report.",144,2188,2321,ML14087A338.txt,U
The team interviewed the program owner and reviewed work records associated with the oil analysis program to confirm that the licensee implemented the commitments.,144,2321,2484,ML14087A338.txt,U
The team verified that in-scope systems had experienced no degradation because of contaminated oil and that the licensee had identified no evidence of abnormal wear rates for the in-scope components.,144,2484,2683,ML14087A338.txt,U
Letter 1CAN011405 eliminated the use of the Total Acid Number as an indicator of oil condition.,144,2683,2778,ML14087A338.txt,U
The licensee verified that 20 years of oil analysis results did not identify the Total Acid Number as the basis for an oil change.,144,2778,2908,ML14087A338.txt,U
The licensee demonstrated that monitoring for a change in viscosity and color provided a better indication of oil oxidation or contamination.,144,2908,3049,ML14087A338.txt,U
"In addition, the team verified that the components of interest received regular oil changes and were maintained in a standby condition.",144,3049,3184,ML14087A338.txt,U
The team identified no concerns with this commitment change.,144,3184,3244,ML14087A338.txt,U
- 34 -,146,0,6,ML14087A338.txt,U
Letter 1CAN011405 changed their standard for particle contamination limits from Society of Automotive Engineers 749D to equivalent International Organization for Standardization cleanliness code limits.,148,0,203,ML14087A338.txt,U
The team reviewed the activities the licensee performed when making the conversion and reviewed trend graphs for selected components.,148,203,336,ML14087A338.txt,U
The team identified no concerns with this commitment change.,148,336,396,ML14087A338.txt,U
"Based on review of the actions implemented related to the Oil Analysis Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",148,396,636,ML14087A338.txt,U
The team concluded the licensee met Commitment 17865 prior to the period of extended operation.,148,636,731,ML14087A338.txt,U
15,148,731,734,ML14087A338.txt,U
"16.2.15 Preventive Maintenance Program (17860 and 17866) The Preventive Maintenance Program aging management program managed the effects of aging caused by cracking, fouling, loss of material and loss of mechanical closure integrity.",148,734,967,ML14087A338.txt,U
"The licensee performed preventive maintenance (i.e., preplanned, repetitive maintenance tasks) on plant components and systems with the intent to extend equipment operating life and to minimize the possibility of in-service component failures.",148,967,1210,ML14087A338.txt,U
The licensee included a specific list of the applicable components and the specific aging effects applicable to them in the updated final safety analysis report.,148,1210,1371,ML14087A338.txt,U
"The team reviewed license renewal program basis documents, implementing procedures, maintenance plans, safety analysis report, system health reports, and safety evaluation report.",148,1371,1550,ML14087A338.txt,U
The team interviewed the program owner and reviewed completed work orders and corrective action documents.,148,1550,1656,ML14087A338.txt,U
The team verified that the licensee included references to license renewal in a sample of the preventive maintenance activities.,148,1656,1784,ML14087A338.txt,U
The team verified that licensee made appropriate changes to preventive maintenance activities including the frequency of performing the activities.,148,1784,1931,ML14087A338.txt,U
"Based on review of the actions implemented related to the Preventative Maintenance Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",148,1931,2183,ML14087A338.txt,U
The team concluded the licensee met Commitments 17860 and 17866 prior to the period of extended operation.,148,2183,2289,ML14087A338.txt,U
"The team determined that the licensee met Commitment 11 related to creating new preventive maintenance activities as described in a letter to file, Attachment 1.3, Arkansas Nuclear One, Unit 1 [ML070640041].",148,2289,2496,ML14087A338.txt,U
16,148,2496,2499,ML14087A338.txt,U
16.2.16 Reactor Building Leak Rate Testing Program (17867) The Reactor Building Leak Rate Testing Program aging management program managed the effects of aging caused by cracking and loss of material.,148,2499,2699,ML14087A338.txt,U
The licensee implemented this program by conducting integrated leak rate testing and local leak rate testing.,148,2699,2808,ML14087A338.txt,U
These tests evaluated the leakage from the building through the various penetrations.,148,2808,2893,ML14087A338.txt,U
"The team reviewed the implementing procedures, program documents, license renewal documents, safety analysis report, and safety evaluation report.",148,2893,3039,ML14087A338.txt,U
The team discussed containment leak rate testing with the program owner.,148,3039,3111,ML14087A338.txt,U
The team reviewed a sample of - 35 -,148,3111,3147,ML14087A338.txt,U
previous testing report and determined the licensee followed procedures and corrected deficiencies.,150,0,100,ML14087A338.txt,U
"Based on review of the actions implemented related to the Reactor Building Leak Rate Testing Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",150,100,362,ML14087A338.txt,U
The team concluded the licensee met Commitment 17867 prior to the period of extended operation.,150,362,457,ML14087A338.txt,U
17,150,457,460,ML14087A338.txt,U
16.2.18 Reactor Vessel Integrity Program (17849) The Reactor Vessel Integrity Program aging management program managed the effects of aging caused by a reduction in fracture toughness of the reactor vessel.,150,460,666,ML14087A338.txt,U
The Reactor Vessel Integrity Program aging management program consisted of the following five interrelated subprograms: Â· Â· Â· Â· Â· Master Integrated Reactor Vessel Surveillance Program Cavity Dosimetry Program Fluence and Uncertainty Calculations Pressure/Temperature Limits Monitoring Effective Full Power Years,150,666,977,ML14087A338.txt,U
"The team reviewed license renewal program basis documents, aging management review documents, plant procedures, program documents, safety analysis report, and safety evaluation report.",152,0,184,ML14087A338.txt,U
The team interviewed the program owner and reviewed design documents related to each of the five subprograms.,152,184,293,ML14087A338.txt,U
"The license had developed draft Procedure SEP-FTP-ANO-1, ""Reactor Vessel Integrity Program,"" Revision A, that included requirements related to the renewed license.",152,293,456,ML14087A338.txt,U
The licensee indicated that they would issue this procedure prior to entering the period of extended operation.,152,456,567,ML14087A338.txt,U
"The team verified that LR-LAR-2010-00176, Corrective Action 27 tracked the revision of this document.",152,567,668,ML14087A338.txt,U
"The team determined that the licensee participated in the Master Integrated Reactor Vessel Surveillance Program to ensure that they met the requirements of 10 CFR Part 50, Appendices G and H. The team determined that the material of most concern for the Unit 1 reactor vessel were beltline welds containing Linde 80 copper.",152,668,991,ML14087A338.txt,U
The team verified that the licensee periodically evaluated reactor cavity dosimetry to ensure that they had accurate fluence determinations and predictions.,152,991,1147,ML14087A338.txt,U
The licensee used solid state cavity dosimeters and foils that had the materials used in construction of their vessel such as nickel and copper.,152,1147,1291,ML14087A338.txt,U
The team verified the licensee had used appropriate materials in the cavity dosimeters.,152,1291,1378,ML14087A338.txt,U
"Based on the removal of the cavity dosimeters, the licensee performed updated fluence and uncertainty calculations at 32 effective full power years and extrapolated to an endof-life at 48 effective full power years.",152,1378,1593,ML14087A338.txt,U
The team verified that the licensee completed fluence and uncertainty calculations that appropriately determined the accumulated neutron fast fluence values.,152,1593,1750,ML14087A338.txt,U
The licensee used the fast fluence values to develop and - 36 -,152,1750,1813,ML14087A338.txt,U
update the pressure/temperature limit curves and pressurized thermal shock calculations.,154,0,89,ML14087A338.txt,U
"The team determined that Technical Specification 3.4.3, ""RCS Pressure and Temperature (P/T) Limits,"" provided the analysis of the pressure and temperature limitations for reactor operations for 31 effective full power years.",154,89,313,ML14087A338.txt,U
The licensee estimated they would achieve this value in 2015 and expected to submit a Technical Specification amendment request in June 2014.,154,313,454,ML14087A338.txt,U
The team reviewed completed surveillance tests and past evaluations to confirm that the licensee routinely tracked the reactor vessel exposure in effective full power years.,154,454,627,ML14087A338.txt,U
"Based on review of the actions implemented related to the Reactor Vessel Integrity Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",154,627,879,ML14087A338.txt,U
The team concluded the licensee had established a program to monitor for the effects of aging for the reactor vessel materials and determined that the license met Commitment 17849 prior to the period of extended operation.,154,879,1101,ML14087A338.txt,U
18,154,1101,1104,ML14087A338.txt,U
"16.2.19 Service Water Integrity Program (17830) The Service Water Integrity aging management program managed the effects of aging caused by cracking, fouling, and loss of material.",154,1104,1284,ML14087A338.txt,U
"The program included service water piping and components, and supply piping from the emergency cooling pond.",154,1284,1392,ML14087A338.txt,U
"The team reviewed license renewal program basis documents, aging management review documents, plant procedures, program documents, safety analysis report, and safety evaluation report.",154,1392,1576,ML14087A338.txt,U
The team interviewed the program owner and reviewed heat exchanger test and flow test results.,154,1576,1670,ML14087A338.txt,U
Letter 1CAN011405 revised the commitment to stop performing air flow testing of the high pressure injection makeup room coolers.,154,1670,1798,ML14087A338.txt,U
The team confirmed that calculations demonstrated that the makeup pump room coolers were no longer required to maintain temperature and performed no safety function.,154,1798,1963,ML14087A338.txt,U
The licensee verified the makeup pump room coolers received the appropriate service water flow during flow balancing and verified that the piping continued to maintain its integrity.,154,1963,2145,ML14087A338.txt,U
The team verified that air flow testing was no longer needed.,154,2145,2206,ML14087A338.txt,U
The team identified no concerns with this commitment change.,154,2206,2266,ML14087A338.txt,U
"Based on review of the actions implemented related to the Service Water Integrity Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",154,2266,2517,ML14087A338.txt,U
The team concluded the licensee met Commitment 17830 prior to the period of extended operation.,154,2517,2612,ML14087A338.txt,U
- 37 -,156,0,6,ML14087A338.txt,U
19,158,0,4,ML14087A338.txt,U
"16.2.20 Steam Generator Integrity Program (17854) The Steam Generator Integrity Program aging management program managed the effects of aging caused by cracking, fouling, and loss of material.",158,4,196,ML14087A338.txt,U
"The Steam Generator Integrity Program applies to the steam generator internals, tubing, and associated repair techniques and components, such as plugs and sleeves.",158,196,359,ML14087A338.txt,U
"The team reviewed procedures, program documents, license renewal documents, safety evaluation report, and safety analysis report.",158,359,488,ML14087A338.txt,U
The team reviewed selected inspection records and interviewed the program owner.,158,488,568,ML14087A338.txt,U
The team verified that the licensee took an appropriate sample population and dispositioned any deficiencies.,158,568,677,ML14087A338.txt,U
The licensee replaced their once through steam generators in 2005 with steam generators having tubes fabricated from thermally-treated Alloy 690 for improved resistance to flow induced erosion and flow assisted corrosion.,158,677,898,ML14087A338.txt,U
"Based on review of the actions implemented related to the existing Steam Generator Integrity Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",158,898,1160,ML14087A338.txt,U
The team concluded the licensee met Commitment 17854 prior to the period of extended operation.,158,1160,1255,ML14087A338.txt,U
20,158,1255,1258,ML14087A338.txt,U
"16.2.21 System and Component Monitoring, Inspections, and Testing Programs 16.2.21.2 Battery Quarterly Surveillance Program (17841) The Battery Quarterly Surveillance Program aging management program managed the effects of aging caused by loss of material.",158,1258,1514,ML14087A338.txt,U
"The surveillance program looked for physical damage or abnormal deterioration of the battery racks The team reviewed license renewal program basis documents, aging management review documents, plant procedures, program documents, safety analysis report, and safety evaluation report.",158,1514,1797,ML14087A338.txt,U
"The team interviewed the program owner, verified that implementing procedures discussed license renewal commitments, and verified the licensee implemented appropriate corrective actions for condition reports.",158,1797,2005,ML14087A338.txt,U
"Based on review of the actions implemented related to the Battery Quarterly Surveillance Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",158,2005,2263,ML14087A338.txt,U
The team concluded the licensee met Commitment 17841 prior to the period of extended operation.,158,2263,2358,ML14087A338.txt,U
16.2.21.3 Control Room Ventilation Testing Program (17833) The Control Room Ventilation Testing Program aging management program managed the effects of aging caused by fouling.,158,2358,2534,ML14087A338.txt,U
This program applied to the external surfaces of the control room emergency cooling coils.,158,2534,2624,ML14087A338.txt,U
- 38 -,160,0,6,ML14087A338.txt,U
"The team reviewed procedures, program documents, license renewal documents, safety evaluation report, and safety analysis report.",162,0,130,ML14087A338.txt,U
The team reviewed selected inspection records and interviewed the program owner.,162,130,210,ML14087A338.txt,U
The team verified that the licensee performed periodic maintenance and testing in accordance with the technical specifications.,162,210,337,ML14087A338.txt,U
"Based on review of the actions implemented related to the Control Room Ventilation Testing Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",162,337,597,ML14087A338.txt,U
The team concluded the licensee met Commitment 17833 prior to the period of extended operation.,162,597,692,ML14087A338.txt,U
16.2.21.4 Core Flood Tank Monitoring Program (17834) The Core Flood Tank Monitoring Program aging management program managed the effects of aging caused by loss of material because of boric acid corrosion.,162,692,897,ML14087A338.txt,U
This program applied to the wetted portions of the core flood tanks.,162,897,965,ML14087A338.txt,U
"The team reviewed license renewal documents, implementing procedures, program documents, safety evaluation report, and safety analysis report.",162,965,1107,ML14087A338.txt,U
The team interviewed the program owner and verified that the implementing procedures included the license renewal commitments.,162,1107,1233,ML14087A338.txt,U
The licensee implemented this program by monitoring tank levels and pressures once each shift and trending the results.,162,1233,1352,ML14087A338.txt,U
"Based on review of the actions implemented related to Core Flood Tank Monitoring Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",162,1352,1602,ML14087A338.txt,U
The team concluded the licensee met Commitment 17834 prior to the period of extended operation.,162,1602,1697,ML14087A338.txt,U
"16.2.21.5 Emergency Diesel Generator Testing and Inspection Program (17835 and 17843) The Emergency Diesel Generator Testing and Inspection Program aging management program managed the effects of aging caused by cracking, fouling, loss of material, and loss of bolted closure integrity.",162,1697,1983,ML14087A338.txt,U
"The program included the following subsystems and components for the emergency diesel generator and subassemblies: starting air system, intake air after coolers, cooling water heat exchangers, piping and muffler for the exhaust components, lube oil coolers, cooling water carbon steel components, and stainless steel components The team reviewed the safety analysis report supplement, program basis documents, implementing procedures and preventative maintenance tasks, license renewal documents, and safety evaluation report.",162,1983,2509,ML14087A338.txt,U
The team interviewed the program owner and reviewed completed inspections and corrective action documents.,162,2509,2615,ML14087A338.txt,U
"The licensee started the emergency diesel generators monthly in accordance with Procedure OP-1104.036, ""Emergency Diesel Generator Operation,"" Revision 66.",162,2615,2770,ML14087A338.txt,U
"The licensee used Procedure OP-1402.066, ""24 Month Inspection on Unit One Emergency - 39 -",162,2770,2860,ML14087A338.txt,U
"Diesel Generator Engine,"" Revision 35 as part of regular engine maintenance.",164,0,77,ML14087A338.txt,U
The team verified the licensee regularly drained and inspected the emergency diesel generator fuel oil tanks.,164,77,186,ML14087A338.txt,U
"Based on review of the actions implemented related to Emergency Diesel Generator Testing and Inspection Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",164,186,459,ML14087A338.txt,U
The team concluded that the licensee met Commitments 17835 and 17843 prior to the period of extended operation.,164,459,570,ML14087A338.txt,U
"16.2.21.6 Emergency Feedwater Pump Testing Program (17836) The Emergency Feedwater Pump Testing Program aging management program managed the effects of aging caused by fouling, loss of material, and loss of mechanical closure integrity.",164,570,806,ML14087A338.txt,U
The licensee included the turbine-driven and motor-driven emergency feedwater pumps and associated components.,164,806,916,ML14087A338.txt,U
"The team reviewed the safety analysis report supplement, program basis documents, implementing procedures and preventative maintenance tasks, license renewal documents, and safety evaluation report.",164,916,1114,ML14087A338.txt,U
The team interviewed the program owner and reviewed completed inspections and corrective action documents.,164,1114,1220,ML14087A338.txt,U
Letter 1CAN011405 revised the frequency of testing the emergency feedwater pumps from once per 31 days to quarterly.,164,1220,1336,ML14087A338.txt,U
The team verified that Technical Specification Surveillance Requirement 3.7.5.2 specified testing the emergency feedwater pumps in accordance with the inservice testing program.,164,1336,1513,ML14087A338.txt,U
The team verified that the licensee changed the pump testing frequency when they converted to Improved Technical Specifications in October 2001.,164,1513,1657,ML14087A338.txt,U
"ASME Section XI, Subsection IWP specified that inservice tests of pumps will be performed nominally every 3 months.",164,1657,1772,ML14087A338.txt,U
The team identified no concerns with this commitment change.,164,1772,1832,ML14087A338.txt,U
"Based on review of the actions implemented related to Emergency Feedwater Pump Testing Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",164,1832,2088,ML14087A338.txt,U
The team concluded that the licensee met Commitment 17836 prior to the period of extended operation.,164,2088,2188,ML14087A338.txt,U
"16.2.21.7 Sodium Hydroxide Tank Level Monitoring Program (17838) The Sodium Hydroxide Tank Level Monitoring Program aging management program managed the effects of aging caused by cracking, loss of material, and loss of mechanical closure integrity.",164,2188,2437,ML14087A338.txt,U
The licensee included the sodium hydroxide system components and monitored for changes in tank level.,164,2437,2538,ML14087A338.txt,U
"The team reviewed license renewal documents, implementing procedures, program documents, safety evaluation report, inspection records, and safety analysis report.",164,2538,2700,ML14087A338.txt,U
"The team interviewed the program owner, reviewed condition reports for the last 5 years, and reviewed void check ultrasonic evaluations.",164,2700,2836,ML14087A338.txt,U
- 40 -,164,2836,2842,ML14087A338.txt,U
"Based on review of the actions implemented related to the Sodium Hydroxide Tank Level Monitoring Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",166,0,267,ML14087A338.txt,U
The team concluded the licensee met Commitment 17838 prior to the period of extended operation.,166,267,362,ML14087A338.txt,U
16.2.21.8 Spent Fuel Pool Level Monitoring Program (17839) The Spent Fuel Pool Level Monitoring Program aging management program managed the effects of aging caused by cracking that could result in leakage through the spent fuel pool liner.,166,362,602,ML14087A338.txt,U
"The team reviewed the safety analysis report, the program basis documents, implementing procedures and preventative maintenance tasks, structural drawings for the spent fuel pool and drains, the license renewal application, the safety evaluation report, and the correspondence to and from the NRC.",166,602,899,ML14087A338.txt,U
"The team interviewed the program owner, reviewed relevant condition reports, completed inspections, and work orders.",166,899,1015,ML14087A338.txt,U
The team verified the licensee monitored the spent fuel pool level during operator rounds and continuous monitoring of installed instrumentation that provided a low pool level alarm in the Control Room.,166,1015,1217,ML14087A338.txt,U
"Procedure OP-1015.003A, ""UNIT 1 Operations Logs,"" Revision 83, Attachment B, required that operators record the spent fuel pool level during all modes of operation.",166,1217,1381,ML14087A338.txt,U
"Based on review of the actions implemented related to the Spent Fuel Pool Level Monitoring Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",166,1381,1641,ML14087A338.txt,U
The team concluded that the licensee met Commitment 17839 prior to the period of extended operation.,166,1641,1741,ML14087A338.txt,U
.03 a. Time-Limited Aging Analyses Scope The team evaluated whether the licensee completed the time-limited aging analyses as described in the safety evaluation report.,166,1741,1909,ML14087A338.txt,U
