category,sub category 1,sub category 2,text,line,start_pos,end_pos,file,class,prob,predict
useless,,,"SUPPLEMENTAL INFORMATION KEY POINTS OF CONTACT Licensee Personnel R. Benson, Manager (Acting), Radiation Protection A. Burks, Supervisor, Radiation Protection D. Burnett, Director, Emergency Preparedness, Entergy South T. Coutu, Director, Regulatory Assurance and Performance Improvement J. Dorsey, Manager, Security V. Fallacara, Acting Site Vice President E. Garrison, Manager, Training J. Keir, Manager, Nuclear Oversight R. Meister, Regulatory Assurance J. Nadeau, Manager, Regulatory Assurance K. Petersen, Manager, Recovery J. Seiter, Manager, Emergency Preparedness P. Stokes, Supervisor, Radiation Protection S. Sweet, Licensing Specialist P. Williams, Director, Engineering E. G. Wright, Supervisor, Radiation Protection R. Young, Auditor LIST OF ITEMS OPENED, CLOSED, AND DISCUSSED Opened 05000416/2017001-02 Opened and Closed 05000416/2017001-01 Closed 2515/192 TI Inspection of the Licensee's Interim Compensatory Measures Associated with the Open Phase Condition Design Vulnerabilities in Electric Power Systems (Section 4OA5) NCV Failure to Conduct a Drill Required by the Site Emergency Plan in 2014 (Section 1EP5) URI Grand Gulf Unplanned Power Changes per 7000 Critical Hours Performance Indicator (Section 4OA1)",179,0,1230,ML17135A406.txt,,0.816699982,Management
useless,,,"LIST OF DOCUMENTS REVIEWED Section 1R01: Adverse Weather Protection Miscellaneous Document Number LBDR 2016-026 Title Removal of LBDCR 95-017 concerning TORMIS from the UFSAR Date February 11, 2016",185,0,198,ML17135A406.txt,,0.954900026,Team & Organization
useless,,,"Procedures Number 01-S-18-6 05-1-02-VI-02 Title Risk Assessment of Maintenance Activities Hurricanes, Tornados, and Severe Weather Revision 018 130",187,0,147,ML17135A406.txt,,0.341399997,Control
useless,,,"Condition Report (CR-GGN-) 2015-04760 Section 1R05: Fire Protection Miscellaneous Documents Number GG USFAR MC-QSP6486058 Procedures Number 10-S-03-8 Fire Pre-Plan A-01 Fire Pre-Plan A-29 Fire Pre-Plan AB2-01 Fire Pre-Plan AB2-02 Fire Pre-Plan TB1-01 Title Fire Watch Program Fire preplan for Unit 1 auxiliary building corridors and passages, 93' and 103' elevations Fire preplan for Unit 1 auxilary building northeast passage area, elevation 166' Fire preplan for Unit 2 auxiliary building, 119' elevation Fire preplan for Unit 2 auxiliary building, 139' elevation Fire preplan for Unit 1 turbine building, elevation 93' Revision 13 2 2 0 1 2 Title Grand Gulf Nuclear Station Appendix 9A Fire Hazards Analysis Report Fire Calculation for Fire Loads August 8, 2001 Date",189,0,769,ML17135A406.txt,,0.958000004,Procedural&Team
useless,,,Procedures Number Section 9A.5.19.4 Title Fire Hazard Analysis for Fire Zone 1A424 Revision,193,0,92,ML17135A406.txt,,0.618300021,Procedural&Team
useless,,,Condition Reports (CR-GGN-) 2016-09877 2017-00113 2017-01481 2017-00209 2017-02232,195,0,82,ML17135A406.txt,,0.329899997,Procedural&Team
useless,,,Section 1R06: Flood Protection Measures Procedure Number EN-MA-125 Title Troubleshooting Control of Maintenance Activities Revision 20,197,0,134,ML17135A406.txt,,0.348399997,Procedural&Team
useless,,,Condition Reports (CR-GGN-) 2017-01092 2017-01356 2017-01359,199,0,60,ML17135A406.txt,,0.461100012,Procedural&Team
useless,,,Work Orders (WOs) 52735565 52737575 52737576,201,0,44,ML17135A406.txt,,0.544099987,Control
useless,,,"Section 1R13: Maintenance Risk Assessments and Emergent Work Control Miscellaneous Documents Number Title Daily Plant Status Report Section 9.1.3 Final Safety Analysis Report for Fuel Pool Cooling and Cleanup System Date February 17, 2017",203,0,238,ML17135A406.txt,,0.301699996,Team & Organization
useless,,,"Procedures Number 01-S-18-6 03-1-01-2 04-1-03-C11-8 05-S-02-V-1 Title Risk Assessment of Maintenance Activities Attachment VII: Rapid Power Reduction Control Rod Exercising, Modes 3, 4 or 5 Response to Fires Revision 018 168 104 004",205,0,232,ML17135A406.txt,,0.56309998,Team & Organization
useless,,,Condition Report (CR-GGN-) 2017-00174 2017-01940 2017-02949 Work Orders (WOs) 00378922 Drawings Number Title Revision 4 4 4 023 011 021 003 FSAR Figure 9.1-28 Filter Demineralizer System FSAR Figure 9.1-29 Filter/Demineralizer System FSAR Figure 9.1-30 Fuel Pool Cooling and Cleanup System M-1088C M-1088D M-1088E M-1088X Fuel Pool Cooling and Cleanup System Fuel Pool Cooling and Cleanup System Fuel Pool Cooling and Cleanup System Fuel Pool Cooling and Cleanup System 00468484 52737575 52737576 2017-01486 2017-02068 2017-01494 2017-02193 2017-01516 2017-02275 2017-01736 2017-02362,209,0,585,ML17135A406.txt,,0.735000014,Team & Organization
useless,,,"Section 1R15: Operability Determinations and Functionality Assessments Miscellaneous Documents Number Title Component Report for 1CA7021 Cabling Component Report for 1ACTDG01 Cable Tray Cable Construction for E029.0-QSR21T000A-1.3-001 Specification for 9645-E-029.0 16-0018 Section 8.2 Section 8.3 Standing Order for Tornado Warning issued for GGNS Final Safety Analysis Report for Onsite Emergency Power Distribution System Final Safety Analysis Report for Emergency Power Distribution System Revision/Date January 28, 2017 January 28, 2017 December 13, 1979 8 July 18, 2016",211,0,575,ML17135A406.txt,,0.284000009,Management
useless,,,Procedure Number 02-S-01-27 05-S-01-FSG005 10-S-03-2 EN-OP-104 EN-OP-115 Title Operations Section Procedure å_ Operation's Philosophy Initial Assessment and FLEX Equipment Staging Response to Fires Operability Determination Process Conduct of Operations Revision 069 0 027 011 018,215,0,280,ML17135A406.txt,,0.42840001,Team & Organization
useless,,,Condition Reports (CR-GGN-) 2017-00047 2017-02202 Drawings Number A-0010 E-KB1673 Title General Floor Plan 93' & 103' Raceway Plan Aux.,217,0,135,ML17135A406.txt,,0.335200012,Control
useless,,,"93'-0"", Area 8 Revision 10 B 2017-00085 2017-02915 2017-00093 2016-09582 2017-00748 FIRE CR 2017-01559",217,145,247,ML17135A406.txt,,0.317000002,Procedural&Team
detail of incident,,,Section 1R18: Plant Modifications Miscellaneous Documents Number EC 64812 EC 69522 Section 15.1 Procedure Number 04-1-01-P41-1 Title Standby Service Water System Revision 143 Title Auto Initiation of SSW pump upon RHR Pump Start Disabled Removal of the Velocity Feedback Signal for Recirculation Flow Control Valve B Final Safety Analysis Report for Transient Analysis Revision 0 0,219,0,381,ML17135A406.txt,,0.993700027,Performance
useless,,,Condition Report (CR-GGN-) 2017-01145 2017-02693,221,0,48,ML17135A406.txt,,0.422699988,Information
useless,,,"Section 1R19: Post-Maintenance Testing Miscellaneous Documents Number Title Revision/Date Equipment Failure Evaluation for 01/27/2017 HPCS Jockey 0 Pump Failure PRG meeting notes, for management discretion to categorize CR-GGN-2017-00917 from A to B 2017-001-00 Licensee Event Report for High Pressure Core Spray Jockey Pump Trip February 2, 2017 March 28, 2017",225,0,362,ML17135A406.txt,,0.323399991,Performance
useless,,,Procedure Number 04-S-01-Z51-1 04-1-03-P75-1 Title Control Room HVAC System Div 1/2 Diesel Generator Unexcited Run Revision 056 008,227,0,131,ML17135A406.txt,,0.506799996,Control
useless,,,Condition Reports (CR-GGN-) 2017-00132 2017-00917 2017-01943 2017-02607,229,0,71,ML17135A406.txt,,0.317499995,Information
useless,,,Work Orders (WOs) 00378922 00466256 00468479,231,0,44,ML17135A406.txt,,0.673099995,Control
useless,,,"Section 1R22: Surveillance Testing Miscellaneous Document Number MAI00310583 Title Flow Balance SSW A Loop Date March 29, 2002",233,0,126,ML17135A406.txt,,0.574000001,Control
useless,,,"Procedures Number 06-OP-1C51-V0002-6 06-OP-1P41-Q0004 EN-OP-115 Title IRM Functional Test Revision/Date January 30, 2017",235,0,120,ML17135A406.txt,,0.5898,Procedural&Team
useless,,,Standby Service Water Loop A Valve AND Pump Operability 122 Test Conduct of Operations 018,237,0,90,ML17135A406.txt,,0.654200017,Control
useless,,,"Condition Report (CR-GGN-) 2017-01559 Work Order (WO) 52730530 Section 1EP3: Emergency Response Organization Staffing and Augmentation System Miscellaneous Documents Number 2015-00033 2015-00129 2015-00177 2015-00232 2016-00092 2016-00132 2016-00195 2016-00243 Title Off-Hours Unannounced Drill Report, First Quarter 2015 Date February 5, 2015",241,0,344,ML17135A406.txt,,0.427899987,Planning
useless,,,"Off-Hours Unannounced Drill Report, Second Quarter 2015 June 30, 2015 Off-Hours Unannounced Drill Report, Third Quarter 2015 Off-Hours Unannounced Drill Report, Fourth Quarter 2015 Off-Hours Unannounced Drill Report, First Quarter 2016 September 29, 2015 December 3, 2015 May 3, 2016",243,0,283,ML17135A406.txt,,0.764299989,Procedural&Team
useless,,,"Quarterly Off-Hours Unannounced Everbridge Test, Second June 29, Quarter 2016 2016 Off-Hours Unannounced Everbridge Test Report, Third Quarter 2016 Off-Hours Unannounced Everbridge Test Report, Fourth Quarter 2016 September 28, 2016 December 14, 2016",245,0,250,ML17135A406.txt,,0.979300022,Planning
useless,,,Procedure Number EN-EP-310 Title Emergency Response Organization Notification System Revision 5,247,0,95,ML17135A406.txt,,0.382600009,Team & Organization
useless,,,Condition Reports (CR-GGN-) 2015-00548 2015-05687 2015-06485 2016-06344 2015-03906 2015-05688 2015-06862 2016-06350 2015-05682 2015-05699 2015-07036 2016-07759 2015-05685 2015-05969 2016-03024 2015-05686 2015-06201 2016-05770,249,0,225,ML17135A406.txt,,0.298900008,Management
useless,,,"Section 1EP5: Maintenance of Emergency Preparedness Miscellaneous Documents Number Title 10CFR50.54(q) Screening and Evaluation for Procedure 10-S-01-1, Revision 124 10CFR50.54(q) Screening and Evaluation for Procedure 10-S-01-1, Revision 125 10CFR50.54(q) Screening and Evaluation for Procedure 10-S-01-12, Revision 44 10CFR50.54(q) Screening and Evaluation for Procedure 10-S-01-19, Revision 21 Emergency Preparedness Surveillance Log, 2014, 2015, 2016 Evaluation Report for the On-Shift Chemist Drill Evaluation Report for the Semi-Annual Health Physics Drill conducted December 15, 2016 Grand Gulf Nuclear Station Emergency Plan 74 Nuclear Independent Oversight Function Area Performance March 8, Report, Group A 2016 Nuclear Independent Oversight Function Area Performance May 8, 2016 Report, Group A Nuclear Independent Oversight Function Area Performance July 13, 2016 Report, Group A Nuclear Independent Oversight Function Area Performance October 26, Report, Group A 2016 Nuclear Oversight Monthly Functional Area Summary Report Nuclear Oversight Monthly Functional Area Summary Report Nuclear Oversight Monthly Functional Area Summary Report Nuclear Oversight Monthly Functional Area Summary Report Nuclear Oversight Monthly Functional Area Summary Report Nuclear Oversight Monthly Functional Area Summary Report February 14, 2015 March 14, 2015 April 9, 2015 June 17, 2015 July 27, 2015 September 15, 2015 December 10, 2016 Revision/Date October 23, 2014 February 16, 2015 October 23, 2014",253,0,1501,ML17135A406.txt,,0.845499992,Performance
useless,,,"Miscellaneous Documents Number Title Nuclear Oversight Monthly Functional Area Summary Report Training Observation Category Trend Report, July 1, 2014, through January 5, 2017 2014/00183 2014/00209 2014/00303 2015/00074 2015/00103 2015/00112 2015/00113 2015/00115 2015/00138 2015/00140 2015/00161 2015/00176 2015/00186 2015/00187 2016/00003 2016/00006 2016/00007 Evaluation Report for the Medical Drill conducted August 20, 2014 Evaluation Report for the Red Team DEP Mini Drill 2014003 Evaluation Report for the 2014 On-Shift Chemist Drill September 2, 2014 October 1, 2014 December 29 2014 Revision/Date November 12, 2015",257,0,624,ML17135A406.txt,,0.794499993,Performance
useless,,,"Quarterly Emergency Response Facilities Inventory Report, April 16, 2015 First Quarter 2015 Evaluation Report for the Medical Drill conducted May 28, 2015 Evaluation Report for the 2014-004 Blue Team DEP Mini-Drill Evaluation Report for the Third Quarter 2014 Green Team Exercise Evaluation Report for the Second Quarter 2015 Yellow Team Exercise June 2, 2015 June 15, 2015 June 15, 2015 June 17, 2015",259,0,401,ML17135A406.txt,,0.947099984,Management
useless,,,"Quarterly Emergency Response Facilities Inventory Report, July 27, 2015 Second Quarter 2015 Evaluation Report for the July 2015 Red Team Exercise Grand Gulf Nuclear Station 2015 Annual ETE Update Evaluation Report for the MS-1 Drill conducted September 28, 2015, for River Region Medical Center July 29, 2015 September 8, 2015 September 29, 2015",261,0,345,ML17135A406.txt,,0.451999992,Procedural&Team
useless,,,"Quarterly Emergency Response Facilities Inventory Report, October 26, Third Quarter 2015 2015 Evaluation Report for the Red Team Hostile Action Exercise November 4, 2015 Evaluation Report for the Fourth Quarter Blue Team Exercise Evaluation Report for the 2015 On-Shift Chemist Drill Evaluation Report for the Off-Hours On-site Accountability Drill conducted December 15, 2015 January 10, 2016 December 29, 2015 January 10, 2016",263,0,428,ML17135A406.txt,,0.405800015,Org-Coordination
useless,,,"Miscellaneous Documents Number 2016/00013 2016/00090 2016/00124 2016/00148 2016/00155 2016/00169 2016/00181 2016/00203 2016/00215 2016/00216 2016/00219 2016/00242 LO-GLO-201500010 LO-GLO-201500030 LO-GLO-201600023 LO-GLO-201600083 LO-GLO-201600084 QA-07-2015GGNS-1 Title Revision/Date Quarterly Emergency Response Facilities Inventory Report, January 14, Fourth Quarter 2015 2016 Evaluation Report for the Second Quarter Yellow Team Exercise Evaluation Report for the Red Team DEP 2016-002 Evaluation Report for DEP Mini Drill 2016-002, Operations Crew E May 9, 2016 June 22, 2016 July 28, 2016",267,0,595,ML17135A406.txt,,0.61650002,Management
useless,,,"Evaluation Report for DEP Mini Drill 2016-002, Yellow Team August 4, 2016 Grand Gulf Nuclear Station 2016 Annual ETE Update Evaluation Report for the OSC Manager Drill conducted September 13, 2016 Evaluation Report for the Fourth Quarter Blue and Red Team Exercise Evaluation Report for the Yellow Team DEP 2016-003 Evaluation Report for the Medical Drill conducted October 26, 2016 Evaluation Report for the MS-1 Drill at RiverLand Medical Center Evaluation Report for the Off-Hours On-site Accountability Drill conducted December 11, 2016 CR-GGN-2015-4475 CA6 Effectiveness Review GGNS Pre NRC Inspection/Exercise Assessment Grand Gulf Nuclear Station Pre NRC Inspection/INPO Evaluation Assessment 2016 EP FLEX Drill Snapshot Benchmark Self-Assessment: Weekly ERO Proficiency Testing Quality Assurance Audit Report, Emergency Preparedness August 24, 2016 September 13, 2016 October 18, 2016 October 26, 2016 October 26, 2016 October 31, 2016 December 14, 2016 March 29, 2016 May 1, 2015 August 12, 2016 May 24, 2016 June 27, 2016 May 12, 2015",269,0,1044,ML17135A406.txt,,0.364600003,Org-Coordination
useless,,,"Miscellaneous Documents Number QA-07-2016GGNS-1 Procedures Number 01-S-10-3 01-S-10-5 01-S-10-6 05-S02-VI-3 10-S-01-38 10-S-02-1 10-S-04-1 EN-EP-305 EN-LI-102 EPP 33-14 Title Emergency Planning Department Responsibilities Control of Emergency Response Equipment and Facilities Emergency Response Organization Off-Normal Event Procedure Earthquake, Revision 113 EAL Contingency Planning, Revision 4 ERF Inspections, Inventories, Operability Checks, and Maintenance Emergency Operations Facility Equipment Emergency Planning 10CFR50.54(q) Review Program Corrective Action Program Back Up Emergency Operations Facility Revision/Date 21, 22 14, 15 30, 31 March 19, 2015 March 17, 2015 19 2, 3 3, 4 27, 28 5 Title Quality Assurance Audit Report, Emergency Preparedness Revision/Date May 2, 2016",273,0,790,ML17135A406.txt,,0.584699988,Performance
useless,,,Condition Reports (CR-GGN-) 2014-04271 2014-08338 2015-02596 2015-05126 2016-03351 2016-03765 2017-00288 2017-00366 Work Tracking System (WT-GGN) 2014-00023 2016-00194 2014-05230 2015-00713 2015-04256 2015-05131 2016-03352 2016-04379 2017-00289 2014-05236 2015-01236 2015-04475 2015-05679 2016-03353 2016-08383 2017-00363 2014-05539 2015-02375 2015-04512 2015-05967 2016-03362 2016-08394 2017-00364 2014-07052 2015-02582 2015-04689 2015-06217 2016-03386 2016-08731 2017-00365,275,0,475,ML17135A406.txt,,0.159099996,Procedural&Team
useless,,,Section 1EP6: Drill Evaluation Procedures Number 05-S-01-EP-3 10-S-01-1 Title Containment Control Activation of Emergency Plan Revision 029 126,279,0,144,ML17135A406.txt,,0.963100016,Planning
useless,,,Section 2RS1: Radiological Hazard Assessment and Exposure Controls Audits and Self-Assessments Number Title CFAM Deep Dive Assessment Report å_ Grand Gulf Radiation Protection GLO-201500037 GLO-201600019 Pre-NRC Radiological Hazard Assessment and Exposure Controls å_ Focused Assessment Pre-NRC Radiological Hazard Assessment and Exposure Controls Date May 2016 August 2015 September 2016,281,0,386,ML17135A406.txt,,0.287200004,Information
useless,,,"Miscellaneous Documents Number Title Spent Fuel Pool Inventory Records National Source Tracking System GG Source Records 00459752-01 52638633.01 52664731.01 Work Order å_ Unnecessary Items Stored in the Pools are of FME Concern 2015 Source Leak and Inventory Records 2016 Source Leak and Inventory Records Date January 17, 2017 January 17, 2017 January 04, 2017 November 11, 2015 June 20, 2016",283,0,392,ML17135A406.txt,,0.2685,Performance
useless,,,Procedures Number 07-S-14-428 08-S-02-075 EN-RP-100 Title Operation and Maintenance of the TRI-NUC Underwater Filtration System Radiation Protection Instruction å_ Coverage and Control of Refueling Operations and Movement of Irradiated Materials Radiation Worker Expectations Revision 00 16 11,285,0,292,ML17135A406.txt,,0.409700006,Information
useless,,,Procedures Number EN-RP-101 EN-RP-106 EN-RP-106-01 EN-RP-108 EN-RP-121 EN-RP-123 EN-RP-143 EN-RP-152 EN-RP-202 EN-RP-203 EN-RP-204 EN-RP-204-01 EN-RP-205 Title Access Control for Radiologically Controlled Areas Radiological Survey Documentation Radiological Survey Guidelines Radiation Protection Posting Radioactive Material Control Radiological Control for Highly Radioactive Objects Source Control Conduct of Radiation Protection Personnel Monitoring Dose Assessment Special Monitoring Requirements Effective Dose Equivalent (EDEX) Monitoring Prenatal Monitoring Revision 12 07 03 18 13 01 12 01 12 09 11 01 03,289,0,614,ML17135A406.txt,,0.2676,Performance
useless,,,"Radiation Surveys Number GG-1610-0252 GG-1701-0117 GG-1702-0126 Title 113 TB Condensate Demineralizers 93' RW Spent Resin Tank and Pump Room 93' AB RCIC Pump Room Date October 24, 2016 January 9, 2017 February 7, 2017",291,0,217,ML17135A406.txt,,0.459399998,Control
useless,,,"Radiation Work Permits Number 20171003 20171006 20171300 Title Chemistry Sampling, Surveillances, and Tours Rad Waste Tank and Pump Room Decon Drywell Entry Revision 00 00 00",293,0,174,ML17135A406.txt,,0.66869998,Control
useless,,,Condition Reports (CR-GGN-) 2016-00473 2016-03482 2016-01673 2016-03698 2016-02783 2016-03507 2016-03146 2016-03703 2016-03151 2016-06532,295,0,137,ML17135A406.txt,,0.763400018,Procedural&Team
useless,,,"Section 2RS3: In-plant Airborne Radioactivity Control and Mitigation Audits, Self-Assessments, and Surveillances Number Title Selected Records of Monthly SCBA and Face Piece Inspection Log LO-GLO-20160019 Pre-NRC Inspection for In-Plant Airborne Radioactivity Controls and Mitigation Assessment Date 2015 å_ 2016 September 28, 2016",309,0,330,ML17135A406.txt,,0.995400012,Procedural&Team
useless,,,"Miscellaneous Documents Title Air Hawk SCBA Qual Matrix Fire Hawk SCBA Qual Matrix Date January 16, 2016 January 16, 2016",311,0,121,ML17135A406.txt,,0.622099996,Management
useless,,,"Procedures Number EN-RP-402 EN-RP-404 EN-RP-501 EN-RP-502 EN-RP-502-01 EN-RP-502-03 EN-RP-503 EN-RP-504 Title DOP Challenge Testing of HEPA Vacuum and Portable Ventilation Units Operation and Maintenance of HEPA Vacuum Cleaners and HEPA Ventilation Units Respiratory Protection Program Inspection and Maintenance of Respiratory Protection Equipment Fire Hawk M7 SCBA Air Hawk II SCBA Selection, Issue, and Use of Respiratory Protection Equipment Breathing Air Revision 04 06 5 9 1 0 7 3",313,0,486,ML17135A406.txt,,0.689599991,Procedural&Team
useless,,,Condition Reports (CR-GGN-) 2014-00325 2014-00965 2016-02668 2014-03704 2015-04319,315,0,82,ML17135A406.txt,,0.403699994,Control
useless,,,"Section 4OA1: Performance Indicator Verification Procedures Number EN-LI-114 EN-LI-114 EN-LI-114 EN-LI-114 EN-LI-114 EN-LI-114 EN-LI-114 EN-LI-114 EN-LI-114 EN-LI-114 EN-LI-114 EN-LI-114 EN-LI-114 Title Performance Indicator Process, Unit 1 NRC Performance Indicator Technique/Data Sheet å_ Unplanned Scrams per 7,000 Critical Hours NRC Performance Indicator Technique/Data Sheet å_ Unplanned Scrams per 7,000 Critical Hours NRC Performance Indicator Technique/Data Sheet å_ Unplanned Scrams per 7,000 Critical Hours NRC Performance Indicator Technique/Data Sheet å_ Unplanned Scrams per 7,000 Critical Hours NRC Performance Indicator Technique/Data Sheet å_ Unplanned Scrams with Complications NRC Performance Indicator Technique/Data Sheet å_ Unplanned Scrams with Complications NRC Performance Indicator Technique/Data Sheet å_ Unplanned Scrams with Complications NRC Performance Indicator Technique/Data Sheet å_ Unplanned Scrams with Complications NRC Performance Indicator Technique/Data Sheet å_ Unplanned Power Changes per 7,000 Critical Hours NRC Performance Indicator Technique/Data Sheet å_ Unplanned Power Changes per 7,000 Critical Hours NRC Performance Indicator Technique/Data Sheet å_ Unplanned Power Changes per 7,000 Critical Hours NRC Performance Indicator Technique/Data Sheet å_ Unplanned Power Changes per 7,000 Critical Hours Revision/Date 007 1st Quarter 2016 2nd Quarter 2016 3rd Quarter 2016 4th Quarter 2016 1st Quarter 2016 2nd Quarter 2016 3rd Quarter 2016 4th Quarter 2016 1st Quarter 2016 2nd Quarter 2016 3rd Quarter 2016 4th Quarter 2016",319,0,1559,ML17135A406.txt,,0.851499975,Procedural&Team
useless,,,Section 4OA2: Problem Identification and Resolution Procedures Number EN-LI-102 EN-LI-118 EN-LI-118 Title Corrective Action Program Causal Evaluation Process Causal Evaluation Process Revision 028 023 024,321,0,204,ML17135A406.txt,,0.967100024,Planning
useless,,,"Section 4OA5: Other Activities Miscellaneous Documents Number 14-0002 17-0006 GNRO2012/200126 GNRO2014/00009 Title Guidelines for Single Phase Failure Events Single Phase Failure Events 90-Day Response to Bulletin 2012-01, Design Vulnerability in Electric Power System Request for Additional Information Regarding Response to Bulletin 2012-01, ""Design Vulnerability in Electric Power System""), dated December 20, 2013 October 24, 2012 February 3, 2014 Date",325,0,457,ML17135A406.txt,,0.53640002,Team & Organization
useless,,,Procedures Number 02-S-01-35 05-1-02-I-4 05-1-02-I-4 05-1-02-I-4 Title Outside Rounds Loss of AC Power Loss of AC Power Loss of AC Power Revision 081 048 049 050,327,0,161,ML17135A406.txt,,0.382499993,Control
useless,,,Condition Reports (CR-GGN-) 2012-01836 2016-05473 2015-05384 2016-06341 2016-01787 2017-02358* 2016-05471 2017-03192* 2016-05472 2017-03245*,329,0,140,ML17135A406.txt,,0.300700009,Team & Organization
useless,,,2017-03246* *Issued as a result of inspection activities,331,0,56,ML17135A406.txt,,0.605400026,Control
useless,,,"The following items are requested for the Occupational Radiation Safety Inspection Grand Gulf Nuclear Plant Inspection Dates February 13 to 17, 2017 Integrated Report 2017001 Inspection areas are listed in the attachments below.",335,0,229,ML17135A406.txt,,0.712100029,Communication
useless,,,"Please provide the requested information on or before January 17, 2017.",335,229,300,ML17135A406.txt,,0.447600007,Control
useless,,,Please submit this information using the same lettering system as below.,335,300,372,ML17135A406.txt,,0.672200024,Management
useless,,,"For example, all contacts and phone numbers for Inspection Procedure 71124.01 should be in a file/folder titled ""1- A,"" applicable organization charts in file/folder ""1- B,"" etc.",335,372,550,ML17135A406.txt,,0.731700003,Planning
useless,,,"If information is placed on ims.certrec.com, please ensure the inspection exit date entered is at least 30 days later than the onsite inspection dates, so the inspectors will have access to the information while writing the report.",335,550,781,ML17135A406.txt,,0.481900007,Communication
useless,,,"In addition to the corrective action document lists provided for each inspection procedure listed below, please provide updated lists of corrective action documents at the entrance meeting.",335,781,970,ML17135A406.txt,,0.609700024,Control
useless,,,The dates for these lists should range from the end dates of the original lists to the day of the entrance meeting.,335,970,1085,ML17135A406.txt,,0.366699994,Management
useless,,,"If more than one inspection procedure is to be conducted and the information requests appear to be redundant, there is no need to provide duplicate copies.",335,1085,1240,ML17135A406.txt,,0.503300011,Cognition
useless,,,Enter a note explaining in which file the information can be found.,335,1240,1307,ML17135A406.txt,,0.520200014,Control
useless,,,"If you have any questions or comments, please contact Martin Phalen at (817) 200-1158 or martin.phalen@nrc.gov.",335,1307,1418,ML17135A406.txt,,0.4727,Information
useless,,,PAPERWORK REDUCTION ACT STATEMENT This letter does not contain new or amended information collection requirements subject to the Paperwork Reduction Act of 1995 (44 U.S.C.,335,1418,1589,ML17135A406.txt,,0.620000005,Control
useless,,,"Existing information collection requirements were approved by the Office of Management and Budget, control number 3150-0011.",335,1603,1727,ML17135A406.txt,,0.43900001,Control
useless,,,"Radiological Hazard Assessment and Exposure Controls (71124.01) and Performance Indicator Verification (71151) Date of Last Inspection: March 7 through 18, 2016 List of contacts and telephone numbers for the Radiation Protection Organization Staff and Technicians.",343,0,264,ML17135A406.txt,,0.831799984,Procedural&Team
useless,,,Applicable organization charts.,343,264,295,ML17135A406.txt,,0.323300004,Control
useless,,,"ALL radiation protection related licensee (Grand Gulf) and corporate (Entergy) assessments and audits, all independent or third party radiation protection related assessments and audits, all radiation protection related self-assessments, and all radiation safety related LERs, including but not limited to radiation monitoring instrumentation and radioactive effluents, releases and / or spills, written since January 1, 2016.",343,295,721,ML17135A406.txt,,0.426999986,Control
useless,,,Procedure indexes for the radiation protection procedures.,343,721,779,ML17135A406.txt,,0.388599992,Information
useless,,,Please provide specific procedures related to the following areas noted below.,343,779,857,ML17135A406.txt,,0.630599976,Control
useless,,,Additional Specific Procedures may be requested by number after the inspector reviews the procedure indexes.,343,857,965,ML17135A406.txt,,0.592299998,Control
useless,,,Radiation Protection Program Description Radiation Protection Conduct of Operations Personnel Dosimetry Program Posting of Radiological Areas High Radiation Area Controls RCA Access Controls and Radiation Worker Instructions Conduct of Radiological Surveys Radioactive Source Inventory and Control Declared Pregnant Worker Program,343,983,1313,ML17135A406.txt,,0.770699978,Team & Organization
useless,,,"List of corrective action documents (including corporate and sub-tiered systems) since January 1, 2016. a.",351,0,106,ML17135A406.txt,,0.944500029,Planning
useless,,,Initiated by the radiation protection organization b.,351,106,159,ML17135A406.txt,,0.630299985,Control
useless,,,Assigned to the radiation protection organization NOTE: The lists should indicate the significance level of each issue and the search criteria used.,351,159,307,ML17135A406.txt,,0.442799985,Information
useless,,,"Please provide in document formats which are ""searchable"" so that the inspector can perform word searches.",351,307,413,ML17135A406.txt,,0.418099999,Control
detail of incident,,,"If not covered above, a summary of corrective action documents since January 1, 2016 involving unmonitored releases, unplanned releases, or releases in which any dose limit or administrative dose limit was exceeded (for Public Radiation Safety Performance Indicator verification in accordance with IP 71151) Additionally, a copy of ALL radiation protection AND chemistry department root cause evaluations, apparent cause evaluation, and condition evaluations performed since January 1, 2016.",351,413,904,ML17135A406.txt,,0.914499998,Performance
useless,,,List of active radiation work permits.,355,296,334,ML17135A406.txt,,0.559000015,Control
useless,,,Radioactive source inventory list.,361,0,34,ML17135A406.txt,,0.329299986,Procedural&Team
useless,,,All radioactive sources that are required to be leak tested.,361,39,99,ML17135A406.txt,,0.517099977,Control
useless,,,"All radioactive sources that meet the 10 CFR Part 20, Appendix E, Category 2 and above threshold.",361,99,196,ML17135A406.txt,,0.381799996,Information
useless,,,"Please indicate the radioisotope, initial and current activity (w/assay date), and storage location for each applicable source.",361,196,323,ML17135A406.txt,,0.505699992,Information
organizational,performance,team,The last two leak test results for the radioactive sources inventoried and required to be leak tested.,365,0,102,ML17135A406.txt,,0.475899994,Control
organizational,performance,team,"If applicable, specifically provide a list of all radioactive source(s) that have failed its leak test within the last two years.",365,102,231,ML17135A406.txt,,0.425900012,Information
useless,,,"A current listing of any non-fuel items stored within your pools, and if available, their appropriate dose rates (Contact / @ 30cm).",365,231,363,ML17135A406.txt,,0.435799986,Control
useless,,,Computer printout of radiological controlled area entries greater than 100 millirem since the previous inspection to the current inspection entrance date.,365,363,517,ML17135A406.txt,,0.96509999,Procedural&Team
