,text,line,start_pos,end_pos,file,class,label_Frenard,label_SALLY,label_struck
330,"This finding is applicable to fires in Fire Area (FA) 1-CB-L1-A/ Fire Zones (FZ) 105-1, Unit 1 MCR and FZ 105-2, Unit 2 MCR.",174.0,545.0,669.0,ML12027A131.txt,0.0,U,U,U
331,A fire in this area would involve evacuation of the MCR and shutdown of both units using the remote shutdown panels (RSPs).,174.0,669.0,792.0,ML12027A131.txt,0.0,U,U,U
332,"Description: This issue was identified by the inspectors in NRC inspection report (IR) 05000424, 425/2010006.",174.0,792.0,901.0,ML12027A131.txt,1.0,U,U,U
333,"As described in this IR, inspectors reviewed the Control Room Fire Alternate Shutdown Evaluation (CRFASE), calculation number X4C2301S035, and procedure 18038-1, Operation from Remote Shutdown Panels (RSPs).",174.0,901.0,1108.0,ML12027A131.txt,1.0,U,U,U
334,The CRFASE evaluates discrete spurious operation concerns and provides time constraints and operator actions to mitigate these events.,174.0,1108.0,1242.0,ML12027A131.txt,0.0,U,U,U
335,"The inspectors subsequently questioned whether certain steps in procedure 18038-1, in the event of a large fire in FA 1-CB-L1-A that would require evacuation of the Unit 1 and Unit 2 MCRs, would be able to be performed from the RSPs within the time constraints specified in the CRFASE in order to prevent or mitigate the adverse effects of certain spurious actuations.",174.0,1242.0,1610.0,ML12027A131.txt,0.0,U,U,U
336,"One of the steps in question, step 30, was intended to prevent depressurization of the RCS to the safety injection (SI) actuation set point, in the event one pressurizer spray valve spuriously opened.",174.0,1610.0,1810.0,ML12027A131.txt,1.0,U,U,U
337,After the on-site inspection the licensee developed a simulator exercise guide for the purpose of validating the time necessary for an operating crew to perform the steps of procedure 18038-1 in question.,174.0,1810.0,2014.0,ML12027A131.txt,0.0,U,U,U
338,"When validating the simulator exercise guide, the licensee found that the CRFASE does not reflect integrated plant response for a control room fire, requiring shutdown from the RSPs, as predicted through simulation.",174.0,2014.0,2229.0,ML12027A131.txt,1.0,U,U,U
339,Simulated plant response was different from the response described in the CRFASE in that an automatic SI actuation occurred approximately 6 minutes after plant trip due to decreasing RCS pressure arising from an uncontrolled RCS cooldown caused by high auxiliary feedwater (AFW) flow.,174.0,2229.0,2513.0,ML12027A131.txt,0.0,U,U,U
340,"As discussed in the CRFASE, steam generator level control is necessary to preclude uncontrolled RCS cooldown and depressurization.",174.0,2513.0,2643.0,ML12027A131.txt,0.0,U,U,U
341,"Inspectors noted that an automatic SI actuation would occur in approximately 6 minutes; however, it would take operators approximately 15 minutes to transfer control of the plant from the MCR to the RSP, as documented in the CRFASE.",174.0,2643.0,2875.0,ML12027A131.txt,0.0,U,U,U
342,"Additionally, inspectors determined that a decrease in RCS pressure to the SI setpoint, approximately 6 minutes after the reactor was tripped, would not be expected to occur during a normal loss of ac power.",174.0,2875.0,3082.0,ML12027A131.txt,0.0,U,U,U
343,The licensee entered this issue into their corrective action program (CAP) as Condition Report (CR) 2010112114.,174.0,3082.0,3193.0,ML12027A131.txt,1.0,U,U,U
344,"Inspectors reviewed NUREG-1137, Supplement No.",174.0,3193.0,3239.0,ML12027A131.txt,0.0,U,U,U
345,"4, Safety Evaluation Report related to the operation of Vogtle Electric Generating Plant Units 1 and 2 (Vogtle SSER 4) and",174.0,3239.0,3361.0,ML12027A131.txt,0.0,U,U,U
346,"18 determined that the NRC staff evaluated and approved the licensee's post-fire safe shutdown methodology, including the following actions that are to be performed before the control room is evacuated: 1) tripping the RCPs, 2) closing the PORV block valves, 3) isolating the steam generators, and 4) aligning the charging pump suction to the RWST.",176.0,0.0,349.0,ML12027A131.txt,0.0,U,U,U
347,The inspectors noted that the list of actions contained in Vogtle SSER 4 did not include throttling AFW before evacuating the control room.,176.0,349.0,488.0,ML12027A131.txt,0.0,U,U,U
348,"Analysis: The inspectors determined that the failure to maintain RCS process variables within those predicted for a loss of normal ac power, with alternative shutdown capability, as required by the FPP, is a performance deficiency.",176.0,488.0,719.0,ML12027A131.txt,1.0,U,U,U
349,"Specifically, in FSAR Appendix 9B, Section C.5.c, the licensee states, in part, that with alternative or dedicated shutdown capability, the RCS process variables can be maintained within those limits predicted for a loss of normal ac power.",176.0,719.0,959.0,ML12027A131.txt,1.0,U,U,U
350,"The licensee failed to ensure that, during post-fire safe shutdown involving a large fire in the MCR, Unit 1 and Unit 2 RCS process variables would be maintained within those predicted for a loss of normal ac power.",176.0,959.0,1174.0,ML12027A131.txt,1.0,O,O,O
351,The finding is considered to be more than minor because it is associated with the protection against external factors (i.e.,176.0,1174.0,1297.0,ML12027A131.txt,0.0,U,U,U
352,"fire) attribute and degraded the reactor safety Mitigating Systems cornerstone objective to ensure the availability, reliability, and capability of systems that respond to initiating events to prevent undesirable consequences.",176.0,1297.0,1523.0,ML12027A131.txt,0.0,U,U,U
353,"The inspectors assessed the noncompliance using NRC Inspection Manual Chapter 0609, Appendix F (IMC 0609 App F).",176.0,1523.0,1635.0,ML12027A131.txt,0.0,U,U,U
354,"Because IMC 0609 App F does not include treatment of fires in the MCR or fires leading to MCR abandonment, a Region II Senior Reactor Analyst (SRA) conducted a Phase 3 risk evaluation.",176.0,1635.0,1819.0,ML12027A131.txt,0.0,U,U,U
355,"The Significance Determination Process (SDP) phase 3 evaluation was performed using the guidance of NRC IMC 0609 Appendix F, NUREG/CR 6850 revision 0 and supplement 1 with the use of the NRC Vogtle SPAR model.",176.0,1819.0,2028.0,ML12027A131.txt,1.0,U,U,U
356,"The major analysis assumptions included: (1) Only main control room (MCR) fires would require the use of procedure 18038-1, (2) Only large MCR fires would require MCR room abandonment without ability to secure AFW pumps and throttle flow prior to abandonment (3) Failure to promptly throttle AFW flow during alternate safe shutdown could result in safety injection actuation and steam generator overfill.",176.0,2028.0,2432.0,ML12027A131.txt,1.0,U,U,U
357,"The dominant sequence would be a large MCR fire causing a reactor trip and a rapid abandonment, failure to throttle AFW flow resulting in safety injection initiation and steam generator overfill and loss of the TDAFW pump, and failure of motor driven AFW and failure of feed and bleed leading to loss of core heat removal and core damage.",176.0,2432.0,2770.0,ML12027A131.txt,0.0,U,U,U
358,The low probability of MCR abandonment mitigates the risk.,176.0,2770.0,2828.0,ML12027A131.txt,0.0,U,U,U
359,"The result of the phase 3 SDP evaluation was a core damage frequency increase due to the performance deficiency of less than 1X10-6, a Green finding of very low safety significance.",176.0,2828.0,3009.0,ML12027A131.txt,0.0,U,U,U
360,The inspectors determined that this performance deficiency did not have a cross-cutting aspect because it did not represent current licensee performance.,176.0,3009.0,3162.0,ML12027A131.txt,0.0,U,U,U
361,"Enforcement: Vogtle Unit 1 Operating License Condition 2.G requires the licensee to implement and maintain in effect all provisions of the approved FPP as described in the FSAR for the facility, and submittals dated July 2, August 4 and 13, October 10 and 24, November 5, and December 19, 1986, and January 2, 1987, as approved in the SER (NUREG-1137) through Supplement 5.",176.0,3162.0,3535.0,ML12027A131.txt,1.0,U,U,U
362,The Vogtle Unit 2 Operating License Condition 2.G requires the licensee to implement and maintain in effect all provisions of the,176.0,3535.0,3664.0,ML12027A131.txt,1.0,U,U,U
363,"19 approved FPP, as described in the FSAR for the facility, as approved in the SER (NUREG-1137) through Supplement 9.",178.0,0.0,118.0,ML12027A131.txt,0.0,U,U,U
364,The approved FPP is documented in FSAR Section 9.5.1 and associated Appendices 9A and 9B.,178.0,118.0,207.0,ML12027A131.txt,0.0,U,U,U
365,"In FSAR Appendix 9B, Section C.5.c, the licensee states, in part, that with alternative or dedicated shutdown capability, the RCS process variables can be maintained within those limits predicted for a loss of normal ac power.",178.0,207.0,433.0,ML12027A131.txt,1.0,U,U,U
366,"Contrary to the above, on October, 27, 2011, the NRC identified that the licensee failed to ensure that, during post-fire safe shutdown, Unit 1 and Unit 2 reactor coolant process variables would be maintained within those predicted for a loss of normal ac power.",178.0,433.0,695.0,ML12027A131.txt,0.0,O,O,O
367,"Specifically, following a fire in Fire Area 1-CB-L1-A, requiring evacuation of the Unit 1 and Unit 2 MCRs, high AFW flow could cause an uncontrolled cooldown of the RCS, which could cause RCS pressure to decrease to the SI setpoint, a condition which is not expected to occur due to a loss of normal ac power.",178.0,695.0,1004.0,ML12027A131.txt,0.0,U,U,U
368,This condition has existed since original plant construction and is applicable to Unit 1 and Unit 2.,178.0,1004.0,1104.0,ML12027A131.txt,0.0,U,U,U
369,"Because this finding was of very low safety significance (Green) and was entered into the licensee's corrective action program (CR 2010112114), this violation is being treated as a non-cited violation (NCV), consistent with the NRC's Enforcement Policy: NCV 05000424, 425/2011005-02, Failure to ensure Unit 1 and Unit 2 reactor coolant process variables can be maintained within those predicted for a loss of normal ac power for a large main control room fire.",178.0,1104.0,1564.0,ML12027A131.txt,0.0,U,U,U
370,This unresolved item is now closed.,178.0,1564.0,1599.0,ML12027A131.txt,0.0,U,U,U
371,"4OA6 Meetings, Including Exit .1 Exit Meeting On January 24, 2012 the resident inspectors presented the inspection results to Mr. Steve Swanson and other members of your staff, who acknowledged the findings.",178.0,1599.0,1806.0,ML12027A131.txt,0.0,U,U,U
372,The inspectors confirmed that proprietary information was not provided or examined during the inspection.,178.0,1806.0,1911.0,ML12027A131.txt,0.0,U,U,U
373,"4OA7 Licensee-Identified Violations The following violations of very low significance (Green) or Severity Level IV were identified by the licensee and are violations of NRC requirements which meet the criteria of the NRC Enforcement Policy, for being dispositioned as a Non-cited Violation.",178.0,1911.0,2201.0,ML12027A131.txt,0.0,U,U,U
374,".1 Inoperable Core Exit Thermocouple Indicator on the B train Remote Shutdown Panel Technical Specification (TS) 3.0.4, Limiting Condition for Operation (LCO) Applicability states in-part, ""When an LCO is not met, entry into a Mode or other specified condition in the Applicability shall only be made; a) When the associated ACTIONS to be entered permit continued operation in the Mode or other specified condition in the Applicability for an unlimited period of time; or b) After performance of a risk assessment addressing inoperable systems and components or c) When an allowance is stated in the individual value, parameter or other Specification.",178.0,2201.0,2852.0,ML12027A131.txt,0.0,U,U,U
375,"Contrary to this requirement on October 27, 2011 it was discovered by the licensee that Mode changes had been made contrary to TS LCO 3.0.4.",178.0,2852.0,2992.0,ML12027A131.txt,0.0,U,U,U
376,"20 Technical Specification (TS) 3.3.4, Remote Shutdown System, Limiting Condition for Operation (LCO) is applicable in Modes 1, 2, and 3 and requires two channels of Core Exit Thermocouples (CETC) to be operable.",180.0,0.0,213.0,ML12027A131.txt,0.0,U,U,U
377,"During startup from the refueling outage 2R15, one of the CETC channels credited for satisfying this requirement was inoperable but was not recognized as being inoperable until the unit was in Mode 1.",180.0,213.0,413.0,ML12027A131.txt,0.0,U,U,U
378,"Since mode changes were made with only one of the two required CETC channels operable, the unit was operated in a condition contrary to TS LCO 3.0.4.",180.0,413.0,562.0,ML12027A131.txt,0.0,U,U,U
379,"The inspectors used Inspection Manual Chapter 601, Phase 1 worksheets, mitigating systems cornerstone, to conduct an initial screening and characterization of this violation.",180.0,562.0,736.0,ML12027A131.txt,0.0,U,U,U
380,"The inspectors concluded, from this screening, that this violation was of very low significance (Green).",180.0,736.0,840.0,ML12027A131.txt,0.0,U,U,U
381,"The licensee has entered this issue into their corrective action program as CR 374623, completed an enhanced apparent cause determination, drafted LER 05000425/2011-001, and implemented a temporary modification to restore the channel to operable status.",180.0,840.0,1093.0,ML12027A131.txt,0.0,U,U,U
382,This licensee-identified violation is closed.,180.0,1093.0,1138.0,ML12027A131.txt,0.0,U,U,U
383,ATTACHMENT: SUPPLEMENTAL INFORMATION,180.0,1138.0,1174.0,ML12027A131.txt,0.0,U,U,U
384,"SUPPLEMENTAL INFORMATION KEY POINTS OF CONTACT Licensee personnel: J. Acree, Nuclear Operations Plant Instructor Lead R. Brigdon, Training and Emergency Preparedness Manager R. Collins, Chemistry R. Dedrickson, Plant Manager K. Dyar, Security Manager C. Dykes, Medical Services Staff M. Gibson, Simulator Coordinator G. Gunn, Nuclear Operations Training Supervisor M. Hickox, Licensing L. Hughes, Senior Fire Protection Engineer I. Kochery, Health Physics Manager J. Lattner, Principal Fire Protection Engineer D. McCary, Operations Manager K. Molina, Heat Exchanger Engineer T. Parton, Operations Support Superintendent D. Puckett, Performance Analysis Supervisor J. Robinson, Engineering Programs Manager S. Swanson, Site Support Manager T. Tynan, Site Vice-President NRC personnel: J. Hickey, Chief, Region II Reactor Projects Branch 2 M. Cain, Senior Resident Inspector T. Chandler, Resident Inspector T. Lighty, Project Engineer",182.0,0.0,934.0,ML12027A131.txt,1.0,U,U,U
385,Attachment,184.0,0.0,10.0,ML12027A131.txt,0.0,U,U,U
386,"2 LIST OF ITEMS OPENED AND CLOSED OPENED AND CLOSED 05000424,425/2011005-01 NCV Human Performance Error Results in Inoperability of TDAFW Pump.",186.0,0.0,144.0,ML12027A131.txt,0.0,U,U,U
387,(Section 1R22) Failure to ensure Unit 1 and Unit 2 reactor coolant process variables can be maintained within those predicted for a loss of normal ac power for a large main control room fire.,186.0,144.0,335.0,ML12027A131.txt,1.0,U,U,U
388,(Section 4OA5) Reactor Trip Due to Main Feedwater Regulating Valve Maintenance (Section 4OA3) Control Room Fire Alternate Shutdown Evaluation (X4C2301S035) Does Not Reflect Integrated Plant Response (Section 4OA5),186.0,335.0,548.0,ML12027A131.txt,0.0,U,U,U
389,"05000424,425/2011005-02",188.0,0.0,23.0,ML12027A131.txt,0.0,U,U,U
390,NCV,190.0,0.0,3.0,ML12027A131.txt,0.0,U,U,U
391,CLOSED 05000424/2011-002-00,192.0,0.0,27.0,ML12027A131.txt,0.0,U,U,U
392,LER,194.0,0.0,3.0,ML12027A131.txt,0.0,U,U,U
393,"05000424,425/2010006-01",196.0,0.0,23.0,ML12027A131.txt,0.0,U,U,U
394,URI,198.0,0.0,3.0,ML12027A131.txt,0.0,U,U,U
395,LIST OF DOCUMENTS REVIEWED Section 1R01: Adverse Weather Protection Procedures 11877-1 Rev.,200.0,0.0,91.0,ML12027A131.txt,0.0,U,U,U
396,"22.1, Cold Weather Checklist, Unit 1 11877-2 Rev.",200.0,91.0,140.0,ML12027A131.txt,0.0,U,U,U
397,"20.1, Cold Weather Checklist, Unit 2 11901-1 Rev.",200.0,140.0,189.0,ML12027A131.txt,0.0,U,U,U
398,"17.2, Heat Tracing System Alignment, Unit 1 11901-2 Rev.",200.0,189.0,245.0,ML12027A131.txt,0.0,U,U,U
399,"12.3, Heat Tracing System Alignment, Unit 2 Section 1R04: Equipment Alignment Procedures 14980B-2 Rev.",200.0,245.0,347.0,ML12027A131.txt,0.0,U,U,U
400,"22.4, Diesel Generator 2B Operability Test 11146-2 Rev.",200.0,347.0,402.0,ML12027A131.txt,0.0,U,U,U
401,"7.1, Diesel Generator Fuel Oil Transfer System Alignment 11145-2 Rev.",200.0,402.0,471.0,ML12027A131.txt,0.0,U,U,U
402,"12.2, Diesel Generator Alignment 11150-2 Rev.",200.0,471.0,516.0,ML12027A131.txt,0.0,U,U,U
403,"23.3, Nuclear Service Cooling Water System Alignment 11015-1 Rev.",200.0,516.0,581.0,ML12027A131.txt,0.0,U,U,U
404,"10.2, Containment Spray System Alignment 11405-1 Rev.",200.0,581.0,634.0,ML12027A131.txt,0.0,U,U,U
405,"8.1, 125V DC 1E Electrical Distribution System Alignment 13405-1 Rev.",200.0,634.0,703.0,ML12027A131.txt,0.0,U,U,U
406,"42, 125V DC 1E Electrical Distribution System Drawings 2X4DB170-1 Rev.",200.0,703.0,773.0,ML12027A131.txt,0.0,U,U,U
407,"39, Diesel Generator System Train A System No.",200.0,773.0,819.0,ML12027A131.txt,0.0,U,U,U
408,2403 2X5DN107-1 Rev.,200.0,819.0,839.0,ML12027A131.txt,0.0,U,U,U
409,"6, Control Logic Diagram Diesel Generator Fuel Oil System 2X4DB170-2 Rev.",200.0,839.0,912.0,ML12027A131.txt,0.0,U,U,U
410,"41, P&I Diagram Diesel Generator System, Train B System No.",200.0,912.0,971.0,ML12027A131.txt,0.0,U,U,U
411,2403 2X4DB133-1 Rev.,200.0,971.0,991.0,ML12027A131.txt,0.0,U,U,U
412,"53, P&I Diagram Nuclear Service Cooling Water System, System No.",200.0,991.0,1055.0,ML12027A131.txt,0.0,U,U,U
413,1202 Attachment,200.0,1055.0,1070.0,ML12027A131.txt,0.0,U,U,U
414,3 2X4DB133-2 Rev.,202.0,0.0,18.0,ML12027A131.txt,0.0,U,U,U
415,"51, P&I Diagram Nuclear Service Cooling Water System, System No.",202.0,18.0,82.0,ML12027A131.txt,0.0,U,U,U
416,1202 2X4DB134 Rev.,202.0,82.0,100.0,ML12027A131.txt,0.0,U,U,U
417,"31, P&I Diagram Nuclear Service Cooling Water System, System No.",202.0,100.0,164.0,ML12027A131.txt,0.0,U,U,U
418,1202 2X4DB135-1 Rev.,202.0,164.0,184.0,ML12027A131.txt,0.0,U,U,U
419,"29, P&I Diagram Nuclear Service Cooling Water System, System No.",202.0,184.0,248.0,ML12027A131.txt,0.0,U,U,U
420,1202 2X4DB135-2 Rev.,202.0,248.0,268.0,ML12027A131.txt,0.0,U,U,U
421,"28, P&I Diagram Nuclear Service Cooling Water System, System No.",202.0,268.0,332.0,ML12027A131.txt,0.0,U,U,U
422,1202 1X4DB121-1 Rev.,202.0,332.0,352.0,ML12027A131.txt,0.0,U,U,U
423,"42, P&I Diagram Safety Injection System, System No.",202.0,352.0,403.0,ML12027A131.txt,0.0,U,U,U
424,1204 1X4DB131 Rev.,202.0,403.0,421.0,ML12027A131.txt,0.0,U,U,U
425,"35, P&I Diagram Containment Spray System, System No.",202.0,421.0,473.0,ML12027A131.txt,0.0,U,U,U
426,1206 1X3D-AA-G01A Rev.,202.0,473.0,495.0,ML12027A131.txt,0.0,U,U,U
427,"10, Main One Line Class 1E 125V DC and 120V Vital AC Systems System Health Reports Containment Spray System 1206 system health report 3rd Quarter 2011 Vogtle 125 Volt Direct Current System 1806 system health report 2nd QTR 2011 Section 1R05: Fire Protection Procedures 92714B-1 Rev.",202.0,495.0,777.0,ML12027A131.txt,0.0,U,U,U
428,"2.2, Zone 14B Â­ Auxiliary Building Â­ Level C Fire Fighting Preplan 92719-1 Rev.",202.0,777.0,856.0,ML12027A131.txt,0.0,U,U,U
429,"4.1, Zone 19 Â­ Auxiliary Building Â­ CVCS Centrifugal Charging Pump Rooms Fire Fighting Preplan 92720-1 Rev.",202.0,856.0,963.0,ML12027A131.txt,0.0,U,U,U
430,"4.1, Zone 20 Â­ Auxiliary Building Â­ CVCS Pump Room Train A Fire Fighting Preplan92721-1 Rev.",202.0,963.0,1055.0,ML12027A131.txt,0.0,U,U,U
431,"5.1, Zone 21 Â­ Auxiliary Building Â­ CVCS NCP Room Fire Fighting Preplan 92789-1 Rev.",202.0,1055.0,1139.0,ML12027A131.txt,0.0,U,U,U
432,"2.1, Zone 89 Â­ Control Building Â­ Level A Fire Fighting Preplan 92790-1 Rev.",202.0,1139.0,1215.0,ML12027A131.txt,0.0,U,U,U
433,"2.2, Zone 90 Â­ Control Building Â­ Level A Fire Fighting Preplan 92859-1 Rev.",202.0,1215.0,1291.0,ML12027A131.txt,0.0,U,U,U
434,"2.2, Zone 159 Â­ Control Building Â­ Level A Fire Fighting Preplan 92787-1 Rev.",202.0,1291.0,1368.0,ML12027A131.txt,0.0,U,U,U
435,"2.2, Zone 87 Â­ Control Building Â­ Level A Fire Fighting Preplan 92788-1 Rev.",202.0,1368.0,1444.0,ML12027A131.txt,0.0,U,U,U
436,"2.2, Zone 88 Â­ Control Building Â­ Level A Fire Fighting Preplan 92793-1 Rev.",202.0,1444.0,1520.0,ML12027A131.txt,0.0,U,U,U
437,"3.2, Zone 93 Â­ Control Building Â­ Level A Fire Fighting Preplan 92802-1 Rev.",202.0,1520.0,1596.0,ML12027A131.txt,0.0,U,U,U
438,"1.2, Zone 102 Â­ Control Building Â­ Level A Fire Fighting Preplan 92858-1 Rev.",202.0,1596.0,1673.0,ML12027A131.txt,0.0,U,U,U
439,"2.2, Zone 158 Â­ Control Building Â­ Level A Fire Fighting Preplan 92730-1 Rev.",202.0,1673.0,1750.0,ML12027A131.txt,0.0,U,U,U
440,"1.2, Zone 30 Â­ Auxiliary Building Â­ Level B Fire Fighting Preplan 92731-1 Rev.",202.0,1750.0,1828.0,ML12027A131.txt,0.0,U,U,U
441,"3.1, Zone 31 Â­ Auxiliary Building Â­ Level B Fire Fighting Preplan 92732-1 Rev.",202.0,1828.0,1906.0,ML12027A131.txt,0.0,U,U,U
442,"2.0, Zone 32 Â­ Auxiliary Building Â­ Level B Fire Fighting Preplan 92733-1 Rev.",202.0,1906.0,1984.0,ML12027A131.txt,0.0,U,U,U
443,"4.0, Zone 33 Â­ Auxiliary Building Â­ Level B Fire Fighting Preplan 92726B-1 Rev.",202.0,1984.0,2063.0,ML12027A131.txt,0.0,U,U,U
444,"3.2, Zone 26B Â­ Auxiliary Building Â­ Levels A&B Fire Fighting Preplan 92745-2, Rev.",202.0,2063.0,2146.0,ML12027A131.txt,0.0,U,U,U
445,"1.2, Zone 45 Â­ Auxiliary Building Â­ Level 1 &2 Fire Fighting Preplan 92799-2, Rev.",202.0,2146.0,2228.0,ML12027A131.txt,0.0,U,U,U
446,"4.1, Zone 99 Â­ Control Building Â­ Level A Fire Fighting Preplan 92804-2, Rev.",202.0,2228.0,2305.0,ML12027A131.txt,0.0,U,U,U
447,"3.1, Zone 104 Â­ MSIV Room North - Level 1 Fire Fighting Preplan 92860A-2, Rev.",202.0,2305.0,2383.0,ML12027A131.txt,0.0,U,U,U
448,"1.2, Zone 160A Â­ NSCW Pumphouse- Train A Fire Fighting Preplan 92860B-2, Rev.",202.0,2383.0,2460.0,ML12027A131.txt,0.0,U,U,U
449,"1.2, Zone 160B Â­ NSCW Pumphouse- Train B Fire Fighting Preplan Section 1R06: Internal Flooding Calculations X6CXC-26 Rev.9, Flooding Analysis Auxiliary Building Level C Procedures MWO SNC332765 Check Cable Pull Boxes for Water Intrusion Drawings AX4DJ8011 Rev.",202.0,2460.0,2720.0,ML12027A131.txt,0.0,U,U,U
450,"6.0, Fire Areas Auxiliary Building Floor Plan El.",202.0,2720.0,2769.0,ML12027A131.txt,0.0,U,U,U
451,143 ft 6 in Level C,202.0,2769.0,2788.0,ML12027A131.txt,0.0,U,U,U
452,4 Section 1R07: Heat Sink Performance Procedures 83309-C Rev.,204.0,0.0,62.0,ML12027A131.txt,0.0,U,U,U
453,"6.4, Safety-Related Heat Exchanger Inspection Other W11-09-022-148, Report of Eddy Current Inspection (Unit 2 ESF Chiller Condenser) EPRI NP-7552, Heat Exchanger Performance Monitoring Guidelines Section 1R11: Licensed Operator Requalification Condition Reports 2011105555/CAR 190969 Procedures NMP-TR-406, License Administration, Version 3.0, 05/04/2011 NMP-TR-406-F03, License Reactivation Documentation, Version 2, (Reviewed 4 operators who Reactivated during the Requalification Inspection Time frame.)",204.0,62.0,568.0,ML12027A131.txt,1.0,U,U,U
454,"Simulator Maintenance Procedure, 60200-C, Revision 13.1, 09/24/2010 10010-C, Operator Qualification Program, Revision 39, 08/1/2011 00715-C, Licensed Operator Requalification Program, Revision 22.2, 08/06/2009 60007-C, Licensed Operator Requalification Examination Guidelines, 08/25/2010 Instructor Aid, V-IA-60007-001, Development and Validation of Annual Operating Exam Scenarios for Licensed Operator Requalification, 03/27/2008 Instructor Aid, V-IA-60007-002, Dynamic Examination Evaluation, 10/31/2008 Written Examinations Reviewed RO 2010 Biennial Written Exam Week 1, Exam Date 11/17/2010 RO 2010 Biennial Written Exam Week 3, Exam Date 11/17/2010 SRO 2010 Biennial Written Exam Week 1, Exam Date 11/17/2010 Simulator Scenarios Scenario Number DS #27, Revision 16, Approved 10/09/2006 Scenario Number DS #11, Revision 19, Approved 03/07/2007 Scenario Number DS #4, Revision 17, Approved 10/04/2006 Scenario Number DS #7, Revision 21, Approved 08/29/2011 Scenario Number DS #31, Revision 1, Approved 09/01/2011 Simulator Testing Reviewed 0701 - Manual Reactor Trip, 09/09/2010 0703 Â­ Closure of All MSIVs, 3/09/2011.",204.0,568.0,1690.0,ML12027A131.txt,1.0,U,U,U
455,0707 Â­ Maximum Rate Power Ramp Cycle 17 Core Test.,204.0,1690.0,1740.0,ML12027A131.txt,0.0,U,U,U
456,"Transient Test Number 07-05, Single Reactor Coolant Pump Trip, 03/09/2010 Transient Test Number 07-09, Unisolable Main Steam Line Rupture Inside Containment, 3/10/2010 Transient Test Number 07-06, Main Turbine trip without Reactor Trip, 03/09/2011 Simulator Modifications",204.0,1740.0,2011.0,ML12027A131.txt,0.0,U,U,U
457,"5 2010-01-011, Fire Computer Alarm 2010-08-005, Turbine Control Valve # 4 2011-02-006, RHR Isolation Valves 2011-02-007, Accumulator Vent Valves 2011-05-005, Annunciators 2011-05-008, CSFST Trouble Alarm 2011-06-007, Radiation Alarm RE 0724 indication during lower power operations 2011-08-004, Saturation Curve unacceptable Region 2011-08-011, Steam Generator Water Level Wide Rage Recorder Replacement 2011-08-015, Podium in Control Room has a Gaitronics extension 2011-08-016, Barton RVLIS transmitter to Rosemont Transmitter replacement 2011-08-017, Unit 1 reactor trip data evaluation from 8/31/2011 trip 2011-09-009, CCW tag missing 2011-09-015, Heater Drain Tank level issue 2011-09-019, THOR computer abort during cooldown, TDAFW 2011-10-004, Accumulators operating band changes for red and green band 2011-10-005, Annunciator ALB-34-E01, does not flash properly 2011-10-006, SRDC 2 lights not working properly Miscellaneous 21 Medical Records 3 Remedial Training Packages Comprehensive Accredited Program Team Self-Assessment, 11/13/2009 Section 1R12: Maintenance Effectiveness Condition Reports 366415 Procedures 50028-C Rev.",206.0,0.0,1136.0,ML12027A131.txt,0.0,U,U,U
458,"18.1, Engineering Maintenance Rule Implementation Other System 1821-2, Safety Features Sequencer System 2011 health reports Maintenance Rule Expert Panel meeting minutes dtd.",206.0,1136.0,1310.0,ML12027A131.txt,0.0,U,U,U
459,"26 October, 2011 Southern Nuclear Fleet Maintenance Rule A3 Assessment, performed May 3-6, 2010 at Plant Vogtle Section 1R15: Operability Evaluations Condition Reports 358926 357080 358773 Work Orders SNC 338583 SNC 355369 Drawings 8373D65 Rev.",206.0,1310.0,1554.0,ML12027A131.txt,0.0,U,U,U
460,"5, Swing Check Valve",206.0,1554.0,1574.0,ML12027A131.txt,0.0,U,U,U
461,380622,208.0,0.0,6.0,ML12027A131.txt,0.0,U,U,U
462,383267,210.0,0.0,6.0,ML12027A131.txt,0.0,U,U,U
463,"6 Other TE 308467, Unit 2B EDG load increase with no operator demand TE 289962, Unit 2B RHR pump vibrations in `Alert' range Section 1R18: Plant Modifications Work Orders SNC 129933 Procedures 23984R-2 Rev.",212.0,0.0,207.0,ML12027A131.txt,0.0,U,U,U
464,"3, RCS Midloop Level Vacuum Refill 12009-C Rev.",212.0,207.0,254.0,ML12027A131.txt,0.0,U,U,U
465,"26, RCS Vacuum Refill 12008-C Rev.",212.0,254.0,288.0,ML12027A131.txt,0.0,U,U,U
466,"31, Mid-Loop Operations Other DCP SNC 129930 Specification X5AC07A Rev.",212.0,288.0,359.0,ML12027A131.txt,0.0,U,U,U
467,"2.0, Safety Grade Accumulator Vent Valve Upgrade for VEGP Section 1R19: Post Maintenance Testing Procedures 13301-C Rev.",212.0,359.0,479.0,ML12027A131.txt,0.0,U,U,U
468,"28.4, CBCR Normal HVAC and Emergency Filtration System 14430-2 Rev.",212.0,479.0,546.0,ML12027A131.txt,0.0,U,U,U
469,"8.1, NSCW Cooling Tower Fans Monthly Test 14825-1 Rev.",212.0,546.0,600.0,ML12027A131.txt,0.0,U,U,U
