text,line,start_pos,end_pos,file,label_struck
"Specifically, Division I RHR minimum flow isolation valves (RHR-V-58 and RHR-V-60) for pumps A and C were not restored to the correct position of open prior to reinstalling the valve sealing devices, causing the system to be inoperable.",138,1598,1834,ML17179A282.txt,O
"As immediate corrective actions, the licensee restored the Division I RHR subsystem to an operable status by sealing open these minimum flow valves, and assessed operability of pumps A and C. Because this finding was determined to be of very low safety significance (Green) and has been entered into the licensee's corrective action program as Condition Report CR-CNS-2017-00553, this violation is being treated as a non-cited violation consistent with Section 2.3.2.a of the NRC Enforcement Policy.",138,1834,2333,ML17179A282.txt,U
"(NCV 050000298/2017009-01, ""Exceeding the Technical Specification Allowed Out of Service Time of the Division I RHR System"") (2) Failure to Implement an Adequate Procedure for Equipment Control Introduction.",138,2333,2540,ML17179A282.txt,"O, P"
"The team reviewed a self-revealed, Green, non-cited violation of Technical Specification 5.4.1.a, ""Procedures,"" for the licensee's failure to maintain Station Procedure 2.0.2, ""Conduct of Operations Procedure, Operator Logs and Reports,"" Revision 106, for conducting sealed valve audits.",138,2540,2827,ML17179A282.txt,P
"Specifically, this procedure only checked that the seals were installed, and did not check that the valves where in the correct position.",138,2827,2964,ML17179A282.txt,P
This resulted in an extended period of time that the Division I residual heat removal (RHR) system was unknowingly inoperable.,138,2964,3090,ML17179A282.txt,P
Description.,138,3090,3102,ML17179A282.txt,U
"On October 7, 2016, when lifting a clearance order during an outage, operations personnel failed to reposition the Division I RHR minimum flow isolation valves (RHR-V-58 and RHR-V-60) for RHR pumps A and C to the open position prior to reinstalling the valve sealing devices.",138,3102,3377,ML17179A282.txt,T
"As a result, these minimum flow paths remained isolated until this condition was discovered on February 5, 2017.",138,3377,3489,ML17179A282.txt,U
19,140,0,2,ML17179A282.txt,U
"Station Procedure 2.0.2, ""Conduct of Operations Procedure, Operator Logs and Reports,"" Revision 106, Step 4.4 required that each quarter the sealed valves shall be verified to have a seal properly installed, but did not require that the position of the valves also be checked.",142,0,277,ML17179A282.txt,U
"From November 23, 2016, to November 29, 2016, the licensee conducted this sealed valve audit in accordance with Step 4.4 of Procedure 2.0.2, and failed to identify the Division I RHR minimum flow isolation valves were in the incorrect position.",142,277,521,ML17179A282.txt,P
"The following quarter, on February 5, 2017, the licensee again conducted the sealed valve audit and found that the Division I RHR minimum flow isolation valves were in the incorrect position.",142,521,712,ML17179A282.txt,P
"This procedure inadequacy, to only check that the seals were installed vice also checking valve positions, unnecessarily extended the length of time that the Division I RHR system was unknowingly inoperable.",142,712,919,ML17179A282.txt,P
"The licensee restored the Division I minimum flow isolation valves to the open position, verified the Division II minimum flow isolation valves were also in the correct position, and revised Procedure 2.0.2 to include direction to check the position of sealed valves in addition to the installation status of the valve sealing devices.",142,919,1254,ML17179A282.txt,U
"While the licensee did revise the procedure, the licensee initially viewed a strict adherence to the language in the procedure to only check that valve seals were installed as acceptable.",142,1254,1441,ML17179A282.txt,T
This was due to the licensee's reliance on other processes such as valve lineups and clearance restoration to ensure valves/equipment would be placed in the correct position.,142,1441,1615,ML17179A282.txt,U
The licensee entered this into their corrective action program as Condition Report CR-CNS-2017-00553.,142,1615,1716,ML17179A282.txt,U
Analysis.,142,1716,1725,ML17179A282.txt,U
"Failure to maintain Station Procedure 2.0.2 for conducting sealed valve audits, in violation of Technical Specification 5.4.1.a, was a performance deficiency.",142,1725,1883,ML17179A282.txt,P
"This performance deficiency is more than minor, and therefore a finding, because it affected the configuration control attribute of the Mitigating Systems Cornerstone and adversely impacted the cornerstone objective to ensure the availability, reliability, and capability of systems that respond to initiating events to prevent undesirable consequences.",142,1883,2236,ML17179A282.txt,U
"Specifically, the failure to correctly identify and correct out of position Division I RHR minimum flow isolation valves resulted in unnecessarily and unknowingly extending the inoperability time of the Division I RHR system by 39-45 days.",142,2236,2475,ML17179A282.txt,T
"Using Inspection Manual Chapter 0609, Attachment 04, ""Initial Characterization of Findings,"" and Inspection Manual Chapter 0609, Appendix A, ""The Significance Determination Process for Findings At-Power,"" the inspectors determined that the violation required a detailed risk evaluation because the finding represented a loss of safety function for greater than its technical specification allowed outage time.",142,2475,2884,ML17179A282.txt,U
A senior reactor analyst used the same detail risk evaluation from the violation above and determined that the violation was of very low safety significance (Green).,142,2884,3049,ML17179A282.txt,U
"This finding had a cross-cutting aspect within the human performance area, resources, because leaders did not ensure that personnel, equipment, procedures, and other resources were available and adequate to support nuclear safety.",142,3049,3279,ML17179A282.txt,"O, P"
"Specifically, the licensee had approved Procedure 2.0.2, ""Conduct of Operations Procedure, Operator Logs and Reports,"" Revision 106, for conducting sealed valve audits without including the fundamental direction to ensure that the sealed valves were sealed in the correct position [H.1].",142,3279,3566,ML17179A282.txt,"O, P"
Enforcement.,142,3566,3578,ML17179A282.txt,U
"Technical Specification 5.4.1.a, requires, in part, that procedures shall be established, implemented, and maintained covering the applicable procedures recommended in Appendix A to Regulatory Guide 1.33, ""Quality Assurance Program Requirements,"" Revision 2, dated February 1978.",142,3578,3857,ML17179A282.txt,U
"Regulatory Guide 1.33, Appendix A, 20",142,3857,3894,ML17179A282.txt,U
"Section 1.c, requires procedures for ""Equipment Control"" including configuration control activities such as locking and tagging.",144,0,129,ML17179A282.txt,U
"Contrary to the above, prior to February 24, 2017, the licensee failed to maintain procedures for equipment control.",144,129,245,ML17179A282.txt,P
"Specifically, Procedure 2.0.2, ""Conduct of Operations Procedure, Operator Logs and Reports,"" Revision 106, did not require that the position of the valves be checked.",144,245,411,ML17179A282.txt,P
This resulted in an extended period of time that the Division I RHR system was unknowingly inoperable.,144,411,513,ML17179A282.txt,P
The licensee restored compliance by revising the procedure to include direction to check the position of sealed valves in addition to the installation status of the valve sealing devices.,144,513,700,ML17179A282.txt,U
"Because this violation was of very low safety significance (Green) and has been entered into the licensee's corrective action program as Condition Report CR-CNS-2017-00553, this violation is being treated as a non-cited violation (NCV), consistent with Section 2.3.2.a of the NRC Enforcement Policy.",144,700,999,ML17179A282.txt,U
"(NCV 05000298/2017009-02, ""Failure to Implement an Adequate Procedure for Equipment Control"") 4OA6 Meetings, Including Exit Exit Meeting Summary On May 17, 2017, the inspectors presented the inspection results by telephone to Mr. Ken Higginbotham, Vice President-Nuclear and Chief Nuclear Officer, and other members of the licensee's staff.",144,999,1339,ML17179A282.txt,P
The licensee acknowledged the issues presented.,144,1339,1386,ML17179A282.txt,U
The inspectors asked whether any of the material examined during the inspection should be considered proprietary.,144,1386,1499,ML17179A282.txt,U
No proprietary information was identified.,144,1499,1541,ML17179A282.txt,U
21,146,0,2,ML17179A282.txt,U
"SUPPLEMENTAL INFORMATION KEY POINTS OF CONTACT Licensee Personnel D. Buman, Director, Nuclear Safety and Assurance L. Dewhirst, Manager, Corrective Action and Assessment K. Dia, Director, Engineering T. Forland, Engineer, Licensing D. Frankland, Assistant Operation Manager, Training G. Gardner, Engineering Design Manager D. Goodman, Manager, Operations B. Haaelbring, Assistant Operation Manager, Shift K. Higginbotham, Vice President-Nuclear and Chief Nuclear Officer R. Kouba, Control Room Supervisor S. Nelson, Risk and Fire Programs Supervisor P. Pope, Chief Executive Officer, NPPD J. Shaw, Licensing Manager M. Tackett, Outage Manager C. Walters, System Engineer M. Wilmers, Design Engineer NRC Personnel P Voss, Senior Resident Inspector LIST OF ITEMS OPENED, CLOSED AND DISCUSSED Opened and Closed 05000298/2017009-01 NCV 05000298/2017009-02 NCV Exceeding the Technical Specification Allowed Out of Service Time of the Division I RHR System (Section 4OA3) Failure to Implement an Adequate Procedure for Equipment Control (Section 4OA3) LIST OF DOCUMENTS REVIEWED Section 4OA3: Special Inspection Drawings Number 2006 SH 4 2036 SH 1 2040 Sheet 1 791E261 Title Control Building Service Water System Reactor Building Service Water System Residual Heat Removal System Residual Heat Removal SYS (Elementary Diagram) Revision 59 A3 N82 23",148,0,1343,ML17179A282.txt,U
Attachment 1,150,0,12,ML17179A282.txt,U
Calculations Number 17-004 17-004 ER 2017-019 Title RHR Pump Temperature Response While Dead Headed RHR Pump Temperature Response While Dead Headed RHR Pump Â­ Head Evaluation Revision 0 0C1 0,152,0,192,ML17179A282.txt,U
"Miscellaneous Documents Number Title ACAD Basic Curriculum: Instrumentation & Control, Chapter 6 ACD015-06-06 Valve Actuators and Position Indicators Text ACAD Basic Curriculum: Instrumentation & Control, Chapter 6 Valve Actuators and Position Indicators Classroom Presentation ACAD Basic Curriculum: Mechanical Science, Chapter 1 ACD015-04-01 Valves Classroom Presentation ACAD Basic Curriculum: Mechanical Science, Chapter 1 ACD015-04-01 Valves Text Clearance Order: RHR-1-RE29 RHRA Maintenance CNS Operations Logs for Sunday October 30, 2016 Cooper Nuclear Station Training, Configuration Management/SKL0080302 Classroom Presentation Cooper Nuclear Station Training, Configuration Management/SKL0080302 Student Text Cooper Nuclear Station Training, Watchstanding Principles/SKL008 Classroom Presentation Cooper Nuclear Station Training, Watchstanding Principles/SKL008 Student Text Executive Summary of the Event Extent of Condition Evaluation Extent of Condition Valve Lineups Extent of Condition Verification Human Factors Related to the RHR Min Flow Isolation (InDepth) Human Factors Relating to RHR Min Flow Isolation (Time of Discovery) (Basic) 15 15 31 31 Revision/Date 5",154,0,1180,ML17179A282.txt,U
5,156,0,1,ML17179A282.txt,U
4A 4A,158,0,5,ML17179A282.txt,U
A1-2,160,0,4,ML17179A282.txt,U
"Miscellaneous Documents Number Title Industry Benchmarking Of Sealed Valves Procedure/Audit (Licensee's White Paper) Lesson Plan SKL008-01, Watchstanding Principles Licensee's Analysis of LCO 3.0.3 Entries from Startup Based on Narrative Logs Meeting Attendance Â­ Operations All Hands Meeting Operations Department All Hands Meeting Operations Configuration Management and Watchstanding Principles Â­ Dynamic Learning Activity Operator Log Entries Addressing LCO Technical Specifications for 3.5.1 Â­ ECCS Operation and 3.8.1 Â­ Electrical Operating from 11/07/16 to 2/06/17 Operations of RHR Pumps in Division I Â­ From October 7, 2016 through February 6, 2017 (Supported by Computer Traces of All Pump Starts and RHR Division I Flow Information) Pre-Outage Fundamentals: Safety and Human Performance Computer Based Training Prompt Investigation and Notification for CR-CNS-2017-00553/558 Reader Transaction History for NLOs Performing Clearance Restoration for RHRA-1-RE29 RHRA Maintenance RED MEMO Â­ RHR Min Flow Valves Out of Position (CNS) Reportability Summary Response to NRC Bulletin No.",162,0,1092,ML17179A282.txt,U
"88-04 Spreadsheet: All CRs with Trend Code P109 (System/Component Lineups) from 1/1/2015 -2/24/2107 Spreadsheet: CRs with Procedure 2.0.2 in the Description From 1/1/2015 to 2/24/2017 Spreadsheet: CRs with RHR Pump and Motor Issues for Division I from 10/6/2016 to 2/24/2017 March 8, 1991 October 7, 2016 February 9, 2017 February 15, 2017 February 15, 2017 0 30 Revision/Date",162,1092,1468,ML17179A282.txt,U
A1-3,164,0,4,ML17179A282.txt,U
"Miscellaneous Documents Number Title Spreadsheet: CRs with ""Sealed Valve"" in Condition Description from 1/1/2015 -2/24/2107 Spreadsheet: For a List of All Work Orders Performed on the RHR System During RE29 Spreadsheet: Trend Code P109 Â­ Misposition from 1/1/2015 -2/24/2107 2.2A B3.5.2 Flow Loop System Component Checklist (Valve Line for Observations) Emergency Core Cooling Systems (ECCS) And Reactor Core Isolation Cooling (RCIC) System - B 3.5.2 ECCS Â­ Shutdown (Bases) Emergency Core Cooling Systems (ECCS) And Reactor Core Isolation Cooling (RCIC) System Â­ ECCS Operating (Amendment 233) Emergency Core Cooling Systems (ECCS) And Reactor Core Isolation Cooling (RCIC) System Â­ ECCS Shutdown (Amendment 178) Residual Heat Removal (RHR) Containment Spray (Amendment 253) Residual Heat Removal (RHR) Suppression Pool Cooling (Amendment 253) AC Sources Â­ Operating (Amendment 233) Residual Heat Removal (RHR) - High Water Level (Amendment 178) Residual Heat Removal (RHR) - Low Water Level (Amendment 178) Administrative Controls 248 March 15, 2017 October 21, 2015 Revision/Date",166,0,1083,ML17179A282.txt,U
BTS3.9.8 TS 3.5.1,168,0,17,ML17179A282.txt,U
Residual Heat Removal (RHR) - Low Water Level (Bases) 0,170,0,55,ML17179A282.txt,U
TS 3.5.2,172,0,8,ML17179A282.txt,U
TS 3.6.1.9 TS 3.6.2.3 TS 3.8.1 TS 3.9.7 TS 3.9.8 TS 5.4 Procedures Number 0.31 0.9 0.9.3 0-CNS-OE-100,174,0,101,ML17179A282.txt,U
Title Administrative Procedure Â­ Equipment Status Control Administrative Procedure Â­ Tagout Administrative Procedure Â­ Clearance Order Users Group,176,0,146,ML17179A282.txt,U
Revision/Date 81 89 4,178,0,21,ML17179A282.txt,U
Administrative Procedure - Operating Experience Program 4,180,0,57,ML17179A282.txt,U
A1-4,182,0,4,ML17179A282.txt,U
"Procedures Number 0-EN-LI-102 0-EN-LI-118 0-EN-LI-119 2.0.2 2.0.2 2.0.3 2.0.2 2.0.2 2.1.5 2.2.69.3 2.2A.CS.DIV1 2.2FLS - DLA#3 2.3 2.3.1 2.4SDC 5.3AC480 5.3EMPWR 5.8 5.8 5.8 Title Corrective Action Process Root Cause Evaluation Process Apparent Cause Evaluation Process Conduct of Operations Procedure Â­ Operations Logs and Reports Conduct of Operations Procedure Â­ Operations Logs and Reports Conduct of Operations Procedure Â­ Operations Logs and Reports Operation Logs and Reports Â­ Locked and Seal Valves Audit, Performed Prior to Exiting the Outage Reactor Scram RHR Suppression Pool Cooling And Containment Spray System Operating Procedure Core Spray Panel C Â­ Annunciator C-4 General Alarm Procedure Abnormal Procedure - Shutdown Cooling Abnormal 480 VAC Bus Failure (Emergency Procedure) Emergency Power During Modes 1, 2 OR 3 (Emergency Procedure) Emergency Operating Procedure Attachment 1 Â­ 3A (Primary Containment Control) Revision/Date 006 18C5 16C5 108 109",184,0,970,ML17179A282.txt,U
"Conduct of Operations Procedure Â­ Conduct of Operations 93 110 November 10, 2016 73 47 4 31 63 15 52 65 17",186,0,106,ML17179A282.txt,U
Flow Loop Operating Procedure Â­ Place Loop B In-Service 0,188,0,57,ML17179A282.txt,U
Emergency Operating Procedure Attachment 1 Â­ 7A (RPV 19 Level Control [Failure-to-Scram]) Emergency Operating Procedure Attachment 1 Â­ 6A (Emergency RPV Depressurization [Failure to Scram] and Reactor Power [Failure to Scram]) 19,190,0,229,ML17179A282.txt,U
5.8 5.8,192,0,7,ML17179A282.txt,U
Emergency Operating Procedure Attachment 1 Â­ 1A (RPV 20 Control) Emergency Operating Procedure Attachment 1 Â­ 6B (PRV 20 Pressure [Failure to Scram] and Reactor Power {Failure to Scram]),194,0,186,ML17179A282.txt,U
A1-5,196,0,4,ML17179A282.txt,U
Procedures Number EN-OP-115-05 EN-PL-155 EN-PL-155 Title Operation of Components Change Management Checklist Â­ Verification Requirements For Locked/Sealed Valves Entergy Nuclear Change Management Revision/Date 0 4 4C0,198,0,218,ML17179A282.txt,U
Condition Reports (CRs) CR-CNS-2015-01164 CR-CNS-2015-03292 CR-CNS-2015-06090 CR-CNS-2016-01128 CR-CNS-2016-03813 CR-CNS-2016-06356 CR-CNS-2017-00558 CR-CNS-2017-00630 CR-CNS-2017-01254 CR-CNS-2017-01395 CR-CNS-2017-01435 Work Orders 97-01569 4432106 5068885 800000009566 800000009570 CR-CNS-2015-02030 CR-CNS-2015-03942 CR-CNS-2015-07337 CR-CNS-2016-03081 CR-CNS-2016-03950 CR-CNS-2016-07663 CR-CNS-2017-00586 CR-CNS-2017-00723 CR-CNS-2017-01358 CR-CNS-2017-01432 CR-CNS-2017-01995 CR-CNS-2015-02535 CR-CNS-2015-04023 CR-CNS-2016-00191 CR-CNS-2016-03111 CR-CNS-2016-04815 CR-CNS-2017-00122 CR-CNS-2017-00598 CR-CNS-2017-00745 CR-CNS-2017-01365 CR-CNS-2017-01433 CR-CNS-2015-03040 CR-CNS-2015-05615 CR-CNS-2016-01088 CR-CNS-2016-03523 CR-CNS-2016-04815 CR-CNS-2017-00553 CR-CNS-2017-00599 CR-CNS-2017-00902 CR-CNS-2017-01366 CR-CNS-2017-01434,200,0,842,ML17179A282.txt,U
A1-6,202,0,4,ML17179A282.txt,U
Cooper Nuclear Station Residual Heat Removal Minimum Flow Lines Isolation Detailed Risk Evaluation The detailed risk evaluation estimated that the issue was of very low safety significance (Green).,204,0,198,ML17179A282.txt,U
"In this evaluation, the analyst assumed the exposure time to be 89 days, 12 hours, and 49 minutes, which encompasses the time from which the licensee exited shutdown cooling on the residual heat removal system while starting the plant up from their refueling outage to the time the valves were returned to their normal position.",204,198,526,ML17179A282.txt,U
Exposure time during the outage was not considered because the motor operated valve in the minimum flow line is intentionally shut at that time for the shutdown cooling line-up.,204,526,703,ML17179A282.txt,U
"The analyst also assumed that operators would align an alternate flow path with a failure probability of 2.0E-3, which was derived using a SPAR-H analysis.",204,703,858,ML17179A282.txt,U
The SPAR-H analysis was determined to have no diagnosis applicable and be an action-only analysis since operators would be unaware of the isolated minimum flow line.,204,858,1023,ML17179A282.txt,U
"Also, in the SPAR-H analysis, stress was judged to be the only performance driver and was assigned as ""high"" because in the postulated scenarios, many alarms and actions would be occurring.",204,1023,1212,ML17179A282.txt,U
"The basic event for this action was added to the model with ""AND"" logic to the failure events to account for the operators' ability to align a flow path for the residual heat removal pumps with their flow line isolated before the pumps would be damaged and subsequently unavailable.",204,1212,1494,ML17179A282.txt,U
This basic event was applied similarly to all minimum flow lines since the action is embedded in the plant procedures and was placed under fault trees for both trains of residual heat removal and suppression pool cooling.,204,1494,1715,ML17179A282.txt,U
A different SPAR-H basic event with a failure probability of 2.0E-1 was applied to the low pressure coolant injection mode fault trees because less time was available.,204,1715,1882,ML17179A282.txt,U
The manual valves that were closed were considered to be part of a common cause group which also included the same valves in the other residual heat removal trains.,204,1882,2046,ML17179A282.txt,U
"To create the common cause failure event, the analyst consulted with Idaho National Laboratory (INL) for common cause parameters.",204,2046,2175,ML17179A282.txt,U
Basic events for each train's minimum flow line check valve failing closed were used as the individual common cause component events.,204,2175,2308,ML17179A282.txt,U
The common mode failure event was then placed under the fault trees for both trains of residual heat removal and suppression pool cooling.,204,2308,2446,ML17179A282.txt,U
"The analyst used Cooper SPAR model Revision 8.50, run on SAPHIRE Version 8.1.5, with the previously described modifications to the model.",204,2446,2583,ML17179A282.txt,U
Truncation was set at 1E-12.,204,2583,2611,ML17179A282.txt,U
"Applying the assumptions and model modifications, the increase in core damage frequency was estimated to be 3.2E-7/year due to internal events.",204,2611,2754,ML17179A282.txt,U
"Dominant sequences were losses of electrical buses 1F and 1G, which were mitigated by the reactor core isolation cooling and high pressure coolant injection systems.",204,2754,2919,ML17179A282.txt,U
"The analyst estimated the increase in core damage frequency due to external events to be 1.6E-7/year, derived of fire, tornado, and seismic events.",204,2919,3066,ML17179A282.txt,U
The analyst ran numerous fire cases informed by the results of the internal events from the Cooper SPAR model and the licensee's fire probabilistic risk assessment (PRA) information.,204,3066,3248,ML17179A282.txt,U
"For each of these postulated fire scenarios, the increase in core damage frequency was estimated by calculating the effects of the fire with and without the performance deficiency present.",204,3248,3436,ML17179A282.txt,U
Fire ignition frequencies from the licensee's NFPA 805 risk informed fire protection model were used in combination with conditional core damage probabilities derived using the Cooper SPAR model informed from the licensee's damaged equipment for the different fire scenarios.,204,3436,3711,ML17179A282.txt,U
The results were applied over,204,3711,3740,ML17179A282.txt,U
Attachment 2,206,0,12,ML17179A282.txt,U
the 91-day exposure time.,208,0,26,ML17179A282.txt,U
The analyst combined all fire scenarios to estimate the increase in core damage frequency from fires to be 1.5E-7/year.,208,26,145,ML17179A282.txt,U
"For tornados, the analyst estimated the frequency of a category EF2 or greater tornado occurring onsite to be 2.20E-4/year using the data developed by the Office of Nuclear Reactor Research utilizing the methodology from, ""Review of Methods for Estimation of High Wind and Tornado Hazard Frequencies,"" dated December 2012.",208,145,467,ML17179A282.txt,U
The analyst assumed that these high wind events would cause an unrecoverable loss of site power.,208,467,563,ML17179A282.txt,U
This yielded a conditional core damage probability of 4.1E-6 that when applied to the tornado/high wind initiating event frequency yielded an estimate in the increase of core damage frequency of 9.0E-10/year.,208,563,771,ML17179A282.txt,U
"For earthquakes, the analyst obtained the frequency of a seismically induced loss of offsite power of 1.33E-4/year using Volume 2, ""External Events,"" of the RASP Handbook.",208,771,942,ML17179A282.txt,U
The analyst conservatively assumed that an earthquake would cause an unrecoverable loss of site power.,208,942,1044,ML17179A282.txt,U
This yielded a conditional core damage probability of 4.1E-6 that when applied to the seismically induced loss of offsite power frequency yielded an estimate in the increase of core damage frequency of 5.4E-10/year.,208,1044,1259,ML17179A282.txt,U
"Combining internal and external events, the analyst estimated the total increase in core damage frequency to be 4.7E-7/year, or of very low safety significance (Green).",208,1259,1427,ML17179A282.txt,U
The analyst reviewed the dominant sequences contributing to core damage to evaluate their impact on large early release frequency (LERF).,208,1427,1564,ML17179A282.txt,U
"Manual Chapter 0609, Appendix H, ""Containment Integrity Significance Determination Process,"" describes that long term accident sequences that involve failure of containment heat removal and ultimately progress to containment failure are assumed not to contribute to LERF.",208,1564,1835,ML17179A282.txt,U
The licensee provided information from their Level 2 PRA model which the analyst reviewed to ascertain which sequences involved long term accident sequences.,208,1835,1992,ML17179A282.txt,U
"The analyst also performed a sequence review of a similar boiling water reactor plant, Peach Bottom, and then compared their identical sequences and applied the LERF factors of those sequences to the Cooper sequences.",208,1992,2209,ML17179A282.txt,U
"From these applications, the analyst estimated the increase in LERF to be 1.4E-8/year, or of very low safety significance (Green).",208,2209,2339,ML17179A282.txt,U
A2-2,210,0,4,ML17179A282.txt,U
NUCLEAR REGULATORY COMMISSION,212,0,30,ML17179A282.txt,U
REGION IV 1600 E. LAMAR BLVD.,213,0,29,ML17179A282.txt,U
"ARLINGTON, TX 76011-4511",213,29,53,ML17179A282.txt,U
UNITED STATES,215,0,13,ML17179A282.txt,U
MEMORANDUM TO:,217,0,14,ML17179A282.txt,U
"ML17060A687 Richard Smith Nuclear Systems Engineer, Response Coordination Branch Office of the Regional Administrator Troy Pruett, Director /RA Ryan Lantz for/ Division of Reactor Projects SPECIAL INSPECTION CHARTER TO EVALUATE THE ISOLATION OF DIVISION I RHR MINIMUM FLOW PIPING AT COOPER NUCLEAR STATION",219,0,305,ML17179A282.txt,U
1-Mar-17,221,0,13,ML17179A282.txt,U
FROM: SUBJECT:,223,0,14,ML17179A282.txt,U
"In response to the inadvertent isolation of Division I residual heat removal (RHR) minimum flow piping, a Special Inspection will be performed.",225,0,143,ML17179A282.txt,U
This event led to the potential loss of a safety function for the RHR system and revealed weaknesses in the operator fundamentals area associated with configuration control.,225,143,316,ML17179A282.txt,U
You are hereby designated as the Special Inspection team leader.,225,316,380,ML17179A282.txt,U
"The following member is assigned to your team: Â· A. Nick Hernandez, Resident Inspector, South Texas Project Basis On October 7, 2016, when lifting a clearance order during an outage, operators failed to reposition the residual heat removal (RHR) Division I minimum flow isolation valves (RHR-V-58 and RHR-V-60) for RHR pumps A and C to the open position prior to reinstalling the valve sealing devices.",225,380,782,ML17179A282.txt,T
"As a result, these minimum flow paths remained isolated until this condition was discovered on February 5, 2017.",225,782,894,ML17179A282.txt,U
"From November 23 to November 29, 2016, operators conducted a sealed valve audit, which failed to identify that these valves were in the incorrect position.",225,894,1049,ML17179A282.txt,H
"During a subsequent sealed valve audit conducted on February 5, 2017, operators identified that these valves were in the incorrect position.",225,1049,1189,ML17179A282.txt,U
The affected RHR pumps were operated approximately ten times during the four-month time period with the minimum flow paths isolated.,225,1189,1321,ML17179A282.txt,U
"Management Directive 8.3, ""NRC Incident Investigation Program,"" was used to evaluate the level of NRC response for this event.",225,1321,1447,ML17179A282.txt,U
"In evaluating the criteria of MD 8.3, it was determined that the event met two of the deterministic criteria.",225,1447,1556,ML17179A282.txt,U
This event potentially led to the loss of a safety function used to mitigate an actual event.,225,1556,1649,ML17179A282.txt,U
"Specifically, it was determined that the Division II RHR was out of service for a total of approximately 71.5 hours during the time period that Division I RHR minimum flow paths were isolated.",225,1649,1841,ML17179A282.txt,U
The condition of having the minimum flow isolation valves closed may have rendered one or more of the RHR system safety functions inoperable for Division I RHR when Division II RHR was unavailable.,225,1841,2038,ML17179A282.txt,U
"Additionally, this event involved questions or concerns pertaining to licensee operational performance.",225,2038,2141,ML17179A282.txt,O
"Specifically, this event raised questions regarding Attachment 3",225,2141,2205,ML17179A282.txt,U
R. Smith,227,0,9,ML17179A282.txt,U
2,229,0,1,ML17179A282.txt,U
how operators completed the system alignment and how they missed identifying the improperly positioned valves during a subsequent sealed valve audit.,231,0,149,ML17179A282.txt,T
The preliminary Estimated Conditional Core Damage Probability was determined to be 3.5 x 10-6.,231,149,243,ML17179A282.txt,U
"Based on the deterministic criteria and risk insights related to the inadvertent isolation of the Division I RHR minimum flow paths, Region IV management determined that the appropriate level of NRC response was to conduct a Special Inspection.",231,243,487,ML17179A282.txt,U
This Special Inspection is chartered to identify the circumstances surrounding this event and assess the adequacy of the licensee's actions to address the causes of the event.,231,487,662,ML17179A282.txt,U
B.,231,662,664,ML17179A282.txt,U
Scope The inspection is expected to perform data gathering and fact-finding in order to address the following: 1.,231,664,777,ML17179A282.txt,U
Provide a recommendation to Region IV management as to whether the inspection should be upgraded to an augmented inspection team response.,231,777,915,ML17179A282.txt,U
This recommendation should be provided by the end of the first day on site.,231,915,990,ML17179A282.txt,U
"Develop a complete sequence of events related to the isolation of the Division I RHR minimum flow paths that was discovered on February 5, 2017.",231,990,1134,ML17179A282.txt,U
"The chronology should include plant mode changes; status of emergency core cooling systems (ECCS), as well as RHR shutdown cooling, RHR suppression pool cooling, and RHR containment spray systems; and operation of the affected Division I RHR pumps during the time period that the minimum flow isolation valve misalignment existed.",231,1134,1464,ML17179A282.txt,U
Review the licensee's root cause analysis and extent of condition review efforts and determine if the evaluation is being conducted at a level of detail commensurate with the significance of the problem.,231,1464,1667,ML17179A282.txt,U
Determine the probable cause(s) for the misalignment of the Division I RHR minimum flow isolation valves.,231,1667,1772,ML17179A282.txt,U
Review the licensee's operability evaluation to determine the current operability status of the affected Division I RHR pumps.,231,1772,1898,ML17179A282.txt,U
Review the licensee's operability evaluation to determine whether the condition of having the Division I RHR minimum flow paths isolated rendered any of the safety functions (e.g.,231,1898,2077,ML17179A282.txt,U
"low pressure coolant injection (LPCI), RHR containment spray, RHR suppression pool cooling) associated with Division I RHR inoperable, and whether a loss of safety function occurred due to concurrent unavailability of Division II RHR.",231,2077,2311,ML17179A282.txt,U
"Determine whether any technical specification (TS) requirements associated with the RHR system were not met, including TS 3.5.1, 3.5.2, 3.6.1.9, 3.6.2.3, 3.9.7, and 3.9.8.",231,2311,2482,ML17179A282.txt,U
A3-2,231,2482,2486,ML17179A282.txt,U
2,233,0,2,ML17179A282.txt,U
3,235,0,2,ML17179A282.txt,U
4,237,0,2,ML17179A282.txt,U
5,237,2,4,ML17179A282.txt,U
6,237,4,6,ML17179A282.txt,U
7,239,0,2,ML17179A282.txt,U
R. Smith 8.,241,0,12,ML17179A282.txt,U
9,241,12,14,ML17179A282.txt,U
10,241,14,17,ML17179A282.txt,U
3 Evaluate the licensee's actions to comply with reporting requirements associated with this event.,243,0,99,ML17179A282.txt,U
Determine whether there were any deficiencies in operator training that contributed to the RHR minimum flow configuration control problem.,243,99,237,ML17179A282.txt,U
"Evaluate the licensee's compliance with, and adequacy of, procedural guidance for performing system alignments, and for performing equipment tag-outs, as it pertains to the cause(s) of the event.",243,237,432,ML17179A282.txt,U
Determine whether the licensee's processes for plant configuration control were appropriate.,243,432,524,ML17179A282.txt,U
"Determine whether applicable internal or external operating experience involving similar configuration management issues existed, and assess the effectiveness of any action(s) taken by the licensee in response to any such operating experience.",243,524,767,ML17179A282.txt,U
Collect data necessary to support completion of the significance determination process for any associated finding(s).,243,767,884,ML17179A282.txt,U
