label_SALLY,text,line,start_pos,end_pos,file,label_struck
U,"The screening review team assigned a level two root cause analysis per station procedure AI 28A-020, Step 6.3.5, because they concluded that the condition was a significant condition adverse to quality.",187,527,729,ML14041A484.txt,U
U,"They based this decision on the fact that since the condition results in a Technical Specification 3.0.3 plant shutdown to Mode 5, therefore if left uncorrected, would constitute a serious effect on operability if it were to recur.",187,729,960,ML14041A484.txt,U
U,The inspectors concluded that the level two significance assigned to the condition report was appropriate.,187,960,1066,ML14041A484.txt,U
U,"The inspectors reviewed the written NOED request (ADAMS ML1317A417), and observed that it assumed that failure was internal to the compressor assembly replaced in May, based on the compressor vibrations, monitoring of the thermal expansion valves, and aluminum in the oil.",187,1066,1338,ML14041A484.txt,U
U,The NOED specified the most likely cause was slug flow caused by high oil level or malfunctioning thermal expansion valves.,187,1338,1461,ML14041A484.txt,D
U,However both of the potential mechanisms specified to induce the NOED were not observed in subsequent maintenance to replace the compressor again.,187,1461,1607,ML14041A484.txt,U
U,"Specifically the excessive oil level expected was not found, a proper amount and type of oil was recovered from the compressor, and the thermal expansion valves were observed to be working properly when tested.",187,1607,1817,ML14041A484.txt,U
U,"Early stages of the root cause analysis also focused almost exclusively on the compressor, and an extensive hardware failure analysis was performed, which confirmed the slugging but could not identify the cause.",187,1817,2028,ML14041A484.txt,D
U,"On September 11, 2013, Wolf Creek again observed high compressor vibration on the train A Class 1E air conditioning unit.",187,2028,2149,ML14041A484.txt,U
U,Subsequent oil analysis also showed elevated particulates in the oil.,187,2149,2218,ML14041A484.txt,U
U,The licensee concluded that compressor failure was approaching and it could no longer be relied upon to meet its 30 day mission time.,187,2218,2351,ML14041A484.txt,D
U,The plant shut down for another unplanned outage to replace the compressor.,187,2351,2426,ML14041A484.txt,U
U,"On September 29, 2013, Wolf Creek restarted.",187,2426,2470,ML14041A484.txt,U
U,"The ongoing root cause analysis was expanded to include the September 11, 2013, failure under Condition Report 70482.",187,2470,2587,ML14041A484.txt,U
U,"Another failure of the train A Class 1E air conditioner occurred on October 18, 2013, and another unplanned outage ensued for repairs.",187,2587,2721,ML14041A484.txt,U
U,"In this instance a pressure switch had failed due to the same process fluid fouling a different portion of the system, so even though the symptoms were different in this case, the root cause of the failure was the same.",187,2721,2940,ML14041A484.txt,D
U,"The pressure switch was replaced and the unit was restarted on October 28, 2013.",187,2940,3020,ML14041A484.txt,U
U,"On November 7, 2013, the root cause analysis performed under Condition Report 70482, was approved by the station's corrective action review board.",187,3020,3166,ML14041A484.txt,U
U,"The report concluded that the vibrations and slugging was most likely induced by leftover flushing chemicals and debris that have been subsequently loosened into the process fluid,",187,3166,3346,ML14041A484.txt,D
U,- 25 -,189,0,6,ML14041A484.txt,U
U,causing partial flow restriction at the thermal expansion valves.,191,0,66,ML14041A484.txt,U
U,Wolf Creek is regularly monitoring the compressors and it is likely that they will perform satisfactorily until the mid-cycle outage in spring 2014.,191,66,214,ML14041A484.txt,U
T,"The root cause analysis also determined that the work performed under Work Order 13-370447-007, was not in accordance with station procedural requirements.",191,214,369,ML14041A484.txt,P
U,"Specifically station procedure AP 12-002, ""Internal/External System Cleanliness,"" Revision 7, Step A.3.4.c, requires that the system cleanliness shall be evaluated by examining a 14-mesh or finer filter, installed on the outlet of the cleaning circuit.",191,369,621,ML14041A484.txt,U
O,"Because the licensee was unable to clearly identify the root cause, the final report was in fact documented the most probable cause based on the analyses performed.",191,621,785,ML14041A484.txt,T
O,"Failure to preclude repetitive failures of the train A Class 1E air conditioner, a significant condition adverse to quality, is a performance deficiency.",191,785,938,ML14041A484.txt,T
U,Analysis.,191,938,947,ML14041A484.txt,U
O,"Failure to preclude repetitive failures of the train A Class 1E air conditioner, a significant condition adverse to quality, is a performance deficiency.",191,947,1100,ML14041A484.txt,T
O,"The performance deficiency is more than minor because it affected the equipment performance attribute of the Mitigating Systems Cornerstone objective to ensure the availability, reliability, and capability of systems that respond to initiating events to prevent undesirable consequences.",191,1100,1387,ML14041A484.txt,U
U,Specifically the leftover debris in the system resulted in a subsequent maintenance outage to replace rapidly degrading components.,191,1387,1518,ML14041A484.txt,U
U,"Using the Inspection Manual Chapter 0609, Appendix A, Exhibit 2, ""Mitigating Systems Screening Questions,"" the inspectors determined the finding was of very low safety significance (Green) because the finding did not represent an actual loss of function of at least a single train for greater than its technical specification allowed outage time and the finding did not represent an actual loss of function of one or more non-technical specification trains of equipment designated as high safety significant in accordance with the licensee's maintenance rule program for greater than 24 hours.",191,1518,2111,ML14041A484.txt,U
T,The inspectors determined that the cause of the finding had a cross-cutting aspect in the area of human performance.,191,2111,2227,ML14041A484.txt,U
O,"The licensee did not ensure complete, accurate and up-to-date design documentation, procedures, and work packages, and correct labeling of components.",191,2227,2377,ML14041A484.txt,"T, P"
P,"Specifically applicable housekeeping requirements detailed in station procedure AP-12-002 ""Internal/External System Cleanliness"" were not met during the chemical cleaning of system piping on May 8, 2013, [H.2(c)].",191,2377,2590,ML14041A484.txt,"P,T"
U,Enforcement.,191,2590,2602,ML14041A484.txt,U
U,"10 CFR 50, Appendix B, Criterion XVI, ""Corrective Actions,"" states ""Measures shall be established to assure that conditions adverse to quality, such as failures, malfunctions, deficiencies, deviations, defective material and equipment, and non-conformances are promptly identified and corrected.",191,2602,2897,ML14041A484.txt,U
U,"In the case of significant conditions adverse to quality, the measures shall assure that the cause of the condition is determined and corrective action taken to preclude repetition.""",191,2897,3079,ML14041A484.txt,U
O,"Contrary to the above, between September 11 and October 18, 2013, the licensee failed to preclude repetition of a significant condition adverse to quality.",191,3079,3234,ML14041A484.txt,"T, P"
U,"Specifically, the train A Class 1E air conditioning unit had to be removed from service due to internal debris on June 17, September 11, and October 18, 2013 before the cause was identified and corrected.",191,3234,3438,ML14041A484.txt,P
U,"Because the violation was of very low safety significance (Green) and was entered into the licensee's corrective action program as Condition Report 78709, it is being treated",191,3438,3612,ML14041A484.txt,U
U,- 26 -,193,0,6,ML14041A484.txt,U
U,"as a non-cited violation in accordance with Section 2.3.2.a of the NRC's Enforcement Policy: NCV 05000482/2013005-03, ""Failure to Preclude Repetition of a Significant Condition Adverse to Quality Affecting Class 1E Air Conditioning Unit.""",195,0,239,ML14041A484.txt,U
U,"4OA3 Follow-up of Events and Notices of Enforcement Discretion (71153) .1 (Closed) Licensee Event Report 05000482/2012-005-00: Calculation Assumptions Lead to Inadequate Procedure, Resulting in LCO 3.0.3 Entry Due to Non-Functional Class 1E Electrical Equipment Air Conditioning Unit The cause of this event and the resulting corrective actions were reviewed.",195,239,598,ML14041A484.txt,U
U,"The corrective actions, even after revisions to the calculations, required plant modifications to install compensatory measures to support operability of the cooled loads when one chiller was unavailable.",195,598,802,ML14041A484.txt,U
U,Those modifications were inspected and documented in section 1R18 of this report.,195,802,883,ML14041A484.txt,U
U,This licensee event report is closed.,195,883,920,ML14041A484.txt,U
U,.2 (Closed) Licensee Event Report 05000482/2013-006-01: Technical Specification Required Shutdown Due to a Nonfunctional Class 1E Electrical Equipment Air Conditioning Unit The cause of this event and the resulting corrective actions were reviewed.,195,920,1168,ML14041A484.txt,U
U,The inspectors observed this event was part of a trend in failures of the Class 1E Air Conditioning Units.,195,1168,1274,ML14041A484.txt,U
U,"Based on corrective action program trends, the inspectors performed an annual problem identification and resolution in-depth review inspection in accordance with Inspection Manual Chapter 71152.",195,1274,1468,ML14041A484.txt,U
U,The scope of that inspection as well as associated findings are documented is section 4OA2.3 of this report.,195,1468,1576,ML14041A484.txt,U
U,This licensee event report is closed.,195,1576,1613,ML14041A484.txt,U
U,.3 (Closed) Licensee Event Report 05000482/2013-007-01: Nonfunctional Class 1E Electrical Equipment Air Conditioning Unit Results in Longer than Technical Specification Completion Time The cause of this event and the resulting corrective actions were reviewed.,195,1613,1873,ML14041A484.txt,U
U,The inspectors observed this event was part of a trend in failures of the Class 1E Air Conditioning Units.,195,1873,1979,ML14041A484.txt,U
U,"Based on corrective action program trends, the inspectors performed an Annual Problem Identification and Resolution in-depth review inspection in accordance with Inspection Manual Chapter 71152.",195,1979,2173,ML14041A484.txt,U
U,The scope of that inspection as well as associated findings are documented is section 4OA2.3 of this report.,195,2173,2281,ML14041A484.txt,U
U,This licensee event report is closed.,195,2281,2318,ML14041A484.txt,U
U,.4 (Closed) Licensee Event Report 05000482/2013-008-00: Technical Specification Required Shutdown Due to a Nonfunctional Class 1E Electrical Equipment Air Conditioning Unit,195,2318,2490,ML14041A484.txt,U
U,- 27 -,197,0,6,ML14041A484.txt,U
U,The cause of this event and the resulting corrective actions were reviewed.,199,0,76,ML14041A484.txt,U
U,The inspectors observed this event was part of a trend in failures of the Class 1E air conditioning units.,199,76,182,ML14041A484.txt,U
U,"Based on corrective action program trends, the inspectors performed an annual problem identification and resolution in-depth review inspection in accordance with Inspection Manual Chapter 71152.",199,182,376,ML14041A484.txt,U
U,The scope of that inspection as well as associated findings are documented is section 4OA2.3 of this report.,199,376,484,ML14041A484.txt,U
U,This licensee event report is closed.,199,484,521,ML14041A484.txt,U
U,.5 (Closed) Licensee Event Report 05000482/2013-010-00: Technical Specification Required Shutdown Due to a Nonfunctional Class 1E Electrical Equipment Air Conditioning Unit The cause of this event and the resulting corrective actions were reviewed.,199,521,769,ML14041A484.txt,U
U,The inspectors observed this event was part of a trend in failures of the Class 1E Air Conditioning Units.,199,769,875,ML14041A484.txt,U
U,"Based on corrective action program trends, the inspectors performed an Annual Problem Identification and Resolution in-depth review inspection in accordance with Inspection Manual Chapter 71152.",199,875,1069,ML14041A484.txt,U
U,The scope of that inspection as well as associated findings are documented is section 4OA2.3 of this report.,199,1069,1177,ML14041A484.txt,U
U,This licensee event report is closed.,199,1177,1214,ML14041A484.txt,U
U,.6 (Closed) Unresolved Item 05000482/2013003-07: Notice of Enforcement Discretion (NOED) 13-4-002 for a Non-Functional Class 1E Air Conditioning Unit The cause of this event and the resulting corrective actions were reviewed.,199,1214,1439,ML14041A484.txt,U
U,The inspectors observed this event was part of a trend in failures of the Class 1E Air Conditioning Units.,199,1439,1545,ML14041A484.txt,U
U,"Based on corrective action program trends, the inspectors performed an Annual Problem Identification and Resolution in-depth review inspection in accordance with Inspection Manual Chapter 71152.",199,1545,1739,ML14041A484.txt,U
U,The scope of that inspection as well as associated findings are documented is section 4OA2.3 of this report.,199,1739,1847,ML14041A484.txt,U
U,The inspectors concluded that the basis for the NOED was appropriate as defined in Inspection Manual Chapter 0410.,199,1847,1961,ML14041A484.txt,U
O,"Some of the information used to make this decision, although complete and accurate to the best of the licensee's knowledge at the time, was not in fact correct.",199,1961,2121,ML14041A484.txt,U
O,Specifically the licensee's repair plan did not address what was eventually determined to be the root cause and did not preclude repetition of the failure.,199,2121,2276,ML14041A484.txt,T
T,The cause of the need for this NOED was determined to be inadequate cleaning of the chiller internals following loss of control over the charcoal from a filter.,199,2276,2436,ML14041A484.txt,P
U,A violation was identified for the cause of the chiller failure that led to the request for the NOED and is documented in section 4OA2 of this report.,199,2436,2586,ML14041A484.txt,U
U,This unresolved item is closed.,199,2586,2617,ML14041A484.txt,U
U,- 28 -,201,0,6,ML14041A484.txt,U
U,"These activities constitute completion of five event follow-up samples, as defined in Inspection Procedure 71153.",203,0,114,ML14041A484.txt,U
U,4OA5 Other Activities (Closed) Unresolved Item 05000482/2012005-03: Remediation Training and Reevaluation of Two Individual Performance Deficiencies NRC Integrated Inspection Report 05000482/2012005 documented an unresolved item associated with the remediation and reexamination (RR) of two licensed operators.,203,114,424,ML14041A484.txt,U
T,"The two operators were unable to complete their RR prior to completion of the biennial cycle that ended in 2012; therefore, the NRC was unable to complete the assessment of that aspect of the licensee's requalification program in accordance with Inspection Procedure 71111.11.",203,424,700,ML14041A484.txt,U
U,"The inspector reviewed the two remediation plans and reexamination results that were completed on January 16, and March 6, 2013, for the two operators, respectively.",203,700,865,ML14041A484.txt,U
U,"The assessment of the licensee's requalification program for the biennial cycle ending in 2012 is complete, and there are no additional issues of concern with respect to the remediation training and reexamination that occurred for the biennial cycle ending in 2012.",203,865,1130,ML14041A484.txt,U
U,No violation pertaining to the unresolved item was identified.,203,1130,1192,ML14041A484.txt,U
U,This unresolved item is closed.,203,1192,1223,ML14041A484.txt,U
U,- 29 -,205,0,6,ML14041A484.txt,U
U,"4OA6 Meetings, Including Exit Exit Meeting Summary On September 30, 2013, the inspectors discussed the preliminary scenario for the 2013 biennial exercise with Mr. T. East, Superintendent of Emergency Planning, and other members of the licensee's staff.",207,0,254,ML14041A484.txt,U
U,The licensee acknowledged the issues presented.,207,254,301,ML14041A484.txt,U
U,"On November 7, 2013, the inspectors presented the final triennial heat sink inspection results to Mr. M. Sunseri, President and CEO, and other members of the licensee staff.",207,301,474,ML14041A484.txt,U
U,The licensee acknowledged the issues presented.,207,474,521,ML14041A484.txt,U
U,The inspector asked the licensee whether any materials examined during the inspection should be considered proprietary.,207,521,640,ML14041A484.txt,U
U,No proprietary information was identified.,207,640,682,ML14041A484.txt,U
U,"On November 8, 2013, the inspector presented the results of the onsite inspection of the licensee's biennial emergency preparedness exercise to Mr. M. Sunseri, President and Chief Executive Officer, and other members of the licensee's staff.",207,682,923,ML14041A484.txt,U
U,The licensee acknowledged the issues presented.,207,923,970,ML14041A484.txt,U
U,The inspector asked the licensee whether any materials examined during the inspection should be considered proprietary.,207,970,1089,ML14041A484.txt,U
U,No proprietary information was identified.,207,1089,1131,ML14041A484.txt,U
U,"On December 12, 2013, the lead inspector obtained the annual examination results and telephonically exited with Ms. L. Rockers, Licensing.",207,1131,1269,ML14041A484.txt,U
U,The inspector did not review any proprietary information during this inspection.,207,1269,1349,ML14041A484.txt,U
U,"On December 31, 2013, the inspectors presented the resident inspection results to Mr. R. Smith, Site Vice President, and other members of the licensee staff.",207,1349,1506,ML14041A484.txt,U
U,The licensee acknowledged the issues presented.,207,1506,1553,ML14041A484.txt,U
U,The licensee confirmed that any proprietary information reviewed by the inspectors had been returned or destroyed.,207,1553,1667,ML14041A484.txt,U
U,"On January 29, 2014, the inspectors discussed the characterization of an issue identified at the November 5, 2013, exercise as an Unresolved Item in a conference call with Mr. W. Muilenburg, Supervisor, Licensing.",207,1667,1880,ML14041A484.txt,U
U,The licensee acknowledged the issues presented.,207,1880,1927,ML14041A484.txt,U
U,"On February 6, 2014, the inspectors discussed the final characterization of the two resident findings with Mr. R. Smith, Site Vice President and other members of the licensee staff.",207,1927,2108,ML14041A484.txt,U
U,- 30 -,209,0,6,ML14041A484.txt,U
U,"SUPPLEMENTAL INFORMATION KEY POINTS OF CONTACT Licensee Personnel T. Baban, Manager Systems Engineering P. Bedgood, Manager, Radiation Protection M. Brinkmeyer, Fire Protection Technician J. Broschak, Vice President Engineering A.",211,0,231,ML14041A484.txt,U
U,"Camp, Plant Manager D. Campbell, Superintendent Electrical Maintenance R. Clemens, Vice President Strategic Projects D. Erbe, Manager Security B. Evans, Training K. Fredrickson, Licensing S. Henry, Manager Operations R. Hobby, Licensing Engineer T. Jensen, Manager Chemistry A. Keneipp, Supervisor Quality N. Mayhew, Program Engineer M. McMullen, Design Engineer W. Muilenburg, Supervisor Licensing E. Peterson, Ombudsman L. Ratzlaff, Manager Maintenance T. Slenker, Operations CAPCO R. Smith, Site Vice President M. Sunseri, President and CEO M. Westman, Manager Regulatory Affairs S. Wideman, Licensing Engineer J. Wilson, Program Engineer J. Yunk, Manager Corrective Actions NRC Personnel B.",211,231,925,ML14041A484.txt,U
U,"Parks, Project Engineer LIST OF ITEMS OPENED, CLOSED, AND DISCUSSED Opened 05000482/2013005URI 03 Apparent inaccuracy in licensee dose assessment software (1EP5)",211,925,1086,ML14041A484.txt,U
U,A-1,213,0,3,ML14041A484.txt,U
U,Attachment,215,0,10,ML14041A484.txt,U
U,"Opened and Closed 05000482/2013005FIN 01 05000482/2013005NCV 02 05000482/2013005NCV 04 Closed 05000482/2012005-00 05000482/2013006-01 05000482/2013007-01 05000482/2013008-00 05000482/2013010-00 LER Calculation Assumptions Lead to Inadequate Procedure, Resulting in LCO 3.0.3 Entry Due to Non-Functional Class 1E Electrical Equipment Air Conditioning Unit (Section 4OA3) Technical Specification Required Shutdown Due to a Nonfunctional Class 1E Electrical Equipment Air Conditioning Unit (Section 4OA3) Nonfunctional Class 1E Electrical Equipment Air Conditioning Unit Results in Longer than Technical Specification Completion Time (Section 4OA3) Technical Specification Required Shutdown Due to a Nonfunctional Class 1E Electrical Equipment Air Conditioning Unit (Section 4OA3) Technical Specification Required Shutdown Due to a Nonfunctional Class 1E Electrical Equipment Air Conditioning Unit (Section 4OA3) Notice of Enforcement Discretion (NOED) 13-4-002 for a NonFunctional Class 1E Air Conditioning Unit (Section 4OA3) Remediation Training and Reevaluation of Two Individual Performance Deficiencies (Section 4OA5.1) LIST OF DOCUMENTS REVIEWED Section 1R01: Adverse Weather Protection Procedures Number SYS KU-122 SYS KU-121 Title Energizing NB02 from Station Blackout Diesel Generators Energizing NB01 from Station Blackout Diesel Generators Revision 0 0 Failure Rates Exceed Twenty Percent for Annual Requalification Operating Tests (Section 1R11.3) Failure to Assess Risk Prior to Performing Online Maintenance to an Offsite Power Circuit Component (Section 1R13) Failure to Preclude Repetition of a Significant Condition Adverse to Quality Affecting Class 1E Air Conditioning Unit (Section 4OA2.3.b)",217,0,1710,ML14041A484.txt,U
U,LER,219,0,3,ML14041A484.txt,U
U,LER,221,0,3,ML14041A484.txt,U
U,LER,223,0,3,ML14041A484.txt,U
U,LER,225,0,3,ML14041A484.txt,U
U,05000482/2013003URI 07 05000482/2012005URI 03,227,0,45,ML14041A484.txt,U
U,A-2,229,0,3,ML14041A484.txt,U
U,Procedures Number OFN NB-030 EMG C-0 CKL KU-120 ALR 00-020F Title Loss of AC Emergency Bus NB01 (NB02) Loss of All AC Power SBO DG Component Checklist SBO DG System Trouble Revision 31 31A 1 0,231,0,193,ML14041A484.txt,U
U,Section 1R04: Equipment Alignment Procedures Number CKL BG-130 CKL BN-120 CKL EM-120 CKL EJ-120 SYS KJ-121 Title Chemical And Volume Control Switch and Breaker Lineup Refueling Water Storage System Lineup Safety Injection System Lineup Checklists RHR System Lineup Diesel Generator NE01 and NE02 Lineup for Automatic Operation Revision 30 14A 26 42 49,233,0,351,ML14041A484.txt,U
U,"Drawings Number M-12BG03 M-12EM02 M-12EJ01 M-12BN01 M-12KJ04 M-12KJ05 M-12KJ06 Title Piping and Instrumentation Diagram Chemical and Volume Control System Piping and Instrumentation Diagram High Pressure Coolant Injection System Piping and Instrumentation Diagram Residual Heat Removal System Piping and Instrumentation Diagram Borated Refueling Water Storage System Piping and Instrumentation Standby Diesel Generator ""B"" Cooling Water Piping and Instrumentation Standby Diesel Generator ""B"" Intake Exhaust, F.O., and Starting Air Systems Piping and Instrumentation Standby Diesel Generator ""B"" Lube Oil System Revision 48 20 48 15 16 16 18",235,0,641,ML14041A484.txt,U
U,A-3,237,0,3,ML14041A484.txt,U
U,"Section 1R05: Fire Protection Procedures Number 2013-599 AP10-106 AP10-104 OFN KC-016 Condition Report 74959 Section 1R07: Heat Sink Performance Procedures Number AP 23L-002 QCP-20-518 STN PE-037B STN PE-036 STN PE-037A AP 23L-002 STN PE-037A Title Heat Exchanger Program Visual Examination of Heat Exchangers and Piping Components ESW Train B Heat Exchanger Flow and DP Trending Safety Related Room Cooler Heat Transfer Verification and Performance Trending ESW Train A Heat Exchanger Flow and DP Trending Heat Exchanger Program ESW Train A Heat Exchanger Flow and DP Trending Revision 3A 7 19 16 16 3A 14 Title Breach Authorization Permit Fire Preplans Breach Authorization Fire Response Revision/ Date October 9, 2013 14 27 38",239,0,730,ML14041A484.txt,U
U,"Drawings Number M-612C-00013, Sht 1 Title Revision",241,0,50,ML14041A484.txt,U
U,"Type ""R"" Coil 31 Tube Face ̴_ Carrier Replacement 6 Row ̴_ W07 1 Pass (1 ̴_ Circuit), Left Hand",243,0,92,ML14041A484.txt,U
U,A-4,245,0,3,ML14041A484.txt,U
U,"Procedures Number M-612C-00017, Sht 1 M-11EF01 Title Revision",247,0,62,ML14041A484.txt,U
U,"Type ""R"" Coil 25 Tube Face ̴_ Carrier Replacement 6 Row ̴_ W07 1 Pass (1 ̴_ Circuit), Left Hand System Flow Diagram Essential Service Water 09",249,0,139,ML14041A484.txt,U
U,Condition Reports 76016 76017 76015 76014 Work Orders 09316552005 0931655204 09316552000 11346019001 07293580007 06282420009 Calculations Number KJ-M-011 KJ-M-012 KJ-M-015 M-1HX001 M-1HX001 M-1HX001 GF-01-W GF-01-W-000CN001 Title 76149,251,0,235,ML14041A484.txt,U
U,76173 76215,253,0,11,ML14041A484.txt,U
U,76189 76008,255,0,11,ML14041A484.txt,U
U,76215 76013,257,0,11,ML14041A484.txt,U
U,09316552011 09316552010 09316552006 11346019003 11349274000 11344314002,259,0,71,ML14041A484.txt,U
U,07300441006 11346020000 09316552001 11347363000 04259616008 11346019001,261,0,71,ML14041A484.txt,U
U,07300441005 11346020001 11346019000 12361397000 12357686000,263,0,59,ML14041A484.txt,U
U,07300441011 11346020007 11346019007 12354784000 11344314000,265,0,59,ML14041A484.txt,U
U,Revision 0 0 0 63 68,267,0,20,ML14041A484.txt,U
U,"EKJ03A/B Thermal Performance Calculation EKJ04A/B Thermal Performance Calculation EKJ06A/B Thermal Performance Calculation Heat Exchanger Tube Sheet Map Diesel Generator Intercooler ""B"" EKJ03B Heat Exchanger Tube Sheet Map Diesel Generator Jacket Water Heat Exchanger ""B"" EKJ06B",269,0,278,ML14041A484.txt,U
U,"Heat Exchanger Tube Sheet Map Diesel Generator Lube Oil 63 Cooler ""B"" EKJ04B Cooling Load ̴_ Motor Driven Auxiliary Feedwater Pump Rooms Cooling Load ̴_ Motor Driven Auxiliary Feedwater Pump Rooms 0 0",271,0,198,ML14041A484.txt,U
U,A-5,273,0,3,ML14041A484.txt,U
U,"Calculations Number M-612C-00015 M-612B-00010 Vendor Document Number M-018C-00002 Title Instruction Manual for EDG Heat Exchangers Storage, Installation, Operation and Maintenance Instruction Manual Revision W03 Title CA-819-1, Performance Calculations & Curves CA-819, Performance Calculations & Curves Revision W02 W01",275,0,321,ML14041A484.txt,U
U,"Miscellaneous Number M-018C M-018B Title Design Specification for Replacement Intercooler Water Heat Exchangers for the Wolf Creek Generating Station Design Specification for Replacement Emergency Diesel Generator Lube Oil Heat Exchanger for the Wolf Creek Generating Station Design Specification for Replacement Jacket Water Heat Exchangers ASME Code Section III Class 3 SGF02B Low Flow Acceptance Technical Specification for Aerofin ""Type R"" Replacement Room Cooler Coils Aerofin Maintenance Instruction for Aerofin Coils Vendor Data Sheet for SGL09A/B, SGL10B, and SGL13A Equipment Data Sheet SGL11B, 12B, 15A, SGF02A & 2B Revision 02 01",277,0,640,ML14041A484.txt,U
U,M-018E DCP 05475 M-612C M-612C-00025 M-612C-VDS00002 M-612C-VDS00004,279,0,68,ML14041A484.txt,U
U,03 00 02 W02 W01 W01,281,0,20,ML14041A484.txt,U
U,Section 1R11: Licensed Operator Requalification Program and Licensed Operator Performance,283,0,89,ML14041A484.txt,U
U,A-6,285,0,3,ML14041A484.txt,U
U,"Procedures Number AP 21-001 GEN 00-003 Lesson Plan Number LR1000001 Miscellaneous Title Operating Test Results Section 1R12: Maintenance Effectiveness Procedures Number STN FP-209 STN FP-212 INC C-1000 INC C-0039 Condition Reports 28474 32221 43637 46784 55755 58853 61756 62594 72434 29028 33899 46348 53235 56321 59418 61757 68852 73171 29031 36990 46398 54864 56771 60058 61986 68971 73500 A-7 29559 37269 46607 55252 57782 60377 62018 69856 73911 29985 41819 46783 55260 58848 60385 62553 70967 74039 Title Electric Motor Driven Fire Pump Monthly Operation Fire Pump Performance Tests Calibration of Miscellaneous Components SSPS Universal Board Revision 17 22 7A 5B Date December 12, 2013 Title Reactivity Management Revision 12 Title Conduct of Operations Minimum Load to Hot Standby Revision 66 92",287,0,805,ML14041A484.txt,U
U,74578 Work Orders 11-345439-000 12-356427-000 12-357466-000 Work Request 11-089840 12-094639 12-096294 Miscellaneous Number NUMARC 93-01 12-11-CHM,289,0,147,ML14041A484.txt,U
U,75107,291,0,5,ML14041A484.txt,U
U,74701,293,0,5,ML14041A484.txt,U
U,77030,295,0,5,ML14041A484.txt,U
U,13-375755-000 12-354488-000 12-358320-000,297,0,41,ML14041A484.txt,U
U,13-370858-000 12-356465-000 12-353122-001,299,0,41,ML14041A484.txt,U
U,11-349118-000 12-356483-000 12-353122-003,301,0,41,ML14041A484.txt,U
U,12-352986-000 12-357234-000 11-343861-000,303,0,41,ML14041A484.txt,U
U,13-102846 12-095362 13-103300,305,0,29,ML14041A484.txt,U
U,13-101188 12-095363,307,0,19,ML14041A484.txt,U
U,11-091806 12-095754,309,0,19,ML14041A484.txt,U
U,12-097297 12-095896,311,0,19,ML14041A484.txt,U
U,Title Assessment of Risk Resulting from Performance of Maintenance Activities Quality Assurance Audit Report: Chemistry INPO Document and WCNOC Response Withheld,313,0,161,ML14041A484.txt,U
U,"Date May 1993 January 18, 2012",315,0,30,ML14041A484.txt,U
U,Section 1R13: Maintenance Risk Assessments and Emergent Work Control Procedures Number AP 22C-003 SYS SC-330 TMP 13-031 Title On-Line Nuclear Safety and Generation Risk Assessment Deenergizing Process Rack Uninterruptible AC Power Source Deenergizing and Energizing Primary Power Supply for RP043 Revision 20 17 0,317,0,313,ML14041A484.txt,U
U,Condition Reports 77091 76422,319,0,29,ML14041A484.txt,U
U,A-8,321,0,3,ML14041A484.txt,U
U,"Weekly Risk Assessments Number 13 Week 407 13 Week 409 13 Week 410 Title Weekly Scheduler's Risk Report Weekly Scheduler's Risk Report Weekly Scheduler's Risk Report Date November 11, 2013 November 25, 2013 December 2, 2013 Date November 11, 2013 November 25, 2013 December 2, 2013",323,0,282,ML14041A484.txt,U
U,Weekly Major Activities Summary Number 2013 407 2013 409 2013 410 Miscellaneous Title Control Room Operators Logs Section 1R15: Operability Determinations and Functionality Assessments Procedure Number AP 26C-004 Title Operability Determination and Functionality Assessment Revision 29 Title Weekly Major Activities Summary Weekly Major Activities Summary Weekly Major Activities Summary,325,0,387,ML14041A484.txt,U
U,Condition Reports 75713 77001 Operability Evaluation Number OE FC-13-009 Title,327,0,78,ML14041A484.txt,U
U,77007,329,0,5,ML14041A484.txt,U
U,77462,331,0,5,ML14041A484.txt,U
U,77472,333,0,5,ML14041A484.txt,U
U,Revision 0,335,0,10,ML14041A484.txt,U
U,Auxiliary Feedwater Pump PAL02 Turbine Casing Steam Leak,337,0,56,ML14041A484.txt,U
U,A-9,339,0,3,ML14041A484.txt,U
U,Section 1R18: Plant Modifications Procedure Number SYS GK-200 Drawing Number E-11NG21 Title Low Voltage System Class 1E Motor Control Center Distribution Panel Summary Revision 28 Title Non-Functional Class 1E A/C Unit Revision 28,341,0,231,ML14041A484.txt,U
U,Condition Reports (CRs) 74320 75659 Work Order 13-373740-076 Change Packages Number 014503 014512 Title,343,0,103,ML14041A484.txt,U
U,75660,345,0,5,ML14041A484.txt,U
U,75885,347,0,5,ML14041A484.txt,U
U,Revision 7,349,0,10,ML14041A484.txt,U
U,Evaluation of Fans in Class 1E Equipment Rooms,351,0,46,ML14041A484.txt,U
U,Safety Related Power for Temp Fans Between SGK05A & B 3 Areas,353,0,61,ML14041A484.txt,U
U,"Calculations Number GK-06-W GK-06-W Title Revision SGK05A/B Class 1E Electrical Equipment Rooms A/C Units, 5 Single Unit Operation Capability SGK05A/B Class 1E Electrical Equipment Rooms A/C Units, 4 Single Unit Operation Capability",355,0,232,ML14041A484.txt,U
U,Miscellaneous Number USAR Title Wolf Creek Updated Safety Analysis Report Revision 26,357,0,85,ML14041A484.txt,U
U,A-10,359,0,4,ML14041A484.txt,U
