text,line,start_pos,end_pos,file,label_Frenard
"Contrary to this, in April 2007, Dominion removed relief valves 3CHS*RV8510A and B from the charging system alternate minimum recirculation flow path.",212,2722,2872,ML092050743.txt,O
This modification connected nonEnclosure,212,2872,2912,ML092050743.txt,U
22 seismic American Society of Mechanical Engineers (ASME) B31.1 piping to safetyrelated ASME Code Class 2 piping without an appropriate means of isolation.,214,0,157,ML092050743.txt,O
"Dominion produced evaluations that demonstrated that the ASME B31.1 piping would not rupture in a seismic event and entered the issue into their corrective action process, CR 333528.",214,157,339,ML092050743.txt,U
This finding is of very low safety significance because the finding is a design or qualification deficiency confirmed not to result in loss of operability or functionality.,214,339,511,ML092050743.txt,U
"Â· License Condition 2.H for Unit 3 states, in part, that Dominion shall implement and maintain in effect all provisions of the approved fire protection program as described in the FSAR.",214,511,696,ML092050743.txt,U
"The Fire Protection Evaluation Report of the FSAR requires Dominion to comply with Branch Technical Position (BTP) CMEB 9.5-1, position C.5.c for alternative or dedicated shutdown capability.",214,696,887,ML092050743.txt,U
"The BTP CMEB 9.5-1, position C.5.c(1) requires in part that, ""During the postfire shutdown, the reactor coolant system process variables is maintained within those predicted for a loss of normal AC power, and the fission product boundary integrity is not affected.""",214,887,1152,ML092050743.txt,U
"Contrary to this, from initial plant operation until Unit 3 entered cold shutdown conditions on October 12, 2008, implementing the alternative shutdown method while a SIS actuation occurred during certain postulated fires requiring control room evacuation, could result in a water-solid pressurizer and water relief through the pressurizer safety relief valves.",214,1152,1513,ML092050743.txt,"T, O"
The pressurizer safety relief valves are not qualified for water relief and may fail to open.,214,1513,1606,ML092050743.txt,"T, O"
This finding was entered into Dominion's Corrective Action Program (CR 107561).,214,1606,1685,ML092050743.txt,U
"Dominion promptly established compensatory actions consistent with Unit 3's fire protection program requirements on August 29, 2008, when the fire protection program nonconformance was identified.",214,1685,1881,ML092050743.txt,U
Dominion subsequently completed a plant modification to the safety injection circuits during the Fall 2008 refuel outage and eliminated the potential for a single spurious actuation of the SIS resulting in pressurizer overfill.,214,1881,2108,ML092050743.txt,U
This finding is more than minor because it is associated with the external factors attribute (fire) of the Initiating Events Cornerstone objective to limit the likelihood of those events that upset plant stability and challenge critical safety functions during shutdown as well as power operations.,214,2108,2406,ML092050743.txt,"O, T"
"Specifically, a control room fire requiring evacuation while a spurious SIS injection signal occurred could have caused the pressurizer to fill solid and pressurizer safety relief valves to relieve water.",214,2406,2610,ML092050743.txt,U
"The inspectors used Phase 3 of the NRC's IMC 0609, Appendix F, ""Fire Protection Significance Determination Process (SDP),"" to determine that this finding was of very low safety significance (Green).",214,2610,2808,ML092050743.txt,U
Additional details of this issue are discussed in Section 4OA3 of this report.,216,0,78,ML092050743.txt,U
ATTACHMENT: SUPPLEMENTAL INFORMATION,218,0,36,ML092050743.txt,U
Enclosure,220,0,9,ML092050743.txt,U
A-1,222,0,4,ML092050743.txt,U
"SUPPLEMENTAL INFORMATION KEY POINTS OF CONTACT Licensee personnel G. Auria B. Bartron P. Baumann C. Chapin A. Chyra T. Cleary G. Closius L. Crone J. Dorosky M. Finnegan A. Gharakhanian R. MacManus W. Gorman J. Grogan C. Houska A. Jordan J. Kunze B. Krauth D. Godinez J. Laine B. Barron P. Luckey C. Maxson J. Moos T. Moore S. Smith J. Semancik C. Roberston M. Roche M. O'Connor A. Smith R. Riley J. Spence S. Turowski C. Vournazos Nuclear Chemistry Supervisor Supervisor, Licensing Manager, Security Supervisor, Nuclear Shift Operations Unit 2 Nuclear Engineer, PRA Licensing Engineer Licensing Engineer Supervisor, Nuclear Chemistry Health Physicist III Supervisor, Health Physics, ISFSI Nuclear Engineer III Director, Nuclear Station Safety & Licensing Supervisor, Instrumentation & Control Assistant Operations Manager I&C Technician Site Vice President Supervisor, Nuclear Operations Support Licensing, Nuclear Technology Specialist System Engineer Manager, Radiation Protection/Chemistry Manager, Nuclear Oversight Manager, Emergency Preparedness Director, Engineering IST Coordinator System Engineer Manager, Engineering Plant Manager Supervisor Nuclear Maintenance Senior Nuclear Chemistry Technician Manager, Operations Asset Management Supervisor, Nuclear Shift Operations Unit 3 Manager, Training Supervisor, Health Physics Technical Services IT Specialist, Meteorological Data",224,0,1387,ML092050743.txt,U
"LIST OF ITEMS OPENED, CLOSED, AND DISCUSSED Closed 05000423/2008001-00 LER, Postulated Fire Scenario Results in Unanalyzed Condition Â­ Pressurizer Overfill (Section 4OA3) Attachment",226,0,181,ML092050743.txt,U
"A-2 LIST OF DOCUMENTS REVIEWED Section 1R01: Adverse Weather Protection CONVEX Operating Instructions C OP 200.8, ""Response to ISO New England/CONVEX Notifications and Alerts,"" Rev.",228,0,182,ML092050743.txt,U
"004-01 ISO New England Master Local Control Center Procedures NF-AA-PRA-370, ""Probabilistic Risk Assessment Procedures and Methods: PRA Guidance for MRule (a)(4),"" Rev.",228,182,350,ML092050743.txt,U
"3 OP2268, ""Hot Weather Operation,"" Rev.",228,350,389,ML092050743.txt,U
"004-05 OP 2319B, ""Condensate Storage and Surge System,"" Rev.",228,389,449,ML092050743.txt,U
"015-02 OP 2326A, ""Service Water System,"" Rev.",228,449,494,ML092050743.txt,U
"023-02 OP 2350, ""Refueling Water Storage Tank Temperature Control,"" Rev.",228,494,566,ML092050743.txt,U
"014-04 OP 3322, ""Auxiliary Feedwater System,"" Rev.",228,566,616,ML092050743.txt,U
"021-03 OP 3352, ""Heat Tracing,"" Rev.",228,616,652,ML092050743.txt,U
"013-03 53M30804215 Section 1R04: Equipment Alignment C MP 755E, ""Individual Battery Cell Charging,"" Rev.003-01 OP 2322-001, ""Auxiliary Feedwater System Lineup,"" Rev.",228,652,817,ML092050743.txt,U
"000-01 OP 3304A-001, ""MB3 Charging and Letdown Lineup,"" Rev.",228,817,877,ML092050743.txt,U
"005-03 OP 3304A-2, ""Controller Lineup for CVCS (MB3)"" Rev.",228,877,935,ML092050743.txt,U
"5 OP 3304A-003, ""Charging and Letdown Lineup,"" Rev.",228,935,986,ML092050743.txt,U
"013 OP 3322-001, ""TDAFW Pump and Components Common to Both Trains,"" Rev.",228,986,1058,ML092050743.txt,U
"007 OP 3345C-2, ""Electrical Breaker Lineup,"" Rev.",228,1058,1107,ML092050743.txt,U
"1 25212-30076, ""One Line Diagram 125VDC & 120VAC Distr Sys-Cmpst,"" Rev.",228,1107,1178,ML092050743.txt,U
"29 Maintenance Rule Functional Failure Evaluations: CR-07-03279, CR-07-03447, CR-07-03937, CR-07-04590, CR-07-04609, CR-07-04801, CR-07-04914, CR-07-04924, CR-07-04950, CR-07-05725, CR-08-01812 th System Health Report, 120 Volt Instrument AC System, 4 Quarter 2007 and 2008 th System Health Report, 125 Volt DC System, 4 Quarter 2007 and 2008 CR-07-04609 CR-08-00521 CR113373 CR116033 CR117821 CR118693 CR119680 CR316406 MRE007020 MRE007186 MRE007191 MRE010209 MRE010295 25203-26002, Sheet 1, ""Piping & Instrumentation Diagram Main Steam From Generators,"" Rev.",228,1178,1738,ML092050743.txt,U
"69 25203-26005, Sheet 3, ""Piping & Instrumentation Diagram Condensate Storage and Aux Feed,"" Rev.",228,1738,1835,ML092050743.txt,U
56 Attachment,228,1835,1848,ML092050743.txt,U
"A-3 Section 1R05: Fire Protection Millstone Unit 2 Fire Hazards Analysis, Revision 9 25203-SP-M2-SU-1046 Rev 00, Millstone Unit 2 Appendix ""R"" Compliance Report Millstone Unit 3 Firefighting Strategies, April 2002 Millstone Unit 3 Fire Protection Evaluation Report CR338792, ""2-FIRE-13 Ring Header Stop was found closed"" dated 6/19/2009 Section 1R07: Heat Sink Performance AWO 531022447237 SW Design Bases Calc 03-ENG04035M2 CR331538, ""Blue Mussels found in the ""A"" RBCCW Heat Exchanger X18A"" Section 1R11: Licensed Operator Requalification Program LORTSE39, Rev.",230,0,564,ML092050743.txt,U
"1 Evaluated Simulator Exam ES09301A Section 1R12: Maintenance Effectiveness ER-AA-MRL-10, ""Maintenance Rule Program,"" Rev 2 ER-AA-MRL-100, ""Implementing Maintenance Rule,"" Rev 1 ESAS Unavailability April 2007 to March 2009 ESF HVAC Unavailability, May 2007 to April 2009 Maintenance Rule (a)(1) Evaluation for the ESF Building Ventilation (HVQ) System (3314D) Maintenance Rule (a)(2) Disposition for the ESF Building Ventilation (HVQ) System (3314D) Maintenance Rule Scoping Tables th System Health Report, Emergency Safeguards Actuation, 4 Quarter 2007 and 2008 st System Health Report, ESF Ventilation, 1 Quarter 2008 and 2009 nd th System Health Report, Service Water, 1st Quarter 2009, 2 and 4 Quarters 2008 25212-26952 Sheet 3, ""Piping & Instrumentation Diagram ESF and MSV Buildings Ventilation,"" Rev.",230,564,1371,ML092050743.txt,U
"18 Maintenance Rule Functional Failure Evaluations for CR-07-09426, CR-07-11048, CR-0807312, CR-08-03892, CR-08-03893, CR-08-05329, CR-08-06194, CR-08-08301, CR118697 MRE007076, ""Unplanned Tech Spec Entries during Unscheduled Condenser Backwash"" dated 9/30/2008 MRE007120, ""Socket weld leakage on ""B"" EDG SW pipes"" dated 10/11/2008 MRE007278, ""Thru-wall leak on ""A"" diesel generator service water piping"" dated 11/24/2008 MRE007351, ""Through wall service water leak on inlet to ""B"" Diesel Air Cooler"" dated 11/6/2008 MRE010253, ""Degraded Flange on ""A"" Diesel Service Water Spool Piece"" dated 1/21/2009 MRE010682, ""Unexpected response when swapping from ""B"" to ""A"" SW pump"" dated 5/16/2009 MRE for CR-07-8349, ""A"" EDG Cooling Heat Exchanger SW Inlet Strainer Weld Joints Pitted and Leaking"" dated 8/8/2007 MRE for CR-07-12122, ""B"" SW Header INOP following failure of 2-SW-8.1C, ""C"" RBCCW HX TCV"" dated 12/9/2007 MRE for CR-08-02281, ""Unit 2 ""B"" Service Water Pump failed its IST Surveillance"" dated 3/9/2008 MRE for CR-08-05435, """"B"" Service Water Pump Strainer Differential Pressure Switch has a Pencil Size Stream of Water Leak"" dated 5/08/2008 CR-07-05461 Attachment",230,1371,2539,ML092050743.txt,U
"A-4 CR-07-08245 CR-07-10784 CR-07-11749 CR-07-11816 CR-08-03703 CR-08-03865 CR-08-03892 CR-08-03893 CR-08-05500 Section 1R13: Maintenance Risk Assessments and Emergent Work Control OP2315M, ""B51/B61 Switchgear Enclosure Cooling Systems"" Rev.",232,0,242,ML092050743.txt,U
"000-03 WO 53102243812, ""Reconnect Positioner Feedback Arm 2CH-110P WO 53102245008, ""Perform Adjustment of Card for min of 29+/-2 GPM to Restore 2CH-110P WO 53102255586, ""Received Lube Oil High Temperature and Engine Shutdown Alarms on SBO Diesel"" Section 1R15: Operability Evaluations OD 000281 ""Westinghouse Identified Error in MP2 LOCA Containment Pressure Analysis Calculation T-0443S2 ""MP2 Issues with the Current LOCA Mass and Energy Releases and the M3-EV-03-0020, ""Seismic Structural Integrity of B31.1 Piping Millstone Unit 3,"" Rev.",232,242,782,ML092050743.txt,U
"0 Resulting Short-Term Containment Pressure Impacts"" dated 4/13/09 NUCENG-09-19, ""MPS3 Â­ Service Water System, HVR and EGS DP-Flow Action Curve Issues, RAS Support Information"" Topical report DOM-NAF-3, ""Gothic Methodology for Analyzing the Response to Postulated Pipe Ruptures Inside Containment"" Safety Evaluation by NRR Relating to Topical report DOM-NAF-3 96-001, ""Empirical Adjustment of the MP3 SW Model to 1995 Flow Test Data and Incorporation of the Latest SW System Design Change Notices,"" Rev.",232,782,1285,ML092050743.txt,U
"1 CR32996 CR330751 CR332617 CR332990 CR333528 CR333933 CR334075 CR334153 CR336082 CR336497 CR337740 25203-ER-08-0005, ""MP2 EDG Floor Drain Backwater Valves"" dated 1/31/2008 FSAR Chapter 8.3 ""Emergency Generators"" CR334153, ""Bus 201B Ground Alarm was Received Indicating a Hard Ground on the Battery Bus"" dated 5/11/2009 LVD-00-C, ""125 VDC / 120 VAC Systems"" Rev 5 CH1 SP2669A-002, ""Auxiliary Building Rounds Unit 2"" Rev 045 ARP 2590F-086, ""125 VDC Bus 201B Ground"" Rev 000-01 OP-2388A, ""Unit 2 Ground Isolation and Electrical Distribution"" Rev 005-00 Attachment",232,1285,1846,ML092050743.txt,U
"A-5 C04102-1, ""125 VDC / 120 VAC Ground Detectors"" NRC Information Notice No.",234,0,78,ML092050743.txt,U
"88-86, Operating with Multiple Grounds in Direct Current Distribution Systems"" 25212-26904 Sheet 1, ""Piping & Instrumentation Diagram Chemical & Volume Control,"" Rev.",234,78,244,ML092050743.txt,U
"49 25212-26904 Sheet 1, ""Piping & Instrumentation Diagram Chemical & Volume Control,"" Rev.",234,244,334,ML092050743.txt,U
"46 25212-26904 Sheet 4, ""Piping & Instrumentation Diagram Chemical & Volume Control,"" Rev.",234,334,424,ML092050743.txt,U
"28 25212-26904 Sheet 4, ""Piping & Instrumentation Diagram Chemical & Volume Control,"" Rev.",234,424,514,ML092050743.txt,U
"25 25212-26911, ""Piping & Instrumentation Diagram Fuel Pool Cooling & Purification System,"" Rev.",234,514,610,ML092050743.txt,U
"32 25212-26915 ""Piping & Instrumentation Diagram Quench Spray & H2 Recombiner,"" Rev.",234,610,694,ML092050743.txt,U
"36 Section 1R18: Plant Modifications OP-AA-101 Attachment 2 ODM, ""2-Ch-199 RCP Bleed-off flow relief valve isolated"" dated 7/22/08 (closed) OP-AA-1500 Attachment 1, ""Alternate Plant Configuration to operate with valve 2-CH-507 closed instead of open"" dated 7/30/2008 DWG NO.",234,694,968,ML092050743.txt,U
"7604-MS-1 sheet 1 of 1, ""Piping Class Summary CCB"" DNAP-3004 Attachment 4, ""50.59/72.48 Screen"" ARP-2590B-038, ""RCP Control Bleed-off Pressure HI HI"" Proceedings of ICAAP 2005 Paper 5119, ""Advanced Mechanical Seals for Primary Coolant Pumps in PWR Service"" by David Zagres, Flowserve Corporation dated May 15, 2005 CR-08-06136, ""RCP Bleed-off Relief Valve is Leaking By"" CR325920, ""RCP Vapor Seal Upper Pressure Alarms Coincident with Diverting VCT"" CR330616, ""2-CH-198 RCP bleed-off control valve is full open"" Section 1R19: Post Maintenance Testing OP 3346A-013, ""EDG Â­ Data Sheet,"" Rev.",234,968,1557,ML092050743.txt,U
"007-01 SP 3606.9-001, ""RSS Valve Stroke Time Test Â­ Train ""B"","" Rev.",234,1557,1625,ML092050743.txt,U
"012-02, performed 4/28/09 SP 3622.3, ""TDAFW Pump Operational Readiness Test,"" Rev.",234,1625,1707,ML092050743.txt,U
"014-02 SP 3626.3-006, ""3SWP*MOV54B and MOV54D, RSS Coolers ""B"" and ""D"" SW Supply, Stroke Test,"" Rev.",234,1707,1807,ML092050743.txt,U
"007-03, performed 4/29/09 SP 3626.3-025, ""3SWP*MOV57B and MOV57D, RSS Cooler Outlets, Stroke Time,"" Rev.",234,1807,1911,ML092050743.txt,U
"00001, performed 4/28/09 SP 3626.3-026, ""3SWP*MOV57B and MOV57D Biennial Valve Position Indication,"" Rev.",234,1911,2016,ML092050743.txt,U
"00000, performed 4/28/09 SP 3626.14-002, ""RSS Train ""B"" Heat Exchangers SW Supply Piping Flush,"" Rev.",234,2016,2117,ML092050743.txt,U
"001, performed 4/29/09 SP 3646A.2-001, ""EDG ""B"" Operability Tests,"" Rev.",234,2117,2189,ML092050743.txt,U
"019, performed 4/7/09 SP 3646A.2-001, ""EDG ""B"" Operability Tests,"" Rev.",234,2189,2260,ML092050743.txt,U
"019, performed 4/8/09 Service Water Cooled Heat Exchanger Inspection Form, 3RSS*E1B, performed 4/30/09 Service Water Cooled Heat Exchanger Inspection Form, 3RSS*E1D, performed 4/30/09 Heat Exchanger Visual Inspection/Leak Test Record, 3RSS*E1B, performed 4/30/09 Heat Exchanger Visual Inspection/Leak Test Record, 3RSS*E1D, performed 4/30/09 53M30500172 53M30705474 53M30708073 53M30806557 53M30807968 Attachment",234,2260,2672,ML092050743.txt,U
"A-6 53102177165 53102184785 53102213020 53102218057 53102218029 53102244721 CR330203 Section 1R22: Surveillance Testing OP 3346A-014, ""EDG A Â­ Operating Log,"" Rev.",236,0,164,ML092050743.txt,U
"011-02 SP 2606J-001, ""Containment Spray Pump and Check Valve High flow Inservice Test, Facility 2,"" Rev.",236,164,268,ML092050743.txt,U
"000-02 SP2402M, ""Functional test of SG level and Auto-Aux.",236,268,326,ML092050743.txt,U
"Feedwater Initiation Logic,"" Rev.",236,326,359,ML092050743.txt,U
"009-08 CH 2802N, ""Primary Systems Sampling and Analysis,"" Rev.",236,359,421,ML092050743.txt,U
"000-00 CH-SP 2832, ""Reactor Coolant Analysis for Dose Equivalent Iodine 131,"" Rev.",236,421,503,ML092050743.txt,U
"008 SP 3630E.2-001, ""Safety Injection Pump ""B"" Cooling Pump Operational Readiness Test,"" Rev.",236,503,596,ML092050743.txt,U
"005-01 CR335122 CR336017 Section 2OS1: Access to Radiologically Significant Areas Procedures RP-AA-203, Radiological Labeling and Posting RPM 2.4.2, Radiological Control of Materials and Vehicles Condition Reports (Access Controls) 129524, 129522, 324453, 322737, 08-07886, 08-03588 Section 2PS1 Radioactive Gaseous and Liquid Effluent Treatment and Monitoring Systems Procedures: SP 2814A Gaseous Effluents for Iodines and Particulates from Unit 2 Vent SP 2843 Enclosure Building Roof Vent Monthly Sampling and Analysis for Principle Gamma Emitters and Tritium SP 2843A Main Station Stack Gas Sampling and Counting SP 2843B Main Station Stack Tritium Sampling and Analysis SP 2815 Main Station Stack WRGM Sampling for Iodine and Particulates SP 2404AA Aerated Liquid Radwaste Monitor RM-9116 Functional Test SP 2404AC Clean Liquid Radwaste Monitor RM-9049 Functional Test SP 2404AG Waste Gas Monitor RM-9095 Functional Test SP 2404AE Stack Gas Monitor RM-8132 Functional Test SP 3876 SLCRS, Normal Vent, ESF Building Gaseous Effluent Iodine and Particulates CP 3804AC Liquid Waste Sample Sink CP 3809A Liquid Waste Discharges SP 2815 Weekly Main Station Stack, Wide Range Gas Monitor (WRGM) Sampling for Iodine & Particulates SP 2814A Gaseous Effluents Sampling for Iodines & Particulates from Unit 2 Vent- Weekly SP 3614A Unit 3 Auxiliary Building Ventilation System Surveillance Tests SP 3614I Unit 3 Supplemental Leak Collection & Release System Surveillance Tests Attachment",236,596,2075,ML092050743.txt,U
"A-7 Unit 2 Containment & Enclosure Building Exhaust Filter L-25 HEPA Filtration Testing SP 2609D Unit 2 Enclosure Building Charcoal/HEPA Filtration Testing SP 3449B SLCRS Gaseous Radiation Monitor & Ventilation Vent Stack Calibration SP 3880 Unit 3 SLCRS Vent Radiation Monitor Inoperable CY-AA-LQC-400-1000, Confirmatory Measurements Using Blind Samples VPROC-OPS03-001, In-Place Testing of HEPA Filters & Charcoal Absorbers M33SUR-3450H01/11, Liquid Waste Monitor 3LWS-RE70 Calibration/Operational Test M33SUR-3450G01/11, Turbine Bldg Floor Drains 3DAS-RIY50 Calibration/Operational Check M33SUR-3450F01/11 , Waste Neutralization Sump Monitor Calibration/Operational Check M33SUR-3449A01/11 , Ventilation Stack Monitor 3HVQ-RE49 Calibration/Operational Check M33SUR-3450L41, Rad Gas/Liquid Effluent Monitor (HVR-10, HVR-19, HVQ-49) Source Checks M33SUR-3450H31, Liquid Waste Effluent Flow Rate MP-22-REC-PRG, Radiological Effluent Control and Groundwater Protection Program RP-AA-502, Groundwater Protection Program RP-AA-504, Remediation Process for Groundwater Protection Program Condition Reports: 328810, 322790, 328107, 328271, 132640, 330809, 127331, 129792, 125243, 131704, 334394, 321622, 121309, 120091, 131111, 320805, 323352, 332154, 08-02473, 324218, 319166, 320129, 120761, 125344 Miscellaneous Reports: Audit 07-10, Offsite Dose Calculation Manual (ODCM) /Radiological Environmental Monitoring Unit 2, Radiation Monitoring System Health Report Unit 3, Radiation Monitoring System Health Report Unit 2, ""A"" & ""B"" EBFS Filter Efficiency Testing Data 2007 & 2008 Annual Effluent Release Reports NCS Corporation In-Place Testing of Air Cleaning Systems for Millstone 3 Millstone Groundwater Protection Initiative Action Plan Section 4OA1: Performance Indicator (PI) Verification ""RCS Leakage 2008 and 2009 Validated.XLS"", Excel Spreadsheets SP 2619A-001, ""Control Room Daily Surveillance, Modes 1 & 2"" for the months of August 2008 and May 2009 SP 2832, ""Reactor Coolant Analysis for DEI-131"" Rev 007-00 for August 2008 and May 2009 Section 4OA2: Identification and Resolution of Problems Millstone 2 CRs CR-08-00303 CR-334883 CR-337722 ACE017564 ACE017571 CR332818 CR332931 CR334883 Attachment SP 2654Q",238,0,2216,ML092050743.txt,U
"A-8 Millstone 3 CRs CR-07-02017 CR-07-04201 CR-07-06377 CR-07-12441 CR-116783 CR-118486 CR-320317 Dominion Procedures NF-AA-PA-3004, ""Fuel Integrity Monitoring"", Rev.",240,0,167,ML092050743.txt,U
"4 NF-AA-FPA-3002, ""Monthly Fuel Reliability Indicator"" MA-AA-102, ""Foreign Material Exclusion"" NF-AA-FPA-2001, ""Fuel Performance Engineer Tasks"", Rev.1 NF-AA-FPA-502, ""Irradiated Fuel Assembly and Insert Component PI-AA-200, ""Corrective Action"", Rev.",240,167,417,ML092050743.txt,U
"5 Drawings 25203-28500, Millstone Unit 2 PS7020 Fuel Oil Press Low H7B Diesel System Loop Diagram, Rev.",240,417,520,ML092050743.txt,U
"2 25203-32041, Diesel Generator 15G-13U (H7B) Engine Control Sheet 15, Rev.",240,520,595,ML092050743.txt,U
"12 25203-32041, Diesel Generator 15G-13U (H7B) Engine Control Sheet 16, Rev.",240,595,671,ML092050743.txt,U
"10 25203-32041, Diesel Generator 15G-13U (H7B) Engine Control Sheet 17, Rev.",240,671,747,ML092050743.txt,U
"6 25203-32041, Diesel Generator 15G-13U (H7B) Engine Control Sheet 18, Rev.",240,747,822,ML092050743.txt,U
"8 25203-32041, Diesel Generator 15G-13U (H7B) Engine Control Sheet 16, Rev.",240,822,897,ML092050743.txt,U
"10 25203-39038, EDG Wiring diagram Cont.",240,897,937,ML092050743.txt,U
Term.,240,937,942,ML092050743.txt,U
"Box T041, Sheet 24B, Rev.",240,942,967,ML092050743.txt,U
"8 25203-39038, EDG Wiring diagram Cont.",240,967,1006,ML092050743.txt,U
Term.,240,1006,1011,ML092050743.txt,U
"Box T041, Sheet 25B, Rev.",240,1011,1036,ML092050743.txt,U
"8 25203-39038, EDG Wiring diagram Cont.",240,1036,1075,ML092050743.txt,U
Term.,240,1075,1080,ML092050743.txt,U
"Box T041, Sheet 26B, Rev.",240,1080,1105,ML092050743.txt,U
"8 Completed Surveillance OP 3346D, ""SBO Diesel Operating Log,"" Rev.",240,1105,1172,ML092050743.txt,U
"007, performed March 05, 2009 OP 3346D, ""SBO Diesel Operating Log,"" Rev.",240,1172,1244,ML092050743.txt,U
"007, performed May 01, 2009 OE Reports OE25288, Radiochemistry Trending Indicates a Probable Fuel Rod Failure- Millstone Unit 3, 08/10/2007 OE25323, Radiochemistry Trending Indicates a Probable Fuel Rod Failure in the Cycle 11 Core- Millstone Unit 3, 08/16/07 Dominion Apparent Cause Evaluation ACE017564, ""Emergency Trip of ""B"" EDG After Abnormal Indications Were Received"" Dominion Root Cause Evaluation M-07-02017, Rev.",240,1244,1666,ML092050743.txt,D
"1, ""MP# RCS Radiochemistry Indicates Probable Fuel Failure in Cycle 11"" CAPS RCA-09-035-C007, Rev.",240,1666,1764,ML092050743.txt,D
"0, ""Leaking Fuel Identified at Millstone Unit 3 Cycle 12"", Root Cause Analysis Report CORRES-OUT-WEST 20090012, Potential Fuel Design Modifications for Millstone Unit 3 Cycle 14 (Region 16) Westinghouse response to CORRES-OUT-WEST, via email from Julia Leonelli, Westinghouse to Rick Sterner, Dominion, March 2009 Attachment",240,1764,2088,ML092050743.txt,D
A-9 Work Orders 53102249645 Section 4OA3: Follow-up of Events and Notices of Enforcement Discretion,242,0,100,ML092050743.txt,U
Condition Reports,243,0,17,ML092050743.txt,U
"08-01281 08-08323 107561 Design Change Notice DM3-00-0191-07 Other Millstone Power Station, Unit 3, Final Safety Analysis Report, Rev.",245,0,134,ML092050743.txt,U
"20.4 Section 4OA5: Other Activities Study or Technical Information Document STID #06-008, ""Neutron Characterization and Measurement Evaluation at the Millstone Unit 2 Containment"" Health Physics Operation Procedure RP-07-05, ISFSI Neutron Correction Factors prepared by Ira L. Hass, dated 08/08/08 RP-07-10, ISFSI REM 500 Neutron Correction without water in the Dry Storage Cask (Revision to RP-07-10) prepared by Ira L. Hass, dated 11/26/07 RPM 2.5.9, Rev.",245,134,591,ML092050743.txt,U
"001-2, Dry Shielded Canister (DSC) Surveys (ISFSI) RPM 1.3.10, Rev 005, Determining Estimated Neutron Dose Surveillance Procedure C SP 604.3, Transfer Cask Lift Yoke Inspection (ISFSI) C SP 604.4, Transfer Equipment Pre-Op Testing (ISFSI) C OP 302.5, Vacuum Drying Systems Operations (ISFSI) Common Operating Procedure C OP 302.1, Dry Shielded Canister Insertion Into Horizontal Storage Module (ISFSI) C OP 302.2, Dry Shielded Canister Retrieval From Horizontal Storage Module (ISFSI) C OP 302.3, Transfer Trailer Prime Mover Pre-Op Inspection (ISFSI) C OP 302.4, Transfer Trailer Operations (ISFSI) Maintenance Procedure MP 2712B1, Control of Heavy Loads Nuclear Fleet Administrative Procedure NF-AA-NSF-401, ISFSI Fuel Selection and Certification General Operating Procedure OP 2209H, Dry Shielded Canister Loading (ISFSI) OP 2209J, Dry Shielded Canister Unloading (ISFSI) OP 2209K, Transfer Cask/Dry Shielded Canister Decontamination (ISFSI) Attachment",245,591,1546,ML092050743.txt,U
"A-10 Vendor Procedure VPROC ENG04-2-010, Closure Welding of Dry Shielded Canister (ISFSI) VPROC ENG04-2-011, Milling of DSC Inner and Outer Covers (ISFSI) VPROC ENG04-2-012, High Temperature Liquid Penetrant Examination and Acceptance Standards for Welds, Base materials and Cladding (ISFSI) VPROC ENG04-2-013, Visual Examination of Welds (ISFSI) VPROC ENG04-2-014, Helium Mass Spectrometer Leak Test Procedure (ISFSI) VPROC ENG04-2-015, Welding Procedure Specification 8 MN-GTAW (ISFSI) VRROC ENG04-2-016, Welding Procedure Specification * MC-GTAW (ISFSI) VPROC ENG04-2-017, General Welding Standard 1 GWS-1 ASME Application (ISFSI) VPROC ENG04-2-018, Welding Control Procedure 3 WCP-3 Weld Material Control (ISFSI) VPROC ENG04-2-019, Welding Control Procedure 8 WCP Preheating and Post Weld Heat Treatment (ISFSI) VPROC ENG04-2-020, General Quality Procedure GQP-12-0 Control of Measuring and Test Equipment (ISFSI) VPROC ENG06-2-011, Weld Base Metal Repair, WCP-5 (ISFSI) VPROC ENG09-2-001, Solvent Removable Liquid Penetrant Examination and Acceptance Standards for Welds, Base Materials and Cladding (GQP-9.7) (ISFSI) VPROC ENG09-2-003, Power Supply and Weld Head Gold Track V and PCI Canister Closure Weld Head Â­ System Compliance (PI-CNSTR-EM-SC-112) (ISFSI) 72.48 Screen Forms ISFSI-04195F2 ISFSI-04255F2 ISFSI-04262F2 SE-NAF-2008-0013, Rev.",247,0,1350,ML092050743.txt,U
"0 SE-NAF-2008-0014, Rev.",247,1350,1374,ML092050743.txt,U
"0 SE-NAF-2008-0015, Rev.",247,1374,1398,ML092050743.txt,U
"0 SE-NAF-2008-0016, Rev.",247,1398,1422,ML092050743.txt,U
"0 SE-NAF-2008-0017, Rev.",247,1422,1446,ML092050743.txt,U
"0 SE-NAF-2008-0018, Rev.",247,1446,1470,ML092050743.txt,U
"0 SE-NAF-2008-0019, Rev.",247,1470,1494,ML092050743.txt,U
"0 SE-NAF-2008-0023, Rev.",247,1494,1518,ML092050743.txt,U
"0 SE-NAF-2008-0025, Rev.",247,1518,1542,ML092050743.txt,U
"0 SE-NAF-2008-0026, Rev.",247,1542,1566,ML092050743.txt,U
"0 SE-NAF-2008-0030, Rev.",247,1566,1590,ML092050743.txt,U
"0 SE-NAF-2008-0032, Rev.",247,1590,1614,ML092050743.txt,U
"0 SE-NAF-2008-0033, Rev.",247,1614,1638,ML092050743.txt,U
