text,line,start_pos,end_pos,file,label_Frenard
"Due to the failure of the reactor recirculation 'B' pump, the plant stabilized at approximately 23 percent reactor power with the main turbine connected to the electrical grid.",211,1010,1186,ML082060602.txt,U
The operators decided to insert a manual scram from this condition due to the inability to continue with the pre-planned sequence.,211,1186,1316,ML082060602.txt,U
The licensee's corrective actions included replacing the failed Agastat relay and revising the procedures to include detailed installation and testing instructions.,211,1316,1480,ML082060602.txt,U
No additional findings were identified in the inspectors' review.,211,1480,1545,ML082060602.txt,U
This LER is closed.,211,1545,1564,ML082060602.txt,U
This inspection constitutes one sample as defined in Inspection Procedure 71153-05.,211,1564,1647,ML082060602.txt,U
".2 (Closed) LER 05000440/2007-008-00: Single Recirculation Loop Operation Results in Planned Reactor Shutdown On June 29, 2007, the plant was operating in single loop at 58 percent reactor power and the licensee inserted a manual scram.",211,1647,1883,ML082060602.txt,U
The cause of the single loop configuration was that the reactor recirculation 'A' pump motor had failed due to an electrical fault in the motor.,211,1883,2027,ML082060602.txt,D
The license identified that the motor was operated past its recommended replacement date.,211,2027,2116,ML082060602.txt,"P, O"
"The licensee's standard shutdown sequence included reducing reactor power to 20 percent, removing the main turbine from the electrical grid, and shutting down the plant by inserting a manual scram.",211,2116,2313,ML082060602.txt,U
"Single loop reactor operations were not included in the standard shutdown sequence and no reactivity plan was developed for the June 29, 2007, shutdown.",211,2313,2465,ML082060602.txt,"P, O"
"Due to concerns with operating the plant near power-to-flow instability regions, the operators decided to insert a manual scram at 58 percent power.",211,2465,2613,ML082060602.txt,U
The licensee's corrective actions included replacing the failed motor and instituting preventative maintenance tasks to meet large motor refurbishment recommendations.,211,2613,2780,ML082060602.txt,U
No additional findings were identified in the inspectors' review.,211,2780,2845,ML082060602.txt,U
This LER is closed.,211,2845,2864,ML082060602.txt,U
This inspection constitutes one sample as defined in Inspection Procedure 71153-05.,211,2864,2947,ML082060602.txt,U
21,213,0,2,ML082060602.txt,U
Enclosure,215,0,9,ML082060602.txt,U
0.3,217,0,3,ML082060602.txt,U
"(Closed) LER 05000440/2008-002-00: Inoperable Emergency Closed Cooling System Results in Condition Prohibited by TSs On February 10, 2008, the licensee identified, during restoration review of a clearance tag, that a heat exchanger bypass valve was closed during a maintenance window when it was required to be open.",219,0,316,ML082060602.txt,"O, T"
"Work commenced on the control complex chilled water (CCCW) chiller on February 8, 2008, for scheduled maintenance.",219,316,430,ML082060602.txt,U
Emergency closed cooling 'B' water flow to the CCCW chiller was isolated and this reduced total emergency closed cooling 'B' system flow.,219,430,567,ML082060602.txt,U
Maintaining the minimum required emergency closed cooling 'B' system flow required opening of emergency closed cooling bypass valves.,219,567,700,ML082060602.txt,U
The bypass valve was closed due to an inadequate System Operating Instruction (SOI) that did not contain instructions to establish minimum emergency closed cooling flow when the CCCW chiller is isolated.,219,700,903,ML082060602.txt,T
The inadequate SOI was caused by the improper classification of procedure changes associated with design modifications.,219,903,1022,ML082060602.txt,"O, P"
Engineering changes were implemented in 2003 on the emergency closed cooling system which included physical separation of the emergency closed cooling 'A' and emergency closed cooling 'B' systems from nuclear closed cooling.,219,1022,1246,ML082060602.txt,U
These changes included redesignating the required positioning of several emergency closed cooling valves.,219,1246,1351,ML082060602.txt,U
The repositioning of valves impacted system operations and required thorough evaluation.,219,1351,1439,ML082060602.txt,U
"Instead, the engineering changes were classified as, ""simple change,"" and the procedures received a reduced review.",219,1439,1554,ML082060602.txt,U
"The appropriate classification should have been, ""significant change,"" where the changes would be reviewed by operations with cross-discipline review by the system engineer.",219,1554,1727,ML082060602.txt,U
"The licensee's corrective action included an extent-of-condition review, changes to the appropriate SOIs, warning placards placed on emergency closed cooling valves that could effect minimum flow requirements, and inclusion in the licensee's work program to classify plant valves that could impact any system's minimum flow requirement.",219,1727,2063,ML082060602.txt,U
This issue was found to be a licensee-identified violation and is documented in section 4OA7.,219,2063,2156,ML082060602.txt,O
The licensee documented the issue in CR 08-35163.,219,2156,2205,ML082060602.txt,U
This LER is closed.,219,2205,2224,ML082060602.txt,U
This inspection constitutes one sample as defined in Inspection Procedure 71153-05.,219,2224,2307,ML082060602.txt,U
0.4,221,0,2,ML082060602.txt,U
Sink Hole in Vehicle Access Between Owner-Controlled Area and the Protected Area,223,0,80,ML082060602.txt,U
a.,225,0,2,ML082060602.txt,U
"Inspection Scope During the week of June 2, 2008, a sinkhole developed in a primary vehicle access road to the plant.",225,2,119,ML082060602.txt,U
"The inspectors observed the licensee's response to the event to determine whether appropriate licensee procedures were followed, impacts to emergency response were assessed, and whether compensatory measures were adequate.",225,119,341,ML082060602.txt,U
"The inspectors also reviewed the licensee's communications to determine whether appropriate notifications were made, including notification of affected local responders.",225,341,510,ML082060602.txt,U
This inspection constitutes one sample as defined in Inspection Procedure 71153-05. b.,225,510,596,ML082060602.txt,U
Findings No findings of significance were identified.,225,596,649,ML082060602.txt,U
22 Enclosure,225,649,661,ML082060602.txt,U
0.5,227,0,3,ML082060602.txt,U
Downpower and High Radiation Alarms on the Main Steam Lines,229,0,59,ML082060602.txt,U
a.,231,0,2,ML082060602.txt,U
"Inspection Scope On June 28, 2008, the licensee was conducting a planned downpower to 60 percent for routine maintenance.",231,2,123,ML082060602.txt,U
"When power reached about 65 percent, at about 2:48 a.m., all four main steam line radiation monitors went into alarm.",231,123,240,ML082060602.txt,U
Operators entered plant emergency and off-normal procedures for a potential leak outside containment and gross fuel failure.,231,240,364,ML082060602.txt,U
The resident inspectors were monitoring the licensee's power reduction and observed the licensee's response to the event from the control room.,231,364,507,ML082060602.txt,U
"During the response to the high radiation alarms, licensee personnel identified that the hydrogen water chemistry (HWC) system was in manual control when it should have been in automatic to adjust hydrogen injection rate with power.",231,507,739,ML082060602.txt,"P, T"
The HWC system was returned to automatic mode and radiation levels returned to normal at about 4:20 a.m.,231,739,843,ML082060602.txt,U
It was promptly determined that the HWC control setting resulted in the elevated radiation levels.,231,843,941,ML082060602.txt,T
The planned reduction in reactor power was accompanied by a reduction in feedwater flow.,231,941,1029,ML082060602.txt,U
The hydrogen injection rate had remained constant because it was in a manual control mode.,231,1029,1119,ML082060602.txt,U
"With a constant hydrogen injection rate and reduced reactor flow, the concentration of hydrogen in the reactor increased.",231,1119,1240,ML082060602.txt,U
"As hydrogen concentration increased, ammonia generation increased in the reactor and this caused a higher level of carryover of N-16, which caused higher radiation levels in the steam pipes.",231,1240,1430,ML082060602.txt,T
The licensee determined that there were no adverse consequences to the plant or personnel due to the event.,231,1430,1537,ML082060602.txt,U
The licensee entered the issue into their CAP.,231,1537,1583,ML082060602.txt,U
"The inspectors observed licensee response to determine whether the licensee implemented appropriate procedures, whether compliance with TS was maintained, and whether appropriate notifications were made associated with the event.",231,1583,1812,ML082060602.txt,U
This inspection constitutes one sample as defined in Inspection Procedure 71153-05. b.,231,1812,1898,ML082060602.txt,U
Findings No findings of significance were identified.,231,1898,1951,ML082060602.txt,U
4OA5 Other Activities .6 Quarterly Resident Inspector Observations of Security Personnel and Activities a.,231,1951,2057,ML082060602.txt,U
"Inspection Scope During the inspection period, the inspectors conducted the following observations of security force personnel and activities to ensure that the activities were consistent with licensee security procedures and regulatory requirements relating to nuclear plant security.",231,2057,2342,ML082060602.txt,U
These observations took place during both normal and off-normal plant working hours.,231,2342,2426,ML082060602.txt,U
Â· Â· Â· security post observations; security force shift turnover activities; and degraded equipment.,231,2426,2525,ML082060602.txt,U
23 Enclosure,231,2525,2537,ML082060602.txt,U
These quarterly resident inspector observations of security force personnel and activities did not constitute any additional inspection samples.,233,0,145,ML082060602.txt,U
"Rather, they were considered an integral part of the inspectors' normal plant status review and inspection activities.",233,145,263,ML082060602.txt,U
b.,233,263,265,ML082060602.txt,U
Findings No findings of significance were identified.,233,265,318,ML082060602.txt,U
.7 Safety Culture and Safety Conscious Work Environment,233,318,373,ML082060602.txt,U
a.,235,0,2,ML082060602.txt,U
"Inspection Scope As part of the continuing activities to monitor the licensee's performance improvement activities, the inspectors observed meetings held by the licensee's independent safety culture/safety conscious work environment (SC/SCWE) assessment team.",235,2,261,ML082060602.txt,U
The inspectors' objectives were twofold; 1) to observe the activities of the independent team and their assessment of information gathered through individual interviews with licensee staff and 2) to monitor the site staff's perceptions of the licensee's efforts to improve site overall performance with a focus on human performance.,235,261,593,ML082060602.txt,U
b. Observations and Findings The inspectors concluded that the independent SC/SCWE assessment team appropriately evaluated information gained through individual interviews with selected site staff.,235,593,790,ML082060602.txt,U
"The team discussions appropriately considered whether any safety issues were identified, whether the information was consistent with information gathered through the survey tool, whether the information supported the results from other interviews, and whether any new information required follow-up through the interview process.",235,790,1119,ML082060602.txt,U
"The inspectors noted that the team did not identify any safety issues, and this was consistent with the inspectors' assessment of the material discussed during the meeting.",235,1119,1291,ML082060602.txt,U
The inspectors also noted that the overall tone of the interviews appeared to indicate that the licensee's staff was optimistic with regards to the licensee's plans for improving performance at the Perry site.,235,1291,1500,ML082060602.txt,U
No findings of significance were identified.,235,1500,1544,ML082060602.txt,U
.8 (Closed) URI 05000440/2008002-12: Reactor Core Isolation Cooling System Flow Controller Reliability.,235,1544,1647,ML082060602.txt,U
"At the end of the inspection period ending March 31, 2008, the inspectors continued to evaluate the reliability of the RCIC flow controller.",235,1647,1787,ML082060602.txt,U
The licensee had identified that the controller was in need of replacement due to reliability concerns and intended to replace the controller with a new design when parts became available.,235,1787,1975,ML082060602.txt,U
The inspectors remained concerned whether appropriate measures were in place to compensate for the currently in-service flow controller in light of the controller failure history.,235,1975,2154,ML082060602.txt,U
"The licensee instituted a controller output voltage monitoring program, and in April replaced one of the controllers with a spare when output voltage on the installed controller was observed to drift.",235,2154,2354,ML082060602.txt,U
The controller replacement was made before voltage affected operability.,235,2354,2426,ML082060602.txt,U
"Soon after the replacement with a spare, the licensee installed a new design of flow controller.",235,2426,2522,ML082060602.txt,U
At the 24 Enclosure,235,2522,2541,ML082060602.txt,U
"end of the inspection period, this new controller had been functioning without issue since installation.",237,0,105,ML082060602.txt,U
This URI is closed.,237,105,124,ML082060602.txt,U
No findings of significance were identified.,237,124,168,ML082060602.txt,U
"4OA6 Meetings .1 Exit Meeting The inspectors presented the inspection results to the Plant General Manager, Mr. K. Krueger on July 14, 2008.",237,168,308,ML082060602.txt,U
The licensee did not identify any materials reviewed during this inspection and proposed for inclusion in this report as proprietary in nature.,237,308,451,ML082060602.txt,U
".2 Interim Exit Meetings The inspectors presented the preliminary inspection results of the licensee's radiological environmental monitoring and radioactive material control program, and verification of the PI for public radiation safety with the Plant General Manager, Mr. K. Krueger, on May 23, 2008.",237,451,753,ML082060602.txt,U
The licensee did not identify any materials reviewed during this inspection and proposed for inclusion in this report as proprietary in nature.,237,753,896,ML082060602.txt,U
"4OA7 Licensee-Identified Violations The following violations of very low safety significance (Green) were identified by the licensee and are violations of NRC requirements, which meets the criteria of Section VI of the NRC Enforcement Policy, NUREG-1600, for being dispositioned as NCVs.",237,896,1183,ML082060602.txt,U
"Cornerstone: Mitigating Systems Â· Technical Specification 3.7.10, ""Emergency Closed Cooling Water (ECCW) System,"" Condition A.1, required, when one or two ECCW subsystem(s) are inoperable, that the licensee immediately declare associated system(s) or component(s) inoperable.",237,1183,1458,ML082060602.txt,U
"Condition B.1, of TS 3.7.10, required that, if the Required Action and associated Completion Time of Condition A was not met, the licensee put the plant in Mode 3 within 12 hours.",237,1458,1637,ML082060602.txt,U
"Contrary to this requirement, on February 8, 2008, the plant remained in Mode 1 at 4:30 p.m. when TS Limiting Condition for Operation (LCO) 3.7.10 requirements were not met.",237,1637,1810,ML082060602.txt,"O, P"
"Specifically, on February 10, 2008, the licensee discovered that minimum flow requirements for operability were not met for the ECC 'B' subsystem since February 8, 2008, at 4:40 a.m., which required that ECC 'B' to be declared inoperable.",237,1810,2048,ML082060602.txt,T
"Not knowing that TS LCO 3.7.10 was not met, licensee personnel did not make the required mode changes.",237,2048,2150,ML082060602.txt,"T, P"
"Upon discovery, the licensee took immediate actions to restore ECC 'B' operability.",237,2150,2233,ML082060602.txt,U
The finding was determined to be of very low safety significance because it was determined to not have resulted in an actual loss of system safety function of a single train for greater than its TS-allowed outage time.,237,2233,2451,ML082060602.txt,U
The issue was entered into the CAP as CR 08-35163.,237,2451,2501,ML082060602.txt,U
"As stated in 10 CFR 50.36(d)(3), ""Surveillance Requirements,"" are requirements relating to testing that assure that the necessary quality of systems and components is maintained, that facility operation will be within safety limits, and that the LCOs will be 25 Enclosure",237,2501,2772,ML082060602.txt,U
Â·,239,0,1,ML082060602.txt,U
met.,241,0,5,ML082060602.txt,U
"Contrary to this requirement, on June 9, 2008, the licensee discovered that surveillance procedures did not verify the required position of some valves necessary for operability of the RHR 'A' system during monthly surveillance verification.",241,5,246,ML082060602.txt,P
"In reviewing SVI-E12-T1182A, ""RHR 'A' LPCI Valve Lineup Verification and System Venting,"" Revision 8, licensee personnel determined that the valve positions for three valves were not checked during the surveillance.",241,246,461,ML082060602.txt,"T, O"
"Specifically the RHR 'A' head spray isolation valve (LPCI injection), an unlocked valve, was not verified for a two-year period.",241,461,589,ML082060602.txt,"O, T, P"
The licensee immediately verified proper position of the three valves and revised the surveillance procedure.,241,589,698,ML082060602.txt,U
The issue was determined to be of very low safety significance because it was determined not to have resulted in an actual loss of system safety function.,241,698,852,ML082060602.txt,U
The licensee entered the issue into their CAP as CR 08-41467.,241,852,913,ML082060602.txt,U
"Cornerstone: Occupational Radiation Safety Â· Perry Station TS 5.7.1 states in part, that each HRA shall be barricaded and conspicuously posted as an HRA and entrance thereto shall be controlled by issuance of an RWP.",241,913,1129,ML082060602.txt,U
"Contrary to the above, on or about May 1, 2007, several security officers entered the HRA in the turbine building lube oil room.",241,1129,1257,ML082060602.txt,O
A violation of regulatory requirements occurred when the area was not effectively barricaded and controlled.,241,1257,1365,ML082060602.txt,"O, P"
"Additionally, the area was at times left unattended and uncontrolled by the licensee's radiation protection staff.",241,1365,1479,ML082060602.txt,"O, P"
This was identified in the licensee's CAP as CR 07-23259.,241,1479,1536,ML082060602.txt,U
"The finding was determined to be of very low safety significance because it was not an ALARA (as low as reasonably achievable) planning issue, there was no overexposure nor potential for overexposure, and the licensee's ability to assess dose was not compromised.",241,1536,1799,ML082060602.txt,U
"Perry Station TS 5.7.1 states in part, that each HRA shall be barricaded and conspicuously posted as an HRA and entrance thereto shall be controlled by issuance of an RWP.",241,1799,1970,ML082060602.txt,U
The TS further requires that entry into such areas be made after dose rate levels in the area have been established and personnel are aware of them.,241,1970,2118,ML082060602.txt,U
"Contrary to the above, on May 1, 2007, on two occasions while performing a fire watch, a security officer entered a controlled, posted, and barricaded HRA in the turbine building lube oil room without being on a RWP which permitted access into the area.",241,2118,2371,ML082060602.txt,O
"Additionally, the officer had not received a briefing from the radiation protection staff such that the officer was aware of the radiological conditions prior to entering the area.",241,2371,2551,ML082060602.txt,"O, P"
"Specifically, when the officer opened the north door to the area, the officer observed a posted HRA boundary.",241,2551,2660,ML082060602.txt,"O, P"
The officer immediately shut the door and proceeded to the south door of the area and observed a similar posted HRA boundary.,241,2660,2785,ML082060602.txt,O
"Although the officer was not on an RWP which allowed access into the area, the officer decided to finish the fire watch and proceeded across the boundary.",241,2785,2939,ML082060602.txt,"H, T"
The officer also entered the same area during a second fire watch tour later that day.,241,2939,3025,ML082060602.txt,"H, T"
Based on an OI investigation (OI Case No.,241,3025,3066,ML082060602.txt,U
"3-2007-021), the NRC staff concluded that the officer's second entry into the HRA was a willful violation.",241,3066,3172,ML082060602.txt,H
"However, because the violation had no actual radiological significance and minimal potential significance, the violation involved the acts of a low-level individual resulting from an isolated action without management involvement, there was no economic or other advantage gained as a result of the violation, and adequate remedial action was taken, the violation was categorized at Severity Level IV.",241,3172,3572,ML082060602.txt,U
Because the violation is of 26 Enclosure,241,3572,3612,ML082060602.txt,U
Â·,243,0,1,ML082060602.txt,U
"very low safety significance, it meets the additional criteria in Section VI.A.1 of the NRC Enforcement Policy, and it has been entered into the corrective action system (CR 19784), it is being treated, after consultation with the Director, Office of Enforcement, as an NCV.",245,0,275,ML082060602.txt,U
ATTACHMENT: SUPPLEMENTAL INFORMATION,245,275,311,ML082060602.txt,U
27,247,0,2,ML082060602.txt,U
Enclosure,249,0,9,ML082060602.txt,U
"SUPPLEMENTAL INFORMATION KEY POINTS OF CONTACT Licensee M. Bezilla, Vice President Nuclear K. Krueger, Plant General Manager M. Alfonso, Manager, Chemistry A. Cayia, Director, Performance Improvement K. Cimorelli, Director, Maintenance D. Evans, Manager, Operations J. Grabner, Director, Site Engineering H. Hanson, Jr., Director, Work and Outage Management S. Thomas, Manger, Radiation Protection LIST OF ITEMS OPENED, CLOSED, AND DISCUSSED Opened and Closed 05000440/2008003-02 Opened 05000440/2008003-01 Closed 05000440/2007-007-00 05000440/2007-008-00 05000440/2008-002-00 05000440/2008002-12 LER LER LER URI Reactor Recirculation Pump Failure Results in Manual Reactor Protection System Actuation (Section 71153) Single Recirculation Loop Operation Results in Planned Reactor Shutdown (Section 71153) Inoperable Emergency Closed Cooling System Results in Condition Prohibited by TSs (Section 71153) Reactor Core Isolation Cooling System Flow Controller Reliability (Section 4OA5) URI Adequacy of Airlock Ball Valve Maintenance (Section 1R19) FIN Failure to Identify a Degraded Flow Control Valve Connector (Section 71151)",251,0,1127,ML082060602.txt,U
Discussed None Updated None,253,0,27,ML082060602.txt,U
1,255,0,1,ML082060602.txt,U
Attachment,257,0,10,ML082060602.txt,U
LIST OF DOCUMENTS REVIEWED The following is a partial list of documents reviewed during the inspection.,259,0,104,ML082060602.txt,U
"Inclusion on this list does not imply that the NRC inspector reviewed the documents in their entirety, but rather that selected sections or portions of the documents were evaluated as part of the overall inspection effort.",259,104,326,ML082060602.txt,U
"Inclusion of a document on this list does not imply NRC acceptance of the document or any part of it, unless this is stated in the body of the inspection report.",259,326,487,ML082060602.txt,U
"1R01 Adverse Weather ONI-R10; Loss of AC Power; Revision 8 ONI-S11; Hi/Low Voltage; Revision 5 NOP-OP-1003; Grid Reliability Protocol; Revision 0 NOP-OP-1007; Risk Determination; Attachment 2; Revision 5 PAP-0102; Interface with the Transmission Operator; Revision 4 NOP-WM-2001; Work Management Scheduling / Assessment / Seasonal Readiness Processes; Revision 6 CR 07-12911; TBCC Hx 'B' Tubes not Flush with Tube Sheet; dated January 15, 2007 CR 07-12756; ECP 06-0012 Required Revision to Correct Placement of New Anodes; dated January 15, 2007 CR 07-13936; Control Complex Chiller C Trip; dated February 2, 2007 CR 07-12667; CCCW Chiller B Oil Reservoir Level at Minimum; dated January 14, 2007 1R04 Equipment Alignment SOI R-43; Division 1 and 2 Diesel Generator System; Revision 32 SDM R-10; Plant Electrical System; Revision 9 VLI R-47; Division 1 and 2 Diesel Generator Lubricating Oil System (Unit 1); Revision 6 VLI R-44; Division 1 and 2 Diesel Generator Starting Air System (Unit 1); Revision 4 VLI R-45; Division 1 and 2 Diesel Generator Fuel Oil System (Unit 1); Revision 5 VLI R-46; Division 1 and 2 Diesel Generator Jacket Water System (Unit 1); Revision 4 CR 07-24775; Division 1 Diesel Generator Overspeed Trip CR 07-22003; Potential Broader Scope Issue with Relay Failures-No Preventative Maintenance CR 08-37130; Division 1 Diesel Generator Control Transfer Switch SW8 Hardware Found Loose Perry Nuclear Plant Health Report 2007-04 CR 08-40499; NRC Identified Valve Locking Device Installed Incorrectly; dated May 16, 2008 USAR Section 9.2.1; Revision 12 SDM P-45; Emergency Service Water System; Revision 9 SOI-P-45/P-49; Emergency Service Water and Screen Wash Systems; Revision 13 VLI P-45; Emergency Service Water System; Revision 7 Drawing 302-0791-00000; Emergency Service Water System; Revision SS Drawing 302-0792-00000; Emergency Service Water System; Revision LL CR 08-40969; High Pressure Core Spray Inoperable; dated May 28, 2008 CR 08-411589; ESW to ECC Heat Exchanger A D/P Reading Low; dated June 11, 2008 CR 08-42164; NRC Questions on Protected Train Postings and Risk Assessment; dated June 21, 2008 1R05 Fire Protection (Annual/Quarterly) FPI-0IB; Intermediate Building; Revision 5 FPI-1AB; Auxiliary Building; Revision 2 FPI-0CC; Control Complex; Revision 7 FPI-A-A02, ""Periodic Fire Inspections,"" Revision 5 2 Attachment",259,487,2845,ML082060602.txt,U
"PAP-1910, ""Fire Protection Program,"" Revision 15 PAP-0204, ""Housekeeping/Cleanliness Control Program,"" Revision 20 1R06 Flood Protection Measures Calculation JL-125; ECCS Pump Room Water Depth Due to Gross Failure of Suction Penetration; dated November 16, 2007 Calculation JL-061; Auxiliary Building Flooding Analysis; dated December 21, 2007 1R07 Heat Sink Performance WO 200150845; RHR Heat Exchanger B Performance Testing; dated June 9, 2008 1R11 Licensed Operator Requalification Program OTLC-3058200808_PY-SGB; Simulator Scenario; dated April 25, 2008 1R12 Maintenance Effectiveness CR 07-13759; FAC Point Wall Thicknesses are Below Acceptance Criteria; January 31, 2007 CR 07-15064; Piping Measurements Below Tmin Allowable of 87 Â½% on Emergency Closed Cooling; dated February 23, 2007 CR 07-12665; Abnormal Noise Noted on Start of 1P42C0001B; dated January 14, 2007 CR 07-13119; Remote Shutdown ECC Indicator Reads High; dated January 22, 2007 CR 07-15121; SVI-P42-T2002 Valve Limit Switch Failed to Properly Indicate Closed; dated February 26, 2007 Maintenance Rule Assessment for ECC system 1st Quarter 2008 USAR Section 5.4.7; Revision 12 SDM E-12; Residual Heat Removal System; Revision 9 SOI-E-12; Residual Heat Removal System; Revision 39 Drawing 302-0641-00000; Residual Heat Removal System; Revision AAA Drawing 302-0642-00000; Residual Heat Removal System; Revision EE Drawing 302-0643-00000; Residual Heat Removal System; Revision XX Perry Nuclear Power Plant Â­ Plant Health Report 2008-01 Maintenance Rule Assessment for RHR System Â­ 1st Quarter 2008 CR 08-41017; Heat Exchanger Testing for GL 89-13, RHR B; dated May 29, 2008 CR 08-41467; Error in RHR A Valve Lineup Verification Checklist in SVI-E12-T1182A; dated June 9, 2008 CR 08-42285; Maintenance Rule Expert Panel Meeting Cancelled Due to a Lack of Quorum; dated June 24, 2008 1R13 Maintenance Risk Assessments and Emergent Work Control Perry Work Implementation Schedule; Week 10, Period 4 Perry Work Implementation Schedule; Week 11, Period 4 CR 08-38340; Load Anomaly Observed During Div 1 DG Unloading; dated April 15, 2008 PSA Configuration Calculation for May 29, 2008 Event Notification dated May 28, 2008 CR 08-40969; High Pressure Core Spray Inoperable; dated May 28, 2008 PSA Evaluation for Period 5, Week 6; Revision 1 1R15 Operability Evaluations Problem Solving Plan; RCIC Flow Controller Output; dated April 18, 2008 CR 08-38443; RCIC Controller Output Computer Point, Decreasing Trend; dated April 16, 2008 CR 08-38340; Load Anomaly Observed During Div 1 DG Unloading; dated April 15, 2008 ODMI Recommendation Summary for ESW B coupling; dated May 19, 2008 3 Attachment",261,0,2662,ML082060602.txt,U
"1R18 Plant Modifications Engineering Change Package 08-0131-001; Control Room RCIC NUS Controller; dated April 21, 2008 Engineering Change Package 08-0131-002; Remote Shutdown Panel RCIC NUS Controller; dated April 21, 2008 CR 08-39814; ESW Coupling Leak Â­ Division 2; dated May 5, 2008 1R19 Post-Maintenance Testing SVI-R43T1317; Division 1 EDG PMT; dated April 18, 2008 WO 200318887; Division 1 EDG Troubleshooting; dated April 18, 2008 WO 200218488; EH13 Alternate Preferred Relay GR-5 50G; dated April 28, 2008 WO 200272874; ESW C PMT; dated May 31, 2008 WO 20032461; HPCS ESW Pump Discharge Check Valve; dated June 2, 2008 WO 200324353; HPCS ESW Pump Discharge Valve; dated June 2, 2008 CR 08-41071; Valve Exceeded MOV Test Criteria during Initial Test; dated May 30, 2008 CR 08-40986; Potential Water Hammer Event in HPCS ESW system; dated May 29, 2008 CR 08-41097; Upper Air Lock Outer Door Unplanned Tech Spec Entry; dated June 1, 2008 CR 08-41746; Repeat Failure Of Door Pin Locking Collar On Air Lock Doors; dated June 12, 2008 CR 08-42009; Air Lock Door Linkage Binding; dated June 19, 2008 SVI-C61-T1200; Remote Shutdown Control Test Â­ RCIC and RHR; Revision 3 SVI-C61-T1200; Remote Shutdown Control Test Â­ RCIC and RHR; Revision 4 WO 200194363; Perform SVI-C61-T1200 (24M) Remote Shutdown Control Test Â­ RCIC and RHR; dated June 12, 2008 WO 200326089; Correct Deficiencies Noted During Performance of SVI-C61-T1200, Verify Field Wiring on Switch 1C61A-S3; dated June 24, 2008 CR 08-41755; Valve Position Indication Circuit Failure Identified During SVI-C61-T1200; dated June 13, 2008 CR 08-41779; Failed Valve Position Indication Circuit Identified by SVI-C61-T1200; dated June 13, 2008 CR 08-41808; Parallel Path Preventing Proper Reading During SVI-C61-T1200; dated June 14, 2008 1R20 Refueling and Other Outage Activities Perry Work Implementation Schedule, Week 8, Period 4 Perry Work Implementation Schedule, Week 9, Period 4 IOI-3; Power Changes; Revision 36 Planned Forced Outage Schedule; Hotwell Pump `A' Discharge Valve Repair CR 08-37688; Reactor Scram for 4/4/08 Planned Outage; dated April 4, 2008 CR 08-38100; Refuel Bridge Interlock Prevents Rod Withdraw Delays Plant Start-Up; dated April 11, 2008 CR 08-38113; Digital Feed Water Alarms Occurring During Preparation For Start Up; dated April 11, 2008 CR 08-38139; Multiple SRM C Short Period Alarms During Plant Start Up; dated April 11, 2008 1R22 Surveillance Testing SVI-C51-T0051-D; OPRM Channel D Functional; Revision 5 WO 200272793; RCIC Pump And Valve Operability Test; dated June 2, 2008 WO 200268995; RCIC System Valve And Flow Controller Position Verification; dated, June 2, 2008 4 Attachment",263,0,2682,ML082060602.txt,U
