type,class,text,line,start_pos,end_pos,file,class
0,U,The inspectors reviewed the plans for margin improvement for those calculations with low or unacceptable margin and found them acceptable.,243,1628,1766,davi_2004012.txt,0
0,U,f. Complete Cycle Plan Identifying Equipment Outages and Providing the Framework for Addressing Backlog Order Priorities and Results of the System Health Report (Maintenance) The inspectors evaluated the Cycle 14 Operational Improvement Plan Initiative 5.2.b for implementation and effectiveness.,243,1766,2062,davi_2004012.txt,1
0,U,The Cycle Plan provides a tool to identify all planned equipment outages and is driven primarily by surveillance testing requirements and preventive maintenance activities.,243,2062,2234,davi_2004012.txt,0
0,U,"Revision 0 of the Cycle Plan was issued on December 4, 2003 and was most recently updated on June 28, 2004.",243,2234,2341,davi_2004012.txt,0
0,U,"NOP-WM-2001, Revision 2, ""Work Management Process"" is used at Davis-Besse to accomplish plant coordination or schedule integration for maintenance, modification, surveillance testing, and any other work activities.",243,2341,2555,davi_2004012.txt,1
0,U,The Cycle Plan is a required element of the work Management Process and provides the framework for addressing priorities and alignment with the System Health Report.,243,2555,2720,davi_2004012.txt,1
0,U,The 22 Enclosure,243,2720,2736,davi_2004012.txt,0
0,U,"inspectors reviewed the Cycle Plan, Work Management Process procedure, associated training material, and training attendance records and found them acceptable.",245,0,160,davi_2004012.txt,1
0,U,"4. Review of Independent Assessment Plan for the Davis-Besse Nuclear Power Station Corrective Action Program Plan Implementation (93812) Inspection Scope As part of the inspection activities performed to verify the licensee's compliance with the requirements for independent assessments, as described in the March 8, 2004, Confirmatory Order Modifying License No.",245,160,523,davi_2004012.txt,1
0,U,"NPF-3, the inspectors verified that the licensee had submitted the required inspection plan for the corrective action program assessment 90 days prior to the performance of the corrective action program assessment, which is currently scheduled for September 13-17, 2004.",245,523,793,davi_2004012.txt,0
0,U,"The licensee submitted its plan in a letter to the NRC dated June 15, 2004.",245,793,868,davi_2004012.txt,1
0,U,"The inspectors reviewed the licensee's letter describing the assessment plans and evaluated the scope and depth of the plans, including the credentials, experience, objectivity, and independence of the designated assessors.",245,868,1091,davi_2004012.txt,0
0,U,b. Observations and Findings The inspectors verified that the individuals designated to perform the assessment were independent from FENOC and that they brought the appropriate credentials and experience necessary to accomplish the assessment.,245,1091,1334,davi_2004012.txt,0
0,U,"In addition, the assessment plan as described in the June 15, 2004, letter should provide a comprehensive review of the Davis-Besse corrective action program and its implementation.",245,1334,1515,davi_2004012.txt,0
0,U,"However, the inspectors questioned whether the six individuals designated to perform the assessment would be able to sufficiently complete the assessment in 1 week.",245,1515,1679,davi_2004012.txt,0
0,U,The inspectors questioned whether the licensee would be able to respond in a timely manner to many technical questions that are anticipated to be asked during the assessment.,245,1679,1853,davi_2004012.txt,0
0,U,Past experience during NRC problem identification and resolution inspections has revealed that licensees typically take up to a few days to provide NRC inspectors with final answers to technical questions.,245,1853,2058,davi_2004012.txt,0
0,U,"These observations were discussed with the licensee on July 2, 2004, during a phone call with senior licensee staff.",245,2058,2174,davi_2004012.txt,1
0,U,The licensee agreed to strengthen the corrective action program assessment plan to address this concern.,245,2174,2278,davi_2004012.txt,0
0,U,A revision to the plan is expected to be submitted during mid-August 2004.,245,2278,2352,davi_2004012.txt,0
0,U,"4OA6 Meetings .1 Exit Meeting The inspectors presented the inspection results to Mr. M. Bezilla, and other members of licensee management on August 13, 2004.",245,2352,2509,davi_2004012.txt,0
0,U,The licensee acknowledged the findings presented.,245,2509,2558,davi_2004012.txt,0
0,U,No proprietary information was identified.,245,2558,2600,davi_2004012.txt,0
0,U,.2 Interim Exit Meeting An interim exit meeting was conducted for: 23 Enclosure,245,2600,2679,davi_2004012.txt,0
0,U,a.,247,0,2,davi_2004012.txt,0
0,U,еб,249,0,2,davi_2004012.txt,0
0,U,"Access control to radiologically significant areas, and the radiological environmental monitoring program and radioactive material control programs with Mr. M. Bezilla on July 30, 2004.",251,0,185,davi_2004012.txt,1
0,U,ATTACHMENT: SUPPLEMENTAL INFORMATION,253,0,36,davi_2004012.txt,0
0,U,24,255,0,2,davi_2004012.txt,0
0,U,Enclosure,257,0,9,davi_2004012.txt,0
0,U,"SUPPLEMENTAL INFORMATION KEY POINTS OF CONTACT Licensee Personnel B. Allen, Plant Manager M. Bezilla, Site Vice President G. Dunn, Manager, Regulatory Affairs J. Grabnar, Manager, Design Engineering L. Harder, Radiation Protection Manager D. Kline, Manager, Security W. Mugge, Manager, Work Week Management L. Myers, Chief Operating Officer, FENOC K. Ostrowski, Manager, Plant Operations J.",259,0,391,davi_2004012.txt,0
0,U,"Powers, Director, Nuclear Engineering M. Ross, Director Support Services (Acting) M. Stevens, Director, Maintenance",259,391,506,davi_2004012.txt,1
0,U,"LIST OF ITEMS OPENED, CLOSED, AND DISCUSSED Opened, Closed, and Discussed None",261,0,78,davi_2004012.txt,0
0,U,1,263,0,1,davi_2004012.txt,0
0,U,Attachment,265,0,10,davi_2004012.txt,0
0,U,LIST OF DOCUMENTS REVIEWED The following is a list of documents reviewed during the inspection.,267,0,96,davi_2004012.txt,0
0,U,"Inclusion on this list does not imply that the NRC inspectors reviewed the documents in their entirety, but rather that selected portions of the documents were evaluated as part of the overall inspection effort.",267,96,307,davi_2004012.txt,0
0,U,"Inclusion of a document on this list does not imply NRC acceptance of the document or any part of it, unless stated in the body of the inspection report.",267,307,460,davi_2004012.txt,0
0,U,"1R01 Adverse Weather Protection CR 04-04384; Algae on Traveling Screens Investigation and Problem Solving Plan for Intake Algae Concerns; July 14, 2004 1R04 Equipment Alignment Tagout Clearance NDB-SUB014-01-01; TPCW Pump 1-3 CR 04-00377; CS Pump 2 Suction Pressure Overranged - PI1592 CR 04-01039; Request for Assistance - Revision of Commitment 020178 - Containment Spray Train 2 CR 04-03857; Unexpected High Pressure in #1 CTMT Spray Pump Discharge Piping Drawing OS-003; High Pressure Injection System; Revision 24 Drawing OS-005; Containment Spray System; Revision 8 Drawing OS-017A, Sheet 1; Auxiliary Feedwater System; Revision 20 Drawing OS-017B, Sheet 1; Auxiliary Feedwater Pumps and Turbines; Revision 22 Drawing OS-022; Turbine Plant Cooling Water System; Revision 17 System Health Report, Containment Spray System; First Quarter, 2004 DB-OP-06006; Makeup and Purification System; Revision 09; Attachment 3; dated December 11, 2003 DB-OP-06006; Makeup and Purification System; Revision 12 DB-OP-06011; High Pressure Injection System; Revision 10 DB-OP-06013; Containment Spray System; Revision 11 DP-OP-06233; Auxiliary Feedwater System; Revision 17 DB-OP-06263; Turbine Plant Cooling Water System; Revision 05 System Description SD-021; Turbine Plant Cooling Water; Revision 03 System Description SD-22A; Containment Spray System; Revision 2 1R05 Fire Protection Drawing A-222F; Fire Protection General Floor Plan El 565'; Revision 12 Drawing A-223F; Fire protection General Floor Plan El 585'; Revision 16 Drawing M-269ES, Sheet 1; Spray Shields/Barriers, Auxiliary Building Rm.",267,460,2052,davi_2004012.txt,0
0,U,"304, El 585'0""; Revision 03 Davis-Besse Nuclear Power Station Fire Hazard Analysis Report DB-FP-04016 completed in April 2004; Fire Extinguisher Quarterly Inspection; Revision 07 PFP-AB-225; Makeup Pump Room and Vestibule, Rooms 225 and 226A, Fire Area AB; Revision 03",267,2052,2320,davi_2004012.txt,0
0,U,2,269,0,1,davi_2004012.txt,0
0,U,Attachment,271,0,10,davi_2004012.txt,0
0,U,"PFP-AB-237; Auxiliary Feed Pump 1 Room, Fire Area E; Revision 03 PFP-AB-238; Auxiliary Feed Pump 2 Room, Fire Area F; Revision 03 PFP-AB-303; No.",273,0,146,davi_2004012.txt,0
0,U,"3 Mechanical Penetration Room, Rooms 303 and 303PC, Fire Area AB; Revision 04 PFP-AB-304; Corridor to Mechanical Penetration Rooms 3 & 4, Room 304, Fire Area V; Revision 04 PFP-AB-402; No.",273,146,334,davi_2004012.txt,0
0,U,"1 Electrical Penetration Room, Fire Area DG; Revision 04 PFP-TB-252; Feedwater Pump Room, Room 252, Fire Area II; Revision 04 1R11 Licensed Operator Requalification Program Applicable Drill Simulator Guide for the Observed Scenario DB-OP-0000; Conduct of Operations; Revision 10 DBBP-OPS-0001; Operations Expectation and Standards; Revision 04 DBBP-TRAN-0017; Conduct of Simulator Training; Attachment 4; Crew Critique Form; Revision 00 1R12 Maintenance Effectiveness CR 04-01998; Water Intrusion into MFPT #2 LO System CR 04-02281; MFP #1 Casing Leak CR 04-04617; Considerable Oil Leak on #1 Main Feed Pump Drawing OS-012B; Main Feedwater Pump Turbine Drains and Seal System; Revision 16 Drawing OS-012C, Sheet 1; Main Feedwater Pump Turbine Lube Oil System; Revision 15 Drawing OS-012, Sheet 2; Main Feedwater Pump Turbine Lube Oil System; Revision 19 System Description SD-014; Main Feedwater System; Revision 03 Davis-Besse System Health Report, Feedwater; First Quarter, 2004 DB-OP-06224, Section 3.25; Swapping Filters on MFPT 1 Duplex Strainer; Revision 14 1R13 Maintenance Risk and Emergent Work CR 04-04563; Unexpected Neutron Error After Rod Control Transfer to Auto After Manual Ops CR 04-04579; Control Rod Group 7 Inward Motion with Rx Demand and Diamond in Manual DP-OP-06401; Integrated Control System Operating Procedure; Revision 04 1R14 Personnel Performance During Non-Routine Plant Evolutions SAP Order 2000014558; RCP Seal Injection Filter 2 SAP Order 200048322; Makeup Filter 2 DB-MM-09228; Nuclear Filter Replacement Without Using Transfer Cask; Revision 01",273,334,1914,davi_2004012.txt,0
0,U,3,275,0,1,davi_2004012.txt,0
0,U,Attachment,277,0,10,davi_2004012.txt,0
0,U,"1R15 Operability Evaluations CR 01-3194; AFW Pump Operation Following Seismic Event and Loss of Off Site Power CR 01-3232; Inconsistencies Identified in AFW System Description CR 01-3280; Interlock Testing of AFW Steam Inlet Valves MS106, 106A, 107, 107A CR 02-07970; QA Rejection of CR 01-3232 CR 02-08613; AFW Low-Low Suction Pressure Interlock CR 02-09644; Potentially Missed AFW Suction Pressure Switch Surveillance CR 04-03857; Unexpected High Pressure in #1 CTMT Spray Pump Discharge Piping CR 04-04338; USAR Change Document Deficiency CR 04-04543; Error in Control Logic Notes on Ops Schematic O-17B Drawing E-46B Sheet 54A; Steam & Condensate Aux FD PMP Turb Mn Stm In Iso Vlv; Revision 12 Drawing E-46B Sheet 54B; Steam & Condensate Aux FD PMP Turb Mn Stm In Iso Vlv; Revision 15 Drawing OS-17B Sheet 2; Auxiliary Feed Pumps and Turbines; Revision 6 Operability Evaluation 04-0019; Containment Spray System Discharge Header Pressurization Potential; Revision 01 1R16 Operator Workarounds CR 04-03857; Unexpected High Pressure in #1 CTMT Spray Pump Discharge Piping CR 04-04996; Group 1 Rods Did Not Transfer to the Aux Supply DB-OP-02516; CRD Malfunctions; Revision 07 DB-OP-06402; CRD Operations; Revision 07 Operator Workaround Identification Form 200107070 Operability Evaluation 04-0019; Containment Spray System Discharge Header Pressurization Potential; Revision 01 1R19 Post-Maintenance Testing CR 04-04864; Equipment Failure During I&C Testing CR 04-04927; Reactor Trip During Control Rod Drive Breaker Resting Drawing E52B Sh 26A; Reactor Coolant System H.P.",279,0,1577,davi_2004012.txt,0
0,U,"Injection Line Valves; Revision 17 Drawing E220A Sh 14; Breaker BE1103; Revision 04 Drawing OS-002, Sheet 3; Makeup and Purification System; Revision 27 Drawing OS-002, Sheet 4; Makeup and Purification System; Revision 15 DB-ME-09008; Miscellaneous Electrical Maintenance; Revision 03 DB-MI-03011; Channel Functional Test of Reactor Trip Breaker B, RPS Channel 1 Reactor Trip Module Logic, and ARTS Channel 1 Output Logic; dated 8/06/04 DB-MI-03212; Channel Functional Test of SFRCS Actuation Channel 2 Logic for Mode 1; Revision 09 DB-PF-09307; Operation of Motor Monitoring Equipment; Revision 02 DB-SC-03122; SFAS Component Tests; Revision 02 DP-SP-03376; Quarterly Makeup Pump 2 Inservice Test and Inspection; Revision 05 SAP Order 200008522; HPI Pump Disch Valve Time Delay Relay PU SAP Order 200031827; Motor Valve HP2C",279,1577,2402,davi_2004012.txt,0
0,U,4,281,0,1,davi_2004012.txt,0
0,U,Attachment,283,0,10,davi_2004012.txt,0
0,U,"SAP Order 200031828; Motor Valve HP2D SAP Order 200080014; Seal Weld Instrument Pipe to P37-2 MU25B SAP Order 200106049; SFRCS Actuation Channel 2 Relay Termination SAP Order 200106783; RPS Channel 1 Reactor Trip Module Failed SAP Order 200106786; RPS Readings for PSDM Team SAP Order 200106791; Voltage Checks on CRD Source Interruption Device for RTB A SAP Order 200106792; Voltage Checks on CRD Source Interruption Device for RTB B SAP Order 200106808; Troubleshooting: Perform DB-MI-03011 Problem Solving Plan for Reactor Trip During Control Rod Drive Breaker Testing Problem Solving Plan for Blown Fuse for Circuit Y4502-15; July 29, 2004 1R20 Refueling and Outage Activities CR 04-04945; Main Steam Safety Valve SP17A9 Was Opening Below Setpoint CR 04-04957; Potential ICS Failure Causes MFW Control Valves to Demand Full Open CR 04-05021; Potential Fuel Defect Observed Following Reactor Trip DB-OP-06202; Turbine Operating Procedure; Revision 09 DB-OP-06301; Generator and Exciter Operating Procedure; Revision 09 DB-OP-06901; Plant Startup; Revision 19 DB-OP-06902; Power Operations; Revision 12 DB-OP-06912; Approach to Criticality; Revision 07 1R22 Surveillance Testing CR 04-04330; Emergency Diesel Generator (EDG) 2 Start Time to Rate Speed Exceeded 10 Seconds DB-SC-03077, Emergency Diesel Generator 2 184 Day Test, Revision 04 Problem Solving Plan for EDG #2 exceeded the 10 second time Required for 184 Day Test; July 2, 2004 1R23 Temporary Plant Modifications DB-MM-09067; Temporary Leak Sealing; Revision 07 TM 04-0023; FW58 Leak Seal Injection 1EP6 Emergency Preparedness Drill Evaluation Davis Besse Emergency Preparedness Integrated Drill Manual, Thursday, July 22, 2004; Revision 00 2OS1 Access Control to Radiologically Significant Areas RWP 2004-1002; Short Term Work Activities; Revision 2 RWP 2004-1002; Respiratory Protection Worksheet; dated July 24, 2004 2004-1319; Radiological Survey Form, Makeup Pump Room; dated July 23, 2004",285,0,1959,davi_2004012.txt,1
0,U,5,287,0,1,davi_2004012.txt,0
0,U,Attachment,289,0,10,davi_2004012.txt,0
0,U,"2PS3 Radiological Environmental Monitoring Program and Radioactive Material Control Programs 04-02797; REMP Enhancement Sample Data Reviews; dated April 19, 2004 04-03862; ODCM Not Updated For Mod-0050 Abandon Primary Water System; dated June 8, 2004 03-04848; Evaluate OE16309 for Relevance to D-B REMP Air Sampling; dated June 19, 2003 02-07712; REMP Air Samplers Missing Time; dated October 8, 2002 03-05530; Contaminated Sample Container; dated July 11, 2003 03-08933; Survey Of Material And Equipment For Release From RRA; dated October 17, 2003 04-00426; Build A Low Background Counting Area Inside the Protected Area; dated January 16, 2004 04-00926; RRA Exit Sequence of Checking Personnel First Before Release Items; dated February 3, 2003 04-01102; PCR: DB-HP-01706, Vehicle and Material Release; dated February 9, 2004 04-01886; Uncontrolled Radioactive Material Outside A Posted RRA and RMA; dated March 13, 2004 04-04759; Precipitation Gauge Wind Screen Blown Down During Recent Storm; dated July 26, 2004 03-02360; Evaluate Operating Experience 15788 for Relevance to Davis-Besse; dated March 25, 2003 04-04799; REMP Air Sampler Out Of Service; dated July 27, 2004 04-04828; REMP Report Editorial Inaccuracies; dated July 28, 2004 04-04340; High Airborne Radiation Level In Auxiliary Building; dated July 1, 2004 18558 NUPIC Joint Audit Survey Of Environmental, Inc; dated June 3, 2003 DB-C-03-02; NQA Quarterly Assessment Report; April 4 - July 4, 2003 NQA Quality Field Observation, Chemistry Water Management Control; dated August 14, 2003 NQA Quality Field Observation, 50.59 Environmental Evaluations; dated August 8, 2002 NQA Quality Field Observation, ODCM and REMP; dated January 9, 2003 DB-HP-01452; Air Sampler Calibrations: ECP 0.01; dated March 1, 2004, ECP 0.02; dated May 21, 2004, ECP 0.04; dated February 5, 2004, ECP 0.05; dated February 16, 2004, ECP 0.06; dated June 14, 2004 and ECP 0.07; dated March 1, 2004 DB-ST20079; 100M Anemometer System Calibration; dated October 31, 2003 DB-ST20079; 100M Anemometer System Calibration; dated May 2, 2004 DB-ST1010; 10 Meter Anemometer System Calibration; dated October 28, 2003 DB-ST1010; 10 Meter Anemometer System Calibration; dated April 24, 2004 DB-HP-01706; Vehicle and Material Release from the RRAs and the Restricted Area; Revision 6 DB-HP-01113; Countroom Analysis System Operation; Revision 4 Davis-Besse Annual Environmental Operating Report For 2003 Davis-Besse Offsite Dose Calculation Manual; Revision 18 Isotopic Analysis Report (10 CFR 61); dated July 11, 2003 Nuclear Quality Assessment; ODCM-Effluents, REMP, T/S; dated January 9, 2003 Nuclear Quality Assessment; Chemistry Corrective Action Effectiveness; dated April 1, 2003 6 Attachment",291,0,2734,davi_2004012.txt,1
0,U,"Nuclear Quality Assessment; Chemistry Water Management Controls; dated August 14, 2003 Interlaboratory Comparison Data, 3rd Quarters Of 2001, 2002 and 2003 Germanium Detector 1 Efficiency Calibrations; dated September 1 - 19, 2003 Germanium Detector 2 Efficiency Calibrations; dated September 24, 2003 Alpha/Beta Counter SAC-4 Calibration; dated December 9, 2003 Liquid Scintillation Counter Quarterly Efficiency Determination; dated February 12, 2004 MDA Verifications For Germanium Detectors 1 and 2; dated September 1 and 23, 2003 4OA3 Event Followup Transient Critique for August 4, 2004, Reactor Trip During Reactor Trip Breaker B Testing DB-OP-02000; RPS, SFAS, SFRCS Trip, or SG Tube Rupture; Revision 14 DB-OP-02526; Steam Generator Overfill; Revision 01 DB-OP-06910; Trip Recovery; Revision 06 4OA5 Other Activities CR 04-04336; Missing Insulation Discovered During CTMT Walkdown 7/1/04 CR 04-04339; BACC: Boric Acid on PTRC2B4 Manifold CR 04-04343; BACC: CF1A Packing Leakage Found During CTMT Walkdown CR 04-04346; BACC: RC14EB Packing Leak Found During CTMT Walkdown CR 04-04350; Leaking Pipe Cap Downstream of FW-148 DB-MI-03011; Channel Functional Test of Reactor Trip Breaker B, RPS Channel 1 Reactor Trip Module Logic, and ARTS Channel 1 Output Logic; Revision 07 Agenda; July 15th 2004 CNRB Meeting, and associated meeting handouts Agenda; August 4th 2004 Forced Outage Restart Readiness Review Meeting",293,0,1420,davi_2004012.txt,0
0,U,7,295,0,1,davi_2004012.txt,0
0,U,Attachment,297,0,10,davi_2004012.txt,0
0,U,LIST OF ACRONYMS USED,299,0,22,davi_2004012.txt,0
0,U,ADAMS AFP ALARA ARC BWST CFR CR DP ECR EDG FENOC ICS IMC IR MOV NRC ODCM PARS REMP RETS RRA RWP SCR SID SRO TOS TS USAR WO,301,0,122,davi_2004012.txt,0
0,U,"Agency-wide Document Access and Management System Auxiliary Feedwater Pump As Low As Is Reasonably Achievable At-Rick Change Borated Water Storage Tank Code of Federal Regulations Condition Report Differential Pressure Engineering Change Requests Emergency Diesel Generator FirstEnergy Nuclear Operating Company Integrated Control System, Inspection Manual Chapter Inspection Report Motor Operated Valve United States Nuclear Regulatory Commission Offsite Dose Calculation Manual Publicly Available Records Radiological Environmental Monitoring Program Radiological Environmental Technical Specifications Radiologically Restricted Area Radiation Work Permit Silicon Control Rectifier Source Interruption Device Senior Reactor Operator Technical Oversight Subcommittee Technical Specifications Updated Safety Analysis Report Work Order",303,0,834,davi_2004012.txt,1
0,U,8,305,0,1,davi_2004012.txt,0
0,U,Attachment,307,0,10,davi_2004012.txt,0
