TYPE,CLASS,text,line,start_pos,end_pos,file,class
0,U,Tennelec S5E (Serial No.,214,0,24,ginn_2002005.txt,0
0,U,LB5100-W) Whole Body Counter (Fastscan) Calibration Electronic Dosimeter Calibration (Serial Nos.,214,24,121,ginn_2002005.txt,0
0,U,"991726, 991731, 992064) Area Monitor, Containment, R-2 Area Monitor, Charging Pump Room, R-4 Area Monitor, Letdown Line, R-9 Eight (8) Management Observation of Training Records - SCBA training Mask Qualification List Control Room Staffing List for July 24, 2002 Modifications PCR 2001-0016 PCR 99-010 PCR 98-046 PCR 2000-0024 PCR 2000-0033 PCR 2001-0024 PCR 2002-0006 PCR 2002-0008 PCR 2002-0010 PCR 99-045 SI Pump Discharge Check Valves 878G & 878J Replacement, Revision 0 Replace Relieve Valves 9709A and 9709B with a New Style Crosby Relieve Valve, Revision 0 Raise Set Pressure of RV 887, Revision 0 CR HVAC Replacement - Rev.",214,121,752,ginn_2002005.txt,1
0,U,"0 is Electrical 2002 Outage Scope DC Control, Revision 0 Replacement of Stop-Check Valve 9633A and 9633B with a Globe Stop Valve, Revision 0 Control Rod Drive Cabinet Cooling Modification, Revision 0 MCC ""C"" Molded Case Circuit Breaker Replacements - 2002 Outage, Revision 0 Instrument Buses A, B, and C Replacement, Revision 0 Power Supply Connection at MOV 515, Revision 0 Convert Delta T Voltage Loop to A Current Loop, Revision 0",214,752,1185,ginn_2002005.txt,1
0,U,"Setpoint Change Packages SPCR 2002-0008 Revision 0 SPCR 2002-0012 Secure One RHR Pump When Flow Less Than 1200 gpm, Anticipatory Manual Reactor Trip at 20% Steam Generator Level with Steam Flow Greater than Feedwater Flow, Revision 0",216,0,233,ginn_2002005.txt,0
0,U,"10 CFR 50.59 Safety Evaluations SE-2002-0001 SE-2001-0004 SE-2001-0005 SI Pump Discharge Check Valves 878G & 878J Replacement, Revision 0 Control Rod Drive Cabinet Cooling Modification, Revision 0 Pneumatic Controls Modification to Allow Fresh Air into Control Room, Revision 0.",218,0,278,ginn_2002005.txt,1
0,U,Attachment 1 (cont'd) 10 CFR 50.59 Screen-out Evaluations 2001-0156 2002-0239 99-010 98-046 20011-0206 2002-0290 99-045 2001-0151 2001-0030 2001-0208 2001-0266 2002-0070 2002-0160 2002-0310 2002-0335 No unique number,220,0,217,ginn_2002005.txt,0
0,U,22,222,0,2,ginn_2002005.txt,0
0,U,"SI Pump Discharge Check Valves 878G & 878J Replacement, Revision 1 System Flow Below Which Two RHR Pumps Should Not Be Operated With the Discharge Crosstie Valve Open, Revision 0 Replace Relieve Valves 9709A and 9709B with a New Style Crosby Relieve Valve, Revision 0 Raise Set Pressure of RV 887, Revision 1 Instrument Buses A, B, and C Replacement, Revision 0 Power Supply Connection at MOV 515, Revision 0 Convert Delta T Voltage Loop to A Current Loop, Revision 0 Containment Spray Jumper Installation for Use During a Loss of MQ-483 Control Rod Drive Cabinet Fans, Revision 0 Control Rod Drive Cabinet Cooling Modification, Revision 0 Control Room HVAC - Install 2 New Trains of CREATS & Emergency Cooling, Revision 0 Add Attachment 7 to PCR 2001-0024, Revision 0, Basis for Control Rod Cabinet High Temperature Alarm Setpoint MCCC Molded Case Circuit Breaker Replacements - 2002 Outage, Revision 0 Install Light Behind Control Rod Drive Cabinet Air Distribution Inside Rod Control Cabinets Replacement of Stop-Check Valve 9633A and 9633B with a Globe Stop Valve, Revision 0",224,0,1079,ginn_2002005.txt,1
0,U,Self-Assessments SA 2001-0016 SA 2001-0035 SA 2002-0001 AINT-2000-0010-TJD SA 2001-0012 Change Impact Evaluation Form (CIE) Usage Design Process Review of PCR 2000-0019 Revision 1 Implementation of the Revised 10 CFR 50.59 Rule Requirements.,226,0,241,ginn_2002005.txt,1
0,U,"Radwaste Shipping /Process Control Program Audit, February 9, 2001 Assessment of RP Instrumentation Program for Equipment Upgrades",226,241,371,ginn_2002005.txt,1
0,U,"Action Reports AR 2000-1222 AR 2001-0686 AR 2001-1297 AR 2002-0771 AR 2001-0642 Changes to Facility SSCs That May Impact Permits, Need to be implemented into the PCR Process Unexpected MCB Alarms received during holding of Protection Channel 2 for PCR 99-045 Inadequate Procedural Guidance Following R-15A Modification 50.59 Applicability Determination Enhancements Received Alarm C-30 While Inserting Rods in Manual",228,0,416,ginn_2002005.txt,1
0,U,Attachment 1 (cont'd) AR 2001-0651 AR 2001-1585 AR 2001-1642 AR 2002-0286 AR 2002-1146 AR 2002-2155 AR 2002-2156 AR 2002-2157 AR 2001-0609 AR 2002-0093 AR 2001-1640 AR 2001-1929 AR 2002-2042 AR 2002-1762 AR 2002-1809 AR 2002-1997 AR 2002-2044 AR 2002-2110 Procedures IP-DES-2 IP-DES-4 IP-SEV-1 IP-SEV-2 IP-LPC-7,230,0,312,ginn_2002005.txt,0
0,U,"23 Fire Door 37 Opened as a Compensatory Action for Control Rod Cabinets without a 50.59 Evaluation [related to PCR 2001-0024] UFSAR Not Completely Updated Following MRPI Modification Attention to Detail Deficiencies Associated with Plant Modifications Operations Procedures Implemented Prior to PCR Received MCB Alarm C-30 Urgent Failure Rod Stop, from Rod Control Cabinet 1BD Level of 50.59 Review for PCR 98-046 Questioned Control Room Turnover Sheet Wording, Associated with PCR 2001-0024 Procedure Updating Issues Associated with PCR 2001-0024 Found Monitor Tank a Level Control Pressure Switch inoperable during Performance of PCR 2000-0026 Error in Equipment Specification in PCR PCR 2000-0019, For MSIV Bypass Valves, Processing Deficiencies Compensatory Measure Implemented without 50.59 review Screenhouse Natural Gas Isolation Valve Location Indeterminate NUS Alarm Bistables Continually Blow Fuse During Calibration ""B"" D/G Bus 17 Supply Breaker Overcurrent Trip Damper Not Responding to Trip Signal AAD14 Water on top of ""B"" Condensate Storage Tank Diaphragm Z37D3E Failed Sensitivity Test",232,0,1102,ginn_2002005.txt,1
0,U,"Plant Change Process, Revision 16 Setpoint Change Process, Revision 2 Preparation, Review, & Approval of 50.59 Applicability Determinations and 50.59 Screens, Revision 9 Preparation, Review, & Approval of 50.59 Evaluations, Revision 11 Updated Final Safety Analysis Report Periodic & Continuous Updating, Revision 2",234,0,315,ginn_2002005.txt,1
